target_id	length	eff_length	est_counts	tpm
Phvul.010G065200.2	753	584.512	601	33.6576
Phvul.010G133600.1	1032	863.512	632	23.958
Phvul.010G133600.2	1032	863.512	632	23.958
Phvul.010G013600.1	3285	3116.51	0	0
Phvul.010G031300.1	441	273.289	366	43.8391
Phvul.010G133100.1	351	185.427	5.12238	0.904276
Phvul.010G071200.1	1431	1262.51	0	0
Phvul.010G024600.1	657	488.512	5492	368.008
Phvul.010G009000.2	1518	1349.51	40.8089	0.989875
Phvul.010G009000.1	1455	1286.51	0	0
Phvul.010G000200.1	816	647.512	95	4.80262
Phvul.010G018600.2	1866	1697.51	300	5.7851
Phvul.010G001200.1	1527	1358.51	1593	38.3844
Phvul.010G124300.1	552	383.626	0	0
Phvul.010G071832.1	1737	1568.51	499	10.4139
Phvul.010G077400.1	375	208.527	0	0
Phvul.010G165100.1	2292	2123.51	1426	21.982
Phvul.010G081100.1	2247	2078.51	86	1.3544
Phvul.010G011200.1	909	740.512	2	0.0884097
Phvul.010G155200.2	483	314.884	719	74.7446
Phvul.010G138200.1	1503	1334.51	249	6.10772
Phvul.010G084400.1	666	497.512	385	25.3314
Phvul.010G122100.1	2157	1988.51	1329	21.8776
Phvul.010G122100.2	2052	1883.51	0	0
Phvul.010G070100.3	1833	1664.51	95	1.86827
Phvul.010G070100.1	1833	1664.51	95	1.86827
Phvul.010G070100.2	1833	1664.51	95	1.86827
Phvul.010G145400.2	456	288.057	0	0
Phvul.010G163400.1	615	446.523	656	48.0908
Phvul.010G089500.1	333	168.309	0	0
Phvul.010G016900.1	942	773.512	63.0365	2.66764
Phvul.010G161600.3	855	686.512	459	21.886
Phvul.010G119600.1	1287	1118.51	1725	50.4836
Phvul.010G088400.1	2235	2066.51	449	7.1123
Phvul.010G088400.2	2019	1850.51	0.000344538	6.09462e-06
Phvul.010G077900.1	2157	1988.51	248	4.08249
Phvul.010G118100.3	660	491.512	435	28.9706
Phvul.010G118100.1	660	491.512	435	28.9706
Phvul.010G118100.2	660	491.512	435	28.9706
Phvul.010G140900.1	816	647.512	979.811	49.5332
Phvul.010G082900.1	456	288.057	5687	646.26
Phvul.010G147700.1	753	584.512	120.477	6.74702
Phvul.010G147700.2	588	419.556	6.52316	0.508945
Phvul.010G041100.1	408	240.776	0	0
Phvul.010G010800.1	546	377.655	217.17	18.8238
Phvul.010G010800.2	405	237.83	31.8296	4.38094
Phvul.010G075200.1	627	458.512	1	0.0713923
Phvul.010G141200.2	816	647.512	776.046	39.2321
Phvul.010G070200.1	2721	2552.51	270.798	3.4728
Phvul.010G070200.2	2721	2552.51	270.798	3.4728
Phvul.010G070200.3	2613	2444.51	82.202	1.10076
Phvul.010G070200.4	2613	2444.51	82.202	1.10076
Phvul.010G058500.1	621	452.523	365	26.403
Phvul.010G144200.1	813	644.512	40	2.03157
Phvul.010G070600.1	1191	1022.51	20.5133	0.656703
Phvul.010G070600.3	1116	947.512	219.487	7.58273
Phvul.010G066600.1	1011	842.512	263.988	10.2568
Phvul.010G014400.1	291	129.271	0	0
Phvul.010G078102.1	2292	2123.51	4	0.0616605
Phvul.010G037600.1	1326	1157.51	0	0
Phvul.010G056400.1	381	214.378	48	7.32932
Phvul.010G065500.1	513	344.744	583	55.3571
Phvul.010G085100.1	639	470.512	61	4.24386
Phvul.010G123600.1	660	491.512	2396	159.571
Phvul.010G036700.1	1848	1679.51	0	0
Phvul.010G025400.1	2976	2807.51	464.413	5.41483
Phvul.010G025400.3	2973	2804.51	18.5754	0.216812
Phvul.010G025400.4	2628	2459.51	0	0
Phvul.010G025400.2	2604	2435.51	17.368	0.233433
Phvul.010G025400.5	2544	2375.51	0	0
Phvul.010G025400.6	2247	2078.51	0	0
Phvul.010G025400.7	1935	1766.51	6.06851	0.112452
Phvul.010G162300.1	1167	998.512	43.3354	1.42066
Phvul.010G153700.1	432	264.403	303	37.5127
Phvul.010G098800.1	1752	1583.51	504.838	10.436
Phvul.010G088700.1	2295	2126.51	132	2.03193
Phvul.010G137700.1	1167	998.512	255.27	8.36853
Phvul.010G137700.2	912	743.512	14.7297	0.648495
Phvul.010G068700.1	699	530.512	4	0.246812
Phvul.010G069165.1	654	485.512	4	0.269688
Phvul.010G076001.1	315	151.521	0	0
Phvul.010G076001.2	315	151.521	0	0
Phvul.010G054400.1	978	809.512	662.655	26.7958
Phvul.010G101300.1	585	416.556	3	0.235749
Phvul.010G074500.1	360	194.093	73.0777	12.3247
Phvul.010G119400.1	5754	5585.51	1138	6.66932
Phvul.010G160200.1	906	737.512	0	0
Phvul.010G160200.2	885	716.512	0	0
Phvul.010G160200.3	753	584.512	1	0.0560027
Phvul.010G088600.1	3321	3152.51	1	0.0103835
Phvul.010G024301.1	2952	2783.51	77.2296	0.908223
Phvul.010G142800.1	1143	974.512	168	5.64318
Phvul.010G016600.1	936	767.512	181.079	7.723
Phvul.010G016600.2	723	554.512	65.0814	3.84192
Phvul.010G064000.1	1434	1265.51	0	0
Phvul.010G164600.1	423	255.559	30	3.84266
Phvul.010G017000.1	942	773.512	356.492	15.0864
Phvul.010G080300.1	1461	1292.51	169	4.2801
Phvul.010G048800.1	1527	1358.51	851	20.5054
Phvul.010G100100.1	6654	6485.51	2482.41	12.5294
Phvul.010G127500.1	2226	2057.51	4	0.0636385
Phvul.010G015600.1	645	476.512	313	21.5017
Phvul.010G015600.2	570	401.597	0	0
Phvul.010G048500.1	321	157.088	886	184.626
Phvul.010G149400.1	3438	3269.51	736.106	7.36987
Phvul.010G149400.2	3342	3173.51	260.894	2.69108
Phvul.010G042300.1	1422	1253.51	0	0
Phvul.010G159900.1	711	542.512	104	6.27518
Phvul.010G022100.1	801	632.512	2	0.103505
Phvul.010G011000.1	1494	1325.51	0	0
Phvul.010G052600.2	654	485.512	2.02538	0.136555
Phvul.010G156200.1	1278	1109.51	4	0.118013
Phvul.010G092500.1	558	389.626	27	2.26839
Phvul.010G084200.1	3960	3791.51	460	3.97144
Phvul.010G133900.2	633	464.512	0	0
Phvul.010G133900.1	615	446.523	0	0
Phvul.010G099600.1	1044	875.512	221	8.2629
Phvul.010G009400.1	1803	1634.51	99	1.98266
Phvul.010G009400.2	1527	1358.51	0	0
Phvul.010G115000.1	7587	7418.51	1358.18	5.99297
Phvul.010G115000.2	7113	6944.51	69.821	0.329114
Phvul.010G053400.1	1437	1268.51	0	0
Phvul.010G003200.2	381	214.378	80	12.2155
Phvul.010G003200.1	366	199.84	0	0
Phvul.010G148300.1	1830	1661.51	2303	45.3725
Phvul.010G027601.1	711	542.512	53.9355	3.25437
Phvul.010G065900.1	438	270.316	20.8028	2.51914
Phvul.010G123800.1	282	121.182	0	0
Phvul.010G123800.2	270	110.62	2	0.591833
Phvul.010G042600.1	1437	1268.51	2	0.0516104
Phvul.010G076720.1	534	365.692	9	0.805618
Phvul.010G097600.1	300	137.581	285	67.8091
Phvul.010G011300.2	801	632.512	477	24.6861
Phvul.010G011300.1	768	599.512	9.99388e-08	5.45681e-09
Phvul.010G061300.1	354	188.3	0	0
Phvul.010G147300.1	729	560.512	255	14.8921
Phvul.010G022300.1	1242	1073.51	0	0
Phvul.010G134200.1	2151	1982.51	1	0.0165115
Phvul.010G039800.1	1302	1133.51	1096	31.6509
Phvul.010G165400.2	1914	1745.51	962.349	18.0473
Phvul.010G165400.1	1905	1736.51	682.126	12.8585
Phvul.010G165400.3	1881	1712.51	142.966	2.73275
Phvul.010G165400.4	1872	1703.51	84.1865	1.61771
Phvul.010G165400.5	1872	1703.51	84.1865	1.61771
Phvul.010G165400.6	1872	1703.51	84.1865	1.61771
Phvul.010G065600.1	783	614.512	699	37.2348
Phvul.010G108700.1	1239	1070.51	0	0
Phvul.010G031900.1	2439	2270.51	64	0.922695
Phvul.010G129600.1	621	452.523	1	0.0723371
Phvul.010G111900.1	1110	941.512	2660	92.4821
Phvul.010G085500.1	1110	941.512	419	14.5677
Phvul.010G096700.1	567	398.607	0.5	0.0410608
Phvul.010G155900.1	543	374.664	0	0
Phvul.010G079000.2	357	191.195	0	0
Phvul.010G079000.3	354	188.3	0	0
Phvul.010G011400.1	1410	1241.51	2121	55.9232
Phvul.010G109000.1	231	78.2472	10.7604	4.50154
Phvul.010G109000.2	231	78.2472	10.7604	4.50154
Phvul.010G037000.1	1317	1148.51	0	0
Phvul.010G032600.3	600	431.545	22	1.66878
Phvul.010G150100.1	210	62.156	11	5.79311
Phvul.010G010050.1	2340	2171.51	144.767	2.18228
Phvul.010G010050.2	2115	1946.51	0	0
Phvul.010G010050.3	1845	1676.51	27.2325	0.531721
Phvul.010G010050.4	1620	1451.51	0	0
Phvul.010G022600.2	1380	1211.51	0	0
Phvul.010G110500.1	1665	1496.51	0	0
Phvul.010G007800.1	918	749.512	663.889	28.9947
Phvul.010G032900.1	987	818.512	44	1.75966
Phvul.010G068600.1	111	14.5682	2	4.49393
Phvul.010G056100.1	213	64.2951	0	0
Phvul.010G049900.1	1857	1688.51	869.264	16.8519
Phvul.010G049900.3	1854	1685.51	82.7185	1.60647
Phvul.010G049900.4	1851	1682.51	164.44	3.19927
Phvul.010G049900.2	1848	1679.51	13.5777	0.264634
Phvul.010G071766.1	2304	2135.51	840	12.876
Phvul.010G144100.1	417	249.622	0	0
Phvul.010G038300.1	1725	1556.51	676	14.2166
Phvul.010G091000.1	846	677.512	809	39.0871
Phvul.010G039400.1	315	151.521	1.02043	0.220451
Phvul.010G110300.1	1668	1499.51	118	2.57593
Phvul.010G055000.1	537	368.674	0	0
Phvul.010G144600.1	783	614.512	3	0.159806
Phvul.010G024866.1	2067	1898.51	0	0
Phvul.010G062000.1	303	140.309	344	80.2553
Phvul.010G157500.1	873	704.512	230	10.6866
Phvul.010G080700.1	660	491.512	78	5.19472
Phvul.010G117500.1	327	162.64	888	178.726
Phvul.010G057500.1	2421	2252.51	37.9076	0.550885
Phvul.010G163700.1	1335	1166.51	1609	45.1512
Phvul.010G081400.1	1929	1760.51	81.5	1.51538
Phvul.010G081400.2	1929	1760.51	81.5	1.51538
Phvul.010G099400.3	2706	2537.51	0	0
Phvul.010G099400.4	2673	2504.51	107.272	1.40206
Phvul.010G099400.2	2673	2504.51	107.272	1.40206
Phvul.010G099400.5	2673	2504.51	107.272	1.40206
Phvul.010G099400.6	2547	2378.51	4.54079e-08	6.24925e-10
Phvul.010G127100.1	3219	3050.51	1010	10.838
Phvul.010G097100.1	237	82.9949	721	284.372
Phvul.010G025600.1	255	97.7194	2	0.669964
Phvul.010G052700.1	1392	1223.51	0	0
Phvul.010G044600.1	1059	890.512	0	0
Phvul.010G067300.1	498	329.812	65	6.45133
Phvul.010G108200.1	1653	1484.51	389	8.57764
Phvul.010G032700.1	2295	2126.51	1124	17.3022
Phvul.010G083000.1	381	214.378	41.6657	6.3621
Phvul.010G041900.2	681	512.512	22	1.40514
Phvul.010G106300.1	375	208.527	0	0
Phvul.010G001100.1	771	602.512	85.2435	4.63124
Phvul.010G001100.3	747	578.512	14.5707	0.82446
Phvul.010G001100.2	693	524.512	0	0
Phvul.010G001100.4	669	500.512	0	0
Phvul.010G001100.5	651	482.512	7.83261	0.531374
Phvul.010G001100.6	651	482.512	7.83261	0.531374
Phvul.010G001100.7	627	458.512	0.520581	0.0371654
Phvul.010G100400.1	2484	2315.51	127	1.79539
Phvul.010G041600.1	1365	1196.51	81	2.216
Phvul.010G139900.1	552	383.626	2	0.170657
Phvul.010G033400.1	1551	1382.51	816	19.3207
Phvul.010G019300.1	945	776.512	34	1.43329
Phvul.010G118800.1	2235	2066.51	0	0
Phvul.010G010500.1	1833	1664.51	261	5.13282
Phvul.010G025500.1	2925	2756.51	98.8655	1.17405
Phvul.010G025500.2	2589	2420.51	0	0
Phvul.010G083100.3	798	629.512	49.6961	2.58416
Phvul.010G025166.1	1179	1010.51	42.2785	1.36956
Phvul.010G071900.1	1458	1289.51	1288	32.6958
Phvul.010G157000.1	2241	2072.51	2	0.0315889
Phvul.010G046200.1	2658	2489.51	33.6302	0.442198
Phvul.010G068692.1	630	461.512	1194	84.6883
Phvul.010G068692.2	612	443.523	0	0
Phvul.010G068692.3	612	443.523	0	0
Phvul.010G124800.1	861	692.512	37	1.74895
Phvul.010G098000.1	984	815.512	10	0.401395
Phvul.010G156700.1	507	338.77	260	25.1229
Phvul.010G117900.1	1395	1226.51	232	6.19182
Phvul.010G026601.1	1272	1103.51	6.74547	0.200095
Phvul.010G063000.1	3735	3566.51	121.579	1.11588
Phvul.010G054000.1	852	683.512	127	6.08219
Phvul.010G108800.1	1281	1112.51	1010	29.7179
Phvul.010G160900.1	1332	1163.51	718	20.2002
Phvul.010G052200.1	918	749.512	41	1.79064
Phvul.010G140301.1	3648	3479.51	124.999	1.17595
Phvul.010G157100.1	1119	950.512	35	1.20535
Phvul.010G145800.1	807	638.512	121	6.20324
Phvul.010G027450.1	768	599.512	90	4.91413
Phvul.010G050100.1	2433	2264.51	54.3271	0.785315
Phvul.010G050100.2	2382	2213.51	15.6729	0.231777
Phvul.010G008000.1	1071	902.512	459	16.648
Phvul.010G027232.1	738	569.512	70.6819	4.06263
Phvul.010G162400.1	489	320.861	366	37.3394
Phvul.010G000400.1	501	332.795	0	0
Phvul.010G019400.1	315	151.521	5	1.08019
Phvul.010G139200.1	1923	1754.51	3240	60.4492
Phvul.010G078200.1	2544	2375.51	3006.4	41.4278
Phvul.010G078200.2	2391	2222.51	14.5979	0.215005
Phvul.010G087900.1	732	563.512	0	0
Phvul.010G054900.1	771	602.512	0	0
Phvul.010G073200.1	2295	2126.51	314.998	4.84889
Phvul.010G073200.2	2184	2015.51	5.82025e-08	9.45275e-10
Phvul.010G073200.3	1872	1703.51	0.00165952	3.18888e-05
Phvul.010G017400.1	948	779.512	22	0.923851
Phvul.010G126500.1	462	294.006	1	0.111339
Phvul.010G010400.1	408	240.776	1308	177.827
Phvul.010G063100.1	3648	3479.51	71.6862	0.674403
Phvul.010G044300.1	1341	1172.51	868	24.2329
Phvul.010G107800.1	1932	1763.51	79	1.46639
Phvul.010G125600.1	3870	3701.51	1322	11.6911
Phvul.010G062300.3	1494	1325.51	0	0
Phvul.010G062300.1	1386	1217.51	0.992602	0.0266873
Phvul.010G062300.2	1380	1211.51	93.0074	2.513
Phvul.010G024833.1	708	539.512	0	0
Phvul.010G135050.1	1005	836.512	6	0.234791
Phvul.010G108100.1	1656	1487.51	703	15.4702
Phvul.010G077790.1	1140	971.512	1168	39.3547
Phvul.010G076400.1	234	80.6113	0	0
Phvul.010G126900.1	1548	1379.51	0	0
Phvul.010G144900.1	1488	1319.51	38	0.942697
Phvul.010G166000.1	471	302.954	179.408	19.3851
Phvul.010G043200.1	726	557.512	0	0
Phvul.010G105300.2	1179	1010.51	68	2.20277
Phvul.010G164900.1	2412	2243.51	3206	46.7775
Phvul.010G000300.2	1122	953.512	73	2.5061
Phvul.010G089000.1	252	95.2448	25.8497	8.88417
Phvul.010G127900.1	387	220.197	298.14	44.3211
Phvul.010G055800.3	966	797.512	2	0.0820909
Phvul.010G055800.2	966	797.512	2	0.0820909
Phvul.010G145300.1	1986	1817.51	1443	25.9891
Phvul.010G061800.1	216	66.6134	0	0
Phvul.010G021800.1	606	437.534	241	18.0305
Phvul.010G009800.1	1059	890.512	99.8027	3.66864
Phvul.010G039200.1	948	779.512	2	0.0839865
Phvul.010G043400.1	966	797.512	35	1.43659
Phvul.010G036500.1	1203	1034.51	28	0.885981
Phvul.010G036500.2	1176	1007.51	0	0
Phvul.010G045000.3	984	815.512	0	0
Phvul.010G045000.1	951	782.512	301.37	12.607
Phvul.010G045000.4	936	767.512	0	0
Phvul.010G045000.5	903	734.512	40.8854	1.8221
Phvul.010G045000.6	891	722.512	0	0
Phvul.010G045000.2	858	689.512	497.901	23.6376
Phvul.010G045000.7	783	614.512	33.8439	1.80282
Phvul.010G102100.1	1473	1304.51	338	8.48146
Phvul.010G143200.1	1773	1604.51	246	5.01873
Phvul.010G077800.1	459	291.042	6	0.674834
Phvul.010G164100.1	816	647.512	174	8.79637
Phvul.010G092800.2	1341	1172.51	190.408	5.31581
Phvul.010G092800.1	1107	938.512	80.5921	2.81096
Phvul.010G150900.1	459	291.042	367	41.2774
Phvul.010G091701.1	3531	3362.51	0	0
Phvul.010G120500.1	1884	1715.51	498	9.5025
Phvul.010G120500.2	1434	1265.51	0	0
Phvul.010G083300.1	675	506.512	1042	67.3411
Phvul.010G000100.1	411	243.733	10.4175	1.3991
Phvul.010G000100.2	363	196.94	6.58252	1.09411
Phvul.010G052300.1	672	503.512	95	6.17612
Phvul.010G037500.1	216	66.6134	0	0
Phvul.010G028400.1	1404	1235.51	31.6389	0.838254
Phvul.010G083700.1	897	728.512	20	0.89866
Phvul.010G039500.1	423	255.559	16	2.04942
Phvul.010G106600.1	1269	1100.51	0	0
Phvul.010G075000.1	300	137.581	0	0
Phvul.010G079200.1	648	479.512	0	0
Phvul.010G079200.2	639	470.512	0	0
Phvul.010G131650.1	3168	2999.51	153.406	1.67415
Phvul.010G074100.1	2052	1883.51	1.01198	0.0175876
Phvul.010G132600.1	2595	2426.51	1095.8	14.7826
Phvul.010G132600.2	2511	2342.51	42.2029	0.589742
Phvul.010G132600.3	2502	2333.51	0	0
Phvul.010G131800.1	900	731.512	81	3.62465
Phvul.010G141533.1	654	485.512	0	0
Phvul.010G018500.1	591	422.545	465	36.0232
Phvul.010G020600.1	945	776.512	0	0
Phvul.010G153800.1	759	590.512	1082	59.9792
Phvul.010G018300.1	2715	2546.51	363	4.6662
Phvul.010G018300.2	2661	2492.51	8.10453e-06	1.06437e-07
Phvul.010G133500.1	1011	842.512	100	3.88531
Phvul.010G084000.1	990	821.512	424	16.8948
Phvul.010G038400.1	1680	1511.51	300.5	6.50781
Phvul.010G038400.3	1680	1511.51	300.5	6.50781
Phvul.010G130700.1	1764	1595.51	886	18.1776
Phvul.010G040600.1	1878	1709.51	0	0
Phvul.010G015700.1	1101	932.512	697	24.467
Phvul.010G107300.1	504	335.778	0	0
Phvul.010G047200.1	645	476.512	0	0
Phvul.010G067900.1	1809	1640.51	5500	109.745
Phvul.010G124100.1	954	785.512	0	0
Phvul.010G037300.1	1149	980.512	0	0
Phvul.010G114500.1	1782	1613.51	1307	26.5158
Phvul.010G054300.1	765	596.512	46.1179	2.53077
Phvul.010G003500.1	207	59.9662	0	0
Phvul.010G107500.1	531	362.692	99.1892	8.95218
Phvul.010G053900.1	1272	1103.51	3400	100.857
Phvul.010G095600.1	3567	3398.51	511.587	4.92757
Phvul.010G011100.1	447	279.199	128	15.0071
Phvul.010G130400.4	399	231.959	0	0
Phvul.010G152300.1	945	776.512	11583	488.287
Phvul.010G019800.1	495	326.836	46	4.60712
Phvul.010G022800.1	414	246.666	131	17.3846
Phvul.010G099700.1	1506	1337.51	378	9.25116
Phvul.010G138500.1	987	818.512	0	0
Phvul.010G142700.1	1293	1124.51	177	5.15242
Phvul.010G053600.1	3003	2834.51	806.653	9.3156
Phvul.010G053600.2	2781	2612.51	14.3466	0.179759
Phvul.010G162800.1	486	317.869	3	0.308941
Phvul.010G129100.1	2142	1973.51	4158	68.9679
Phvul.010G030500.2	738	569.512	985	56.6155
Phvul.010G120200.1	1107	938.512	846	29.5075
Phvul.010G117100.1	1626	1457.51	3320	74.5638
Phvul.010G157300.1	549	380.636	21	1.80597
Phvul.010G098400.1	1002	833.512	713	28.0014
Phvul.010G086700.1	2139	1970.51	1639	27.2271
Phvul.010G135500.2	1929	1760.51	7170	133.316
Phvul.010G006300.1	1047	878.512	393	14.6436
Phvul.010G105700.1	765	596.512	186	10.2069
Phvul.010G090400.1	1791	1622.51	249	5.02358
Phvul.010G063600.1	570	401.597	12596	1026.7
Phvul.010G134800.1	2589	2420.51	5	0.0676184
Phvul.010G104100.2	1740	1571.51	28	0.583233
Phvul.010G104100.1	1740	1571.51	28	0.583233
Phvul.010G158000.1	1569	1400.51	0	0
Phvul.010G158000.2	1299	1130.51	0	0
Phvul.010G089200.1	1098	929.512	539.419	18.9965
Phvul.010G089200.2	1086	917.512	14.5806	0.520195
Phvul.010G103600.1	552	383.626	0	0
Phvul.010G001300.1	1455	1286.51	9.1911	0.23386
Phvul.010G090100.1	537	368.674	574.246	50.9868
Phvul.010G141800.1	3660	3491.51	748	7.01278
Phvul.010G116700.1	834	665.512	12	0.590238
Phvul.010G086300.1	447	279.199	21.7916	2.55491
Phvul.010G086300.2	447	279.199	21.7916	2.55491
Phvul.010G086300.3	447	279.199	21.7916	2.55491
Phvul.010G086300.4	330	165.461	7.01079	1.38699
Phvul.010G086300.5	330	165.461	7.01079	1.38699
Phvul.010G086300.6	330	165.461	7.01079	1.38699
Phvul.010G060900.1	807	638.512	0	0
Phvul.010G046900.1	456	288.057	529	60.1145
Phvul.010G046900.2	456	288.057	529	60.1145
Phvul.010G128300.1	2004	1835.51	500	8.91692
Phvul.010G128300.2	1980	1811.51	5.33157e-07	9.63422e-09
Phvul.010G122900.1	225	73.4749	18	8.01928
Phvul.010G003100.1	1167	998.512	38	1.24575
Phvul.010G063500.1	564	395.607	364	30.1189
Phvul.010G110000.1	633	464.512	0	0
Phvul.010G039100.1	1032	863.512	9	0.341174
Phvul.010G097800.1	975	806.512	1	0.0405874
Phvul.010G132000.1	1317	1148.51	348.129	9.92217
Phvul.010G007100.1	606	437.534	483	36.1357
Phvul.010G051700.1	354	188.3	0	0
Phvul.010G054600.1	1356	1187.51	335.07	9.23632
Phvul.010G131100.2	435	267.37	0	0
Phvul.010G148000.1	1749	1580.51	37	0.766313
Phvul.010G148000.2	1659	1490.51	0	0
Phvul.010G144500.1	2085	1916.51	67	1.14437
Phvul.010G045600.1	1497	1328.51	206	5.07579
Phvul.010G045600.2	1410	1241.51	1.42795e-08	3.765e-10
Phvul.010G039600.1	1563	1394.51	295	6.92471
Phvul.010G075400.1	663	494.512	917	60.7008
Phvul.010G078400.1	939	770.512	584	24.8105
Phvul.010G093900.1	978	809.512	160	6.46992
Phvul.010G035500.1	219	68.846	0	0
Phvul.010G165200.1	2070	1901.51	0	0
Phvul.010G165200.2	1878	1709.51	52	0.995711
Phvul.010G022700.1	1593	1424.51	0	0
Phvul.010G002000.1	720	551.512	350	20.7738
Phvul.010G002000.2	612	443.523	0	0
Phvul.010G002000.3	612	443.523	0	0
Phvul.010G116600.1	1434	1265.51	299	7.73405
Phvul.010G146200.1	2511	2342.51	1728.84	24.1588
Phvul.010G104700.1	609	440.523	76	5.64738
Phvul.010G103900.1	1437	1268.51	2	0.0516104
Phvul.010G152000.1	1593	1424.51	757	17.3953
Phvul.010G072700.2	1959	1790.51	232.501	4.25059
Phvul.010G072700.1	1959	1790.51	232.501	4.25059
Phvul.010G072700.3	1956	1787.51	16.3218	0.298897
Phvul.010G072700.4	1956	1787.51	16.3218	0.298897
Phvul.010G155100.1	399	231.959	415	58.5651
Phvul.010G087300.3	1104	935.512	19.9566	0.698295
Phvul.010G087300.1	1086	917.512	124.851	4.45432
Phvul.010G087300.2	978	809.512	82.1928	3.32363
Phvul.010G001800.1	519	350.701	9055	845.189
Phvul.010G001800.2	423	255.559	0	0
Phvul.010G023000.1	1398	1229.51	0	0
Phvul.010G098200.1	1314	1145.51	197	5.62949
Phvul.010G002400.1	258	100.303	0	0
Phvul.010G113266.1	504	335.778	20	1.94975
Phvul.010G085400.1	786	617.512	0	0
Phvul.010G080800.1	1260	1091.51	789	23.662
Phvul.010G080800.2	1260	1091.51	789	23.662
Phvul.010G091650.1	2226	2057.51	0	0
Phvul.010G112800.1	2076	1907.51	393	6.74415
Phvul.010G108400.2	726	557.512	291	17.086
Phvul.010G137600.1	402	234.901	359	50.0279
Phvul.010G159200.1	1743	1574.51	187	3.88774
Phvul.010G160500.1	423	255.559	3135	401.558
Phvul.010G133700.1	627	458.512	112	7.99594
Phvul.010G061500.1	501	332.795	0	0
Phvul.010G028500.1	2202	2033.51	401.912	6.46973
Phvul.010G028500.3	1548	1379.51	48.7607	1.15703
Phvul.010G116200.1	3159	2990.51	388	4.24706
Phvul.010G116200.2	3159	2990.51	388	4.24706
Phvul.010G005600.1	480	311.884	62.5209	6.56196
Phvul.010G005600.2	366	199.84	73.4791	12.036
Phvul.010G110700.1	2631	2462.51	769.776	10.2326
Phvul.010G110700.2	2199	2030.51	0	0
Phvul.010G101100.1	624	455.512	231	16.6002
Phvul.010G086400.1	960	791.512	0	0
Phvul.010G150700.1	801	632.512	0	0
Phvul.010G165600.1	1836	1667.51	47	0.922637
Phvul.010G165600.2	1824	1655.51	0	0
Phvul.010G119200.1	831	662.512	2	0.0988185
Phvul.010G022500.1	1242	1073.51	0	0
Phvul.010G158200.1	633	464.512	283	19.943
Phvul.010G050400.1	381	214.378	0	0
Phvul.010G037900.1	1185	1016.51	0	0
Phvul.010G102200.1	1047	878.512	156.746	5.84053
Phvul.010G102200.2	1047	878.512	156.746	5.84053
