target_id	length	eff_length	est_counts	tpm
Phvul.010G115000.2	7113	6950.02	199.888	1.18034
Phvul.010G053400.1	1437	1274.02	3	0.0966388
Phvul.010G003200.2	381	219.139	100	18.7278
Phvul.010G003200.1	366	204.528	0	0
Phvul.010G148300.1	1830	1667.02	1712	42.1473
Phvul.010G027601.1	711	548.022	74.1314	5.55151
Phvul.010G065900.1	438	275.526	22.4151	3.33876
Phvul.010G123800.1	282	124.456	2.33162	0.768861
Phvul.010G123800.2	270	113.682	2.66838	0.963304
Phvul.010G042600.1	1437	1274.02	2	0.0644259
Phvul.010G076720.1	534	371.116	9	0.995267
Phvul.010G097600.1	300	141.127	186	54.0893
Phvul.010G011300.2	801	638.022	352	22.642
Phvul.010G011300.1	768	605.022	1.92433e-06	1.30532e-07
Phvul.010G061300.1	354	192.895	0	0
Phvul.010G147300.1	729	566.022	211	15.2988
Phvul.010G022300.1	1242	1079.02	1	0.0380344
Phvul.010G134200.1	2151	1988.02	1	0.0206436
Phvul.010G039800.1	1302	1139.02	610	21.9789
Phvul.010G165400.2	1914	1751.02	781.898	18.3259
Phvul.010G165400.1	1905	1742.02	566.85	13.3543
Phvul.010G165400.3	1881	1718.02	55.5014	1.32581
Phvul.010G165400.4	1872	1709.02	48.9167	1.17467
Phvul.010G165400.5	1872	1709.02	48.9167	1.17467
Phvul.010G165400.6	1872	1709.02	48.9167	1.17467
Phvul.010G065600.1	783	620.022	212	14.0325
Phvul.010G108700.1	1239	1076.02	0	0
Phvul.010G031900.1	2439	2276.02	87	1.56874
Phvul.010G129600.1	621	458.038	0	0
Phvul.010G111900.1	1110	947.022	1838	79.6513
Phvul.010G085500.1	1110	947.022	348	15.0809
Phvul.010G096700.1	567	404.054	0	0
Phvul.010G155900.1	543	380.079	2	0.215955
Phvul.010G079000.2	357	195.83	0	0
Phvul.010G079000.3	354	192.895	0	0
Phvul.010G011400.1	1410	1247.02	1503	49.4643
Phvul.010G109000.1	231	80.0633	6.66667	3.4173
Phvul.010G109000.2	231	80.0633	6.66667	3.4173
Phvul.010G037000.1	1317	1154.02	0.5	0.0177813
Phvul.010G032600.3	600	437.054	14	1.31462
Phvul.010G150100.1	210	63.2376	62	40.2368
Phvul.010G010050.1	2340	2177.02	136.339	2.57018
Phvul.010G010050.2	2115	1952.02	0	0
Phvul.010G010050.3	1845	1682.02	19.6613	0.479719
Phvul.010G010050.4	1620	1457.02	0	0
Phvul.010G022600.2	1380	1217.02	0	0
Phvul.010G110500.1	1665	1502.02	0	0
Phvul.010G007800.1	918	755.022	584.872	31.7913
Phvul.010G032900.1	987	824.022	45	2.2412
Phvul.010G068600.1	111	12.8693	0	0
Phvul.010G056100.1	213	65.5438	0	0
Phvul.010G049900.1	1857	1694.02	638.853	15.4771
Phvul.010G049900.3	1854	1691.02	118.127	2.86686
Phvul.010G049900.4	1851	1688.02	14.7154	0.357768
Phvul.010G049900.2	1848	1685.02	2.3053	0.0561473
Phvul.010G071766.1	2304	2141.02	753	14.4338
Phvul.010G144100.1	417	254.729	3	0.483337
Phvul.010G038300.1	1725	1562.02	551	14.4768
Phvul.010G091000.1	846	683.022	980	58.8842
Phvul.010G039400.1	315	155.187	1.02648	0.271457
Phvul.010G110300.1	1668	1505.02	78	2.12696
Phvul.010G055000.1	537	374.104	0	0
Phvul.010G144600.1	783	620.022	2	0.132382
Phvul.010G024866.1	2067	1904.02	17.0499	0.367499
Phvul.010G062000.1	303	143.885	329	93.8402
Phvul.010G157500.1	873	710.022	176	10.173
Phvul.010G080700.1	660	497.038	7	0.577983
Phvul.010G117500.1	327	166.629	1335	328.806
Phvul.010G057500.1	2421	2258.02	4.10543	0.0746169
Phvul.010G163700.1	1335	1172.02	765	26.7876
Phvul.010G081400.1	1929	1766.02	56.5	1.31298
Phvul.010G081400.2	1929	1766.02	56.5	1.31298
Phvul.010G099400.3	2706	2543.02	20.1439	0.325088
Phvul.010G099400.4	2673	2510.02	71.7846	1.17371
Phvul.010G099400.2	2673	2510.02	71.7846	1.17371
Phvul.010G099400.5	2673	2510.02	71.7846	1.17371
Phvul.010G099400.6	2547	2384.02	0	0
Phvul.010G127100.1	3219	3056.02	647	8.68871
Phvul.010G097100.1	237	85.09	509	245.497
Phvul.010G025600.1	255	100.436	3	1.22586
Phvul.010G052700.1	1392	1229.02	0	0
Phvul.010G044600.1	1059	896.022	8	0.36642
Phvul.010G067300.1	498	335.14	25	3.06141
Phvul.010G108200.1	1653	1490.02	318	8.75874
Phvul.010G032700.1	2295	2132.02	839	16.1502
Phvul.010G083000.1	381	219.139	25.3051	4.7391
Phvul.010G041900.2	681	518.022	11	0.871469
Phvul.010G106300.1	375	213.305	0	0
Phvul.010G001100.1	771	608.022	83.8824	5.66186
Phvul.010G001100.3	747	584.022	26.5141	1.86318
Phvul.010G001100.2	693	530.022	0	0
Phvul.010G001100.4	669	506.022	0	0
Phvul.010G001100.5	651	488.038	35.3735	2.97462
Phvul.010G001100.6	651	488.038	35.3735	2.97462
Phvul.010G001100.7	627	464.038	6.85655	0.6064
Phvul.010G100400.1	2484	2321.02	140	2.47546
Phvul.010G041600.1	1365	1202.02	47	1.6047
Phvul.010G139900.1	552	389.054	9	0.949381
Phvul.010G033400.1	1551	1388.02	524	15.4932
Phvul.010G019300.1	945	782.022	43	2.25661
Phvul.010G118800.1	2235	2072.02	0	0
Phvul.010G010500.1	1833	1670.02	235	5.77501
Phvul.010G025500.1	2925	2762.02	57.8221	0.85916
Phvul.010G025500.2	2589	2426.02	7.0012	0.118436
Phvul.010G083100.3	798	635.022	51.9475	3.35725
Phvul.010G025166.1	1179	1016.02	34.4252	1.39053
Phvul.010G071900.1	1458	1295.02	217	6.87686
Phvul.010G157000.1	2241	2078.02	7	0.138247
Phvul.010G046200.1	2658	2495.02	35	0.575706
Phvul.010G068692.1	630	467.038	701	61.5989
Phvul.010G068692.2	612	449.054	0	0
Phvul.010G068692.3	612	449.054	0	0
Phvul.010G124800.1	861	698.022	27	1.58746
Phvul.010G098000.1	984	821.022	12	0.599838
Phvul.010G156700.1	507	344.128	271	32.3189
Phvul.010G117900.1	1395	1232.02	265	8.82744
Phvul.010G026601.1	1272	1109.02	3.09882	0.114674
Phvul.010G063000.1	3735	3572.02	130.334	1.49744
Phvul.010G054000.1	852	689.022	58	3.45464
Phvul.010G108800.1	1281	1118.02	890	32.6698
Phvul.010G160900.1	1332	1169.02	884	31.0339
Phvul.010G052200.1	918	755.022	55	2.98958
Phvul.010G140301.1	3648	3485.02	135.623	1.59711
Phvul.010G157100.1	1119	956.022	32	1.37369
Phvul.010G145800.1	807	644.022	103	6.56363
Phvul.010G027450.1	768	605.022	86	5.83357
Phvul.010G050100.1	2433	2270.02	59	1.06667
Phvul.010G050100.2	2382	2219.02	0	0
Phvul.010G008000.1	1071	908.022	340	15.367
Phvul.010G027232.1	738	575.022	43.6701	3.11679
Phvul.010G162400.1	489	326.183	146	18.3695
Phvul.010G000400.1	501	338.14	0	0
Phvul.010G019400.1	315	155.187	1	0.264455
Phvul.010G139200.1	1923	1760.02	2220	51.7657
Phvul.010G078200.1	2544	2381.02	3786.88	65.2717
Phvul.010G078200.2	2391	2228.02	15.1219	0.278545
Phvul.010G087900.1	732	569.022	0	0
Phvul.010G054900.1	771	608.022	0	0
Phvul.010G073200.1	2295	2132.02	187	3.59962
Phvul.010G073200.2	2184	2021.02	0	0
Phvul.010G073200.3	1872	1709.02	0	0
Phvul.010G017400.1	948	785.022	24	1.25469
Phvul.010G126500.1	462	299.277	1	0.137131
Phvul.010G010400.1	408	245.838	471	78.6284
Phvul.010G063100.1	3648	3485.02	70.3642	0.828616
Phvul.010G044300.1	1341	1178.02	682	23.7596
Phvul.010G107800.1	1932	1769.02	99	2.29673
Phvul.010G125600.1	3870	3707.02	1198	13.2629
Phvul.010G062300.3	1494	1331.02	44.5952	1.37502
Phvul.010G062300.1	1386	1223.02	107.405	3.6041
Phvul.010G062300.2	1380	1217.02	0	0
Phvul.010G024833.1	708	545.022	0	0
Phvul.010G135050.1	1005	842.022	5	0.243699
Phvul.010G108100.1	1656	1493.02	762	20.9458
Phvul.010G077790.1	1140	977.022	856	35.9564
Phvul.010G076400.1	234	82.5237	0	0
Phvul.010G126900.1	1548	1385.02	1	0.0296313
Phvul.010G144900.1	1488	1325.02	18	0.557515
Phvul.010G166000.1	471	308.236	158.232	21.0678
Phvul.010G043200.1	726	563.022	0	0
Phvul.010G105300.2	1179	1016.02	18	0.727071
Phvul.010G164900.1	2412	2249.02	1844	33.6492
Phvul.010G000300.2	1122	959.022	118	5.04964
Phvul.010G089000.1	252	97.8445	20.3239	8.52468
Phvul.010G127900.1	387	225.05	252	45.9546
Phvul.010G055800.3	966	803.022	1	0.0511069
Phvul.010G055800.2	966	803.022	1	0.0511069
Phvul.010G145300.1	1986	1823.02	1206	27.1496
Phvul.010G061800.1	216	67.9449	0	0
Phvul.010G021800.1	606	443.054	157	14.5429
Phvul.010G009800.1	1059	896.022	127.977	5.86164
Phvul.010G039200.1	948	785.022	3	0.156836
Phvul.010G043400.1	966	803.022	13	0.66439
Phvul.010G036500.1	1203	1040.02	27.9997	1.10489
Phvul.010G036500.2	1176	1013.02	0.000274534	1.11221e-05
Phvul.010G045000.3	984	821.022	0	0
Phvul.010G045000.1	951	788.022	160.656	8.36695
Phvul.010G045000.4	936	773.022	0	0
Phvul.010G045000.5	903	740.022	7.85207	0.435459
Phvul.010G045000.6	891	728.022	0	0
Phvul.010G045000.2	858	695.022	317.787	18.7648
Phvul.010G045000.7	783	620.022	9.70457	0.642357
Phvul.010G102100.1	1473	1310.02	293	9.17902
Phvul.010G143200.1	1773	1610.02	223	5.68434
Phvul.010G077800.1	459	296.316	1	0.138501
Phvul.010G164100.1	816	653.022	111	6.97594
Phvul.010G092800.2	1341	1178.02	95.6513	3.33231
Phvul.010G092800.1	1107	944.022	32.3487	1.40631
Phvul.010G150900.1	459	296.316	319	44.1817
Phvul.010G091701.1	3531	3368.02	0	0
Phvul.010G120500.1	1884	1721.02	382	9.10928
Phvul.010G120500.2	1434	1271.02	0	0
Phvul.010G083300.1	675	512.022	882	70.6948
Phvul.010G000100.1	411	248.797	0	0
Phvul.010G000100.2	363	201.61	13	2.6463
Phvul.010G052300.1	672	509.022	111	8.9494
Phvul.010G037500.1	216	67.9449	0	0
Phvul.010G028400.1	1404	1241.02	28.2797	0.935196
Phvul.010G083700.1	897	734.022	6	0.335467
Phvul.010G039500.1	423	260.66	15	2.36169
Phvul.010G106600.1	1269	1106.02	0	0
Phvul.010G075000.1	300	141.127	0	0
Phvul.010G079200.1	648	485.038	0	0
Phvul.010G079200.2	639	476.038	0	0
Phvul.010G131650.1	3168	3005.02	140.278	1.9158
Phvul.010G074100.1	2052	1889.02	1.01508	0.0220531
Phvul.010G132600.1	2595	2432.02	1043.93	17.6162
Phvul.010G132600.2	2511	2348.02	36.0684	0.630422
Phvul.010G132600.3	2502	2339.02	0	0
Phvul.010G131800.1	900	737.022	95	5.28994
Phvul.010G141533.1	654	491.038	0	0
Phvul.010G018500.1	591	428.054	282	27.037
Phvul.010G020600.1	945	782.022	0	0
Phvul.010G153800.1	759	596.022	754	51.9178
Phvul.010G018300.1	2715	2552.02	172.983	2.7818
Phvul.010G018300.2	2661	2498.02	39.0169	0.641009
Phvul.010G133500.1	1011	848.022	139	6.7269
Phvul.010G084000.1	990	827.022	425	21.0901
Phvul.010G038400.1	1680	1517.02	231	6.24924
Phvul.010G038400.3	1680	1517.02	231	6.24924
Phvul.010G130700.1	1764	1601.02	695	17.8154
Phvul.010G040600.1	1878	1715.02	0	0
Phvul.010G015700.1	1101	938.022	469	20.5195
Phvul.010G107300.1	504	341.128	0	0
Phvul.010G047200.1	645	482.038	0	0
Phvul.010G067900.1	1809	1646.02	5452	135.934
Phvul.010G124100.1	954	791.022	5	0.259411
Phvul.010G037300.1	1149	986.022	0	0
Phvul.010G114500.1	1782	1619.02	947	24.0052
Phvul.010G054300.1	765	602.022	19	1.29524
Phvul.010G003500.1	207	61.0645	0	0
Phvul.010G107500.1	531	368.116	56.6659	6.31748
Phvul.010G053900.1	1272	1109.02	3441	127.336
Phvul.010G095600.1	3567	3404.02	533.611	6.43338
Phvul.010G011100.1	447	284.433	106	15.2944
Phvul.010G130400.4	399	236.943	0	0
Phvul.010G152300.1	945	782.022	3544	185.987
Phvul.010G019800.1	495	332.151	41	5.06589
Phvul.010G022800.1	414	251.771	121	19.7236
Phvul.010G099700.1	1506	1343.02	113	3.45305
Phvul.010G138500.1	987	824.022	0	0
Phvul.010G142700.1	1293	1130.02	113	4.10392
Phvul.010G053600.1	3003	2840.02	723.887	10.4606
Phvul.010G053600.2	2781	2618.02	16.1126	0.252581
Phvul.010G162800.1	486	323.205	0	0
Phvul.010G129100.1	2142	1979.02	2993	62.0674
Phvul.010G030500.2	738	575.022	247	17.6287
Phvul.010G120200.1	1107	944.022	304	13.216
Phvul.010G117100.1	1626	1463.02	3229	90.5784
Phvul.010G157300.1	549	386.054	13	1.38198
Phvul.010G098400.1	1002	839.022	1167	57.0828
Phvul.010G086700.1	2139	1976.02	1740	36.1381
Phvul.010G135500.2	1929	1766.02	7103.24	165.07
Phvul.010G006300.1	1047	884.022	239	11.0954
Phvul.010G105700.1	765	602.022	207	14.1112
Phvul.010G090400.1	1791	1628.02	132	3.32752
Phvul.010G063600.1	570	407.054	3289	331.604
Phvul.010G134800.1	2589	2426.02	1	0.0169166
Phvul.010G104100.2	1740	1577.02	6	0.156142
Phvul.010G104100.1	1740	1577.02	6	0.156142
Phvul.010G158000.1	1569	1406.02	0	0
Phvul.010G158000.2	1299	1136.02	0	0
Phvul.010G089200.1	1098	935.022	497.205	21.8234
Phvul.010G089200.2	1086	923.022	33.7945	1.50259
Phvul.010G103600.1	552	389.054	0	0
Phvul.010G001300.1	1455	1292.02	7	0.222349
Phvul.010G090100.1	537	374.104	453.667	49.7682
Phvul.010G141800.1	3660	3497.02	687	8.06243
Phvul.010G116700.1	834	671.022	2	0.122321
Phvul.010G086300.1	447	284.433	17.0284	2.45697
Phvul.010G086300.2	447	284.433	17.0284	2.45697
Phvul.010G086300.3	447	284.433	17.0284	2.45697
Phvul.010G086300.4	330	169.55	4.6492	1.12535
Phvul.010G086300.5	330	169.55	4.6492	1.12535
Phvul.010G086300.6	330	169.55	4.6492	1.12535
Phvul.010G060900.1	807	644.022	1	0.0637245
Phvul.010G046900.1	456	293.375	467.5	65.3981
Phvul.010G046900.2	456	293.375	467.5	65.3981
Phvul.010G128300.1	2004	1841.02	513	11.4358
Phvul.010G128300.2	1980	1817.02	1.86251e-06	4.20674e-08
Phvul.010G122900.1	225	75.0679	6	3.28023
Phvul.010G003100.1	1167	1004.02	30	1.22627
Phvul.010G063500.1	564	401.054	204	20.8754
Phvul.010G110000.1	633	470.038	10	0.87312
Phvul.010G039100.1	1032	869.022	21	0.991736
Phvul.010G097800.1	975	812.022	1	0.0505405
Phvul.010G132000.1	1317	1154.02	278.837	9.91615
Phvul.010G007100.1	606	443.054	307	28.4374
Phvul.010G051700.1	354	192.895	0	0
Phvul.010G054600.1	1356	1193.02	287	9.87281
Phvul.010G131100.2	435	272.535	0	0
Phvul.010G148000.1	1749	1586.02	144	3.72615
Phvul.010G148000.2	1659	1496.02	0	0
Phvul.010G144500.1	2085	1922.02	38	0.811395
Phvul.010G045600.1	1497	1334.02	143	4.39927
Phvul.010G045600.2	1410	1247.02	0	0
Phvul.010G039600.1	1563	1400.02	206	6.03865
Phvul.010G075400.1	663	500.022	506	41.5307
Phvul.010G078400.1	939	776.022	258	13.6444
Phvul.010G093900.1	978	815.022	90	4.5319
Phvul.010G035500.1	219	70.3064	0	0
Phvul.010G165200.1	2070	1907.02	0	0
Phvul.010G165200.2	1878	1715.02	31	0.741821
Phvul.010G022700.1	1593	1430.02	0	0
Phvul.010G002000.1	720	557.022	242.479	17.8652
Phvul.010G002000.2	612	449.054	23.2606	2.12584
Phvul.010G002000.3	612	449.054	23.2606	2.12584
Phvul.010G116600.1	1434	1271.02	114	3.68094
Phvul.010G146200.1	2511	2348.02	1534	26.8121
Phvul.010G104700.1	609	446.054	11	1.01208
Phvul.010G103900.1	1437	1274.02	0	0
Phvul.010G152000.1	1593	1430.02	609	17.4776
Phvul.010G072700.2	1959	1796.02	243.183	5.55685
Phvul.010G072700.1	1959	1796.02	243.183	5.55685
Phvul.010G072700.3	1956	1793.02	0	0
Phvul.010G072700.4	1956	1793.02	0	0
Phvul.010G155100.1	399	236.943	416	72.0539
Phvul.010G087300.3	1104	941.022	0	0
Phvul.010G087300.1	1086	923.022	59.8255	2.66
Phvul.010G087300.2	978	815.022	59.1745	2.9797
Phvul.010G001800.1	519	356.116	6722.71	774.746
Phvul.010G001800.2	423	260.66	8.29334	1.30576
Phvul.010G023000.1	1398	1235.02	1	0.0332302
Phvul.010G098200.1	1314	1151.02	155	5.52657
Phvul.010G002400.1	258	103.057	0	0
Phvul.010G113266.1	504	341.128	15	1.8046
Phvul.010G085400.1	786	623.022	0	0
Phvul.010G080800.1	1260	1097.02	794	29.7038
Phvul.010G080800.2	1260	1097.02	794	29.7038
Phvul.010G091650.1	2226	2063.02	0.531279	0.0105688
Phvul.010G112800.1	2076	1913.02	267	5.72794
Phvul.010G108400.2	726	563.022	241	17.5671
Phvul.010G137600.1	402	239.927	223	38.1446
Phvul.010G159200.1	1743	1580.02	189	4.90915
Phvul.010G160500.1	423	260.66	1738	273.642
Phvul.010G133700.1	627	464.038	102	9.02098
Phvul.010G061500.1	501	338.14	0	0
Phvul.010G028500.1	2202	2039.02	415.311	8.35909
Phvul.010G028500.3	1548	1385.02	6.42836	0.190481
Phvul.010G116200.1	3159	2996.02	235.5	3.22592
Phvul.010G116200.2	3159	2996.02	235.5	3.22592
Phvul.010G005600.1	480	317.216	82.0461	10.6148
Phvul.010G005600.2	366	204.528	124.954	25.0728
Phvul.010G110700.1	2631	2468.02	933.403	15.5213
Phvul.010G110700.2	2199	2036.02	0	0
Phvul.010G101100.1	624	461.038	188	16.7351
Phvul.010G086400.1	960	797.022	0	0
Phvul.010G150700.1	801	638.022	1	0.0643238
Phvul.010G165600.1	1836	1673.02	98	2.40399
Phvul.010G165600.2	1824	1661.02	0	0
Phvul.010G119200.1	831	668.022	0	0
Phvul.010G022500.1	1242	1079.02	0	0
Phvul.010G158200.1	633	470.038	140	12.2237
Phvul.010G050400.1	381	219.139	0	0
Phvul.010G037900.1	1185	1022.02	0	0
Phvul.010G102200.1	1047	884.022	158.804	7.37235
