target_id	length	eff_length	est_counts	tpm
Phvul.010G042100.1	2886	2716.74	691	11.4138
Phvul.010G050300.1	375	207.911	4	0.863342
Phvul.010G057200.1	1878	1708.74	0	0
Phvul.010G060700.1	216	65.5791	318.867	218.195
Phvul.010G065200.1	753	583.761	380.5	29.2496
Phvul.010G065200.2	753	583.761	380.5	29.2496
Phvul.010G133600.1	1032	862.744	666	34.6412
Phvul.010G133600.2	1032	862.744	666	34.6412
Phvul.010G013600.1	3285	3115.74	1	0.0144025
Phvul.010G031300.1	441	272.513	258	42.4847
Phvul.010G133100.1	351	184.76	9.21535	2.23822
Phvul.010G071200.1	1431	1261.74	0	0
Phvul.010G024600.1	657	487.786	3699	340.295
Phvul.010G009000.2	1518	1348.74	22	0.731971
Phvul.010G009000.1	1455	1285.74	0	0
Phvul.010G000200.1	816	646.761	48	3.33041
Phvul.010G018600.2	1866	1696.74	263	6.95569
Phvul.010G001200.1	1527	1357.74	1129	37.3144
Phvul.010G124300.1	552	382.91	0	0
Phvul.010G071832.1	1737	1567.74	409	11.7071
Phvul.010G077400.1	375	207.911	0	0
Phvul.010G165100.1	2292	2122.74	705	14.9036
Phvul.010G081100.1	2247	2077.74	79	1.70622
Phvul.010G011200.1	909	739.744	3	0.181987
Phvul.010G155200.2	483	314.105	463	66.1464
Phvul.010G138200.1	1503	1333.74	185	6.22443
Phvul.010G084400.1	666	496.786	194	17.524
Phvul.010G122100.1	2157	1987.74	869	19.6182
Phvul.010G122100.2	2052	1882.74	0	0
Phvul.010G070100.3	1833	1663.74	35	0.944022
Phvul.010G070100.1	1833	1663.74	35	0.944022
Phvul.010G070100.2	1833	1663.74	35	0.944022
Phvul.010G145400.2	456	287.338	0	0
Phvul.010G163400.1	615	445.809	572	57.5768
Phvul.010G089500.1	333	167.539	0	0
Phvul.010G016900.1	942	772.744	32.2937	1.87535
Phvul.010G161600.3	855	685.744	279	18.2576
Phvul.010G119600.1	1287	1117.74	1029	41.3117
Phvul.010G088400.1	2235	2065.74	229.524	4.986
Phvul.010G088400.2	2019	1849.74	19.4758	0.472482
Phvul.010G077900.1	2157	1987.74	195	4.40225
Phvul.010G118100.3	660	490.786	352.667	32.2458
Phvul.010G118100.1	660	490.786	352.667	32.2458
Phvul.010G118100.2	660	490.786	352.667	32.2458
Phvul.010G140900.1	816	646.761	436.623	30.2945
Phvul.010G082900.1	456	287.338	4356	680.293
Phvul.010G147700.1	753	583.761	59	4.53542
Phvul.010G147700.2	588	418.831	0	0
Phvul.010G041100.1	408	240.019	0	0
Phvul.010G010800.1	546	376.91	127.342	15.1613
Phvul.010G010800.2	405	237.073	20.6577	3.91021
Phvul.010G075200.1	627	457.798	0	0
Phvul.010G141200.2	816	646.761	375.647	26.0637
Phvul.010G070200.1	2721	2551.74	165.219	2.90552
Phvul.010G070200.2	2721	2551.74	165.219	2.90552
Phvul.010G070200.3	2613	2443.74	59.281	1.08858
Phvul.010G070200.4	2613	2443.74	59.281	1.08858
Phvul.010G058500.1	621	451.809	268	26.6183
Phvul.010G144200.1	813	643.761	60	4.18242
Phvul.010G070600.1	1191	1021.74	27.3565	1.20148
Phvul.010G070600.3	1116	946.744	177.644	8.4201
Phvul.010G066600.1	1011	841.744	241.991	12.9009
Phvul.010G014400.1	291	128.64	0	0
Phvul.010G078102.1	2292	2122.74	5	0.105699
Phvul.010G037600.1	1326	1156.74	0	0
Phvul.010G056400.1	381	213.758	32	6.71783
Phvul.010G065500.1	513	343.991	390	50.8767
Phvul.010G085100.1	639	469.798	86	8.21463
Phvul.010G123600.1	660	490.786	2239	204.721
Phvul.010G036700.1	1848	1678.74	0	0
Phvul.010G025400.1	2976	2806.74	303.13	4.84649
Phvul.010G025400.3	2973	2803.74	0	0
Phvul.010G025400.4	2628	2458.74	0	0
Phvul.010G025400.2	2604	2434.74	28.5252	0.525745
Phvul.010G025400.5	2544	2374.74	0	0
Phvul.010G025400.6	2247	2077.74	0	0
Phvul.010G025400.7	1935	1765.74	7.86789	0.199954
Phvul.010G162300.1	1167	997.744	20.9222	0.941
Phvul.010G153700.1	432	263.607	202	34.3871
Phvul.010G098800.1	1752	1582.74	362.308	10.2723
Phvul.010G088700.1	2295	2125.74	69	1.45659
Phvul.010G137700.1	1167	997.744	163.552	7.35594
Phvul.010G137700.2	912	742.744	18.4476	1.11455
Phvul.010G068700.1	699	529.761	4	0.338829
Phvul.010G069165.1	654	484.786	4	0.370263
Phvul.010G076001.1	315	150.669	1	0.297836
Phvul.010G076001.2	315	150.669	1	0.297836
Phvul.010G054400.1	978	808.744	207.531	11.5152
Phvul.010G101300.1	585	415.831	3	0.323746
Phvul.010G074500.1	360	193.418	47.0176	10.9085
Phvul.010G119400.1	5754	5584.74	768	6.17104
Phvul.010G160200.1	906	736.744	0	0
Phvul.010G160200.2	885	715.744	0	0
Phvul.010G160200.3	753	583.761	0	0
Phvul.010G088600.1	3321	3151.74	1	0.014238
Phvul.010G024301.1	2952	2782.74	57.0622	0.920186
Phvul.010G142800.1	1143	973.744	143	6.5901
Phvul.010G016600.1	936	766.744	104.132	6.09442
Phvul.010G016600.2	723	553.761	73.8272	5.98266
Phvul.010G064000.1	1434	1264.74	0	0
Phvul.010G164600.1	423	254.71	20	3.52358
Phvul.010G017000.1	942	772.744	324.797	18.8615
Phvul.010G080300.1	1461	1291.74	144	5.00249
Phvul.010G048800.1	1527	1357.74	681	22.5076
Phvul.010G100100.1	6654	6484.74	1836	12.7052
Phvul.010G127500.1	2226	2056.74	3	0.0654548
Phvul.010G015600.1	645	475.786	187	17.6372
Phvul.010G015600.2	570	400.861	0	0
Phvul.010G048500.1	321	156.255	627	180.067
Phvul.010G149400.1	3438	3268.74	583.548	8.01118
Phvul.010G149400.2	3342	3172.74	81.452	1.15204
Phvul.010G042300.1	1422	1252.74	0	0
Phvul.010G159900.1	711	541.761	88	7.28913
Phvul.010G022100.1	801	631.761	2	0.142062
Phvul.010G011000.1	1494	1324.74	0	0
Phvul.010G052600.2	654	484.786	2	0.185131
Phvul.010G156200.1	1278	1108.74	1	0.0404734
Phvul.010G092500.1	558	388.881	9	1.03855
Phvul.010G084200.1	3960	3790.74	361	4.2735
Phvul.010G133900.2	633	463.798	0	0
Phvul.010G133900.1	615	445.809	0	0
Phvul.010G099600.1	1044	874.744	145	7.43854
Phvul.010G009400.1	1803	1633.74	29.5968	0.812946
Phvul.010G009400.2	1527	1357.74	33.4032	1.104
Phvul.010G115000.1	7587	7417.74	829.409	5.01762
Phvul.010G115000.2	7113	6943.74	184.591	1.19294
Phvul.010G053400.1	1437	1267.74	0	0
Phvul.010G003200.2	381	213.758	66	13.8555
Phvul.010G003200.1	366	199.284	0	0
Phvul.010G148300.1	1830	1660.74	1802	48.6914
Phvul.010G027601.1	711	541.761	54.7496	4.53497
Phvul.010G065900.1	438	269.533	6.29265	1.04766
Phvul.010G123800.1	282	120.456	0	0
Phvul.010G123800.2	270	109.785	0	0
Phvul.010G042600.1	1437	1267.74	2	0.0707944
Phvul.010G076720.1	534	364.938	6	0.73779
Phvul.010G097600.1	300	136.795	186	61.0157
Phvul.010G011300.2	801	631.761	339	24.0795
Phvul.010G011300.1	768	598.761	0	0
Phvul.010G061300.1	354	187.638	0	0
Phvul.010G147300.1	729	559.761	188	15.0715
Phvul.010G022300.1	1242	1072.74	3	0.125495
Phvul.010G134200.1	2151	1981.74	0	0
Phvul.010G039800.1	1302	1132.74	719	28.4838
Phvul.010G165400.2	1914	1744.74	637.168	16.3879
Phvul.010G165400.1	1905	1735.74	475.981	12.3057
Phvul.010G165400.3	1881	1711.74	204.494	5.36095
Phvul.010G165400.4	1872	1702.74	43.7857	1.15394
Phvul.010G165400.5	1872	1702.74	43.7857	1.15394
Phvul.010G165400.6	1872	1702.74	43.7857	1.15394
Phvul.010G065600.1	783	613.761	482	35.241
Phvul.010G108700.1	1239	1069.74	1	0.0419489
Phvul.010G031900.1	2439	2269.74	44	0.869914
Phvul.010G129600.1	621	451.809	0	0
Phvul.010G111900.1	1110	940.744	718	34.2494
Phvul.010G085500.1	1110	940.744	349	16.6477
Phvul.010G096700.1	567	397.861	0	0
Phvul.010G155900.1	543	373.919	1	0.120011
Phvul.010G079000.2	357	190.51	0	0
Phvul.010G079000.3	354	187.638	0	0
Phvul.010G011400.1	1410	1240.74	1483	53.6364
Phvul.010G109000.1	231	77.1895	4.80595	2.79397
Phvul.010G109000.2	231	77.1895	4.80595	2.79397
Phvul.010G037000.1	1317	1147.74	0	0
Phvul.010G032600.3	600	430.831	16	1.66653
Phvul.010G150100.1	210	61.1001	13	9.54777
Phvul.010G010050.1	2340	2170.74	74.5508	1.54115
Phvul.010G010050.2	2115	1945.74	0	0
Phvul.010G010050.3	1845	1675.74	22.4492	0.601165
Phvul.010G010050.4	1620	1450.74	0	0
Phvul.010G022600.2	1380	1210.74	0	0
Phvul.010G110500.1	1665	1495.74	0	0
Phvul.010G007800.1	918	748.744	611	36.6192
Phvul.010G032900.1	987	817.744	21	1.1524
Phvul.010G068600.1	111	13.6563	2	6.57201
Phvul.010G056100.1	213	63.2721	0	0
Phvul.010G049900.1	1857	1687.74	636.567	16.9254
Phvul.010G049900.3	1854	1684.74	27.2403	0.725568
Phvul.010G049900.4	1851	1681.74	92.003	2.45495
Phvul.010G049900.2	1848	1678.74	3.19009	0.0852744
Phvul.010G071766.1	2304	2134.74	661	13.8949
Phvul.010G144100.1	417	248.817	1	0.180352
Phvul.010G038300.1	1725	1555.74	417	12.0281
Phvul.010G091000.1	846	676.744	1085	71.9459
Phvul.010G039400.1	315	150.669	1	0.297836
Phvul.010G110300.1	1668	1498.74	88	2.63485
Phvul.010G055000.1	537	367.938	0	0
Phvul.010G144600.1	783	613.761	2	0.146228
Phvul.010G024866.1	2067	1897.74	0	0
Phvul.010G062000.1	303	139.568	269	86.4901
Phvul.010G157500.1	873	703.744	160	10.2025
Phvul.010G080700.1	660	490.786	50	4.5717
Phvul.010G117500.1	327	161.894	934	258.89
Phvul.010G057500.1	2421	2251.74	31.2597	0.622968
Phvul.010G163700.1	1335	1165.74	1009	38.8408
Phvul.010G081400.1	1929	1759.74	53.5	1.36428
Phvul.010G081400.2	1929	1759.74	53.5	1.36428
Phvul.010G099400.3	2706	2536.74	0	0
Phvul.010G099400.4	2673	2503.74	66.9526	1.19999
Phvul.010G099400.2	2673	2503.74	66.9526	1.19999
Phvul.010G099400.5	2673	2503.74	66.9526	1.19999
Phvul.010G099400.6	2547	2377.74	0	0
Phvul.010G127100.1	3219	3049.74	659	9.69667
Phvul.010G097100.1	237	82.0437	505	276.215
Phvul.010G025600.1	255	96.8516	3	1.39
Phvul.010G052700.1	1392	1222.74	0	0
Phvul.010G044600.1	1059	889.744	0	0
Phvul.010G067300.1	498	329.032	33	4.50065
Phvul.010G108200.1	1653	1483.74	296.342	8.96261
Phvul.010G032700.1	2295	2125.74	788	16.6347
Phvul.010G083000.1	381	213.758	24.2872	5.09867
Phvul.010G041900.2	681	511.774	20	1.75369
Phvul.010G106300.1	375	207.911	0	0
Phvul.010G001100.1	771	601.761	45.9304	3.42513
Phvul.010G001100.3	747	577.761	13.6907	1.06336
Phvul.010G001100.2	693	523.761	3.08004e-08	2.6389e-09
Phvul.010G001100.4	669	499.786	0	0
Phvul.010G001100.5	651	481.786	28.0331	2.61107
Phvul.010G001100.6	651	481.786	28.0331	2.61107
Phvul.010G001100.7	627	457.798	5.31261	0.520757
Phvul.010G100400.1	2484	2314.74	103	1.9968
Phvul.010G041600.1	1365	1195.74	67	2.51442
Phvul.010G139900.1	552	382.91	9	1.05474
Phvul.010G033400.1	1551	1381.74	575	18.6741
Phvul.010G019300.1	945	775.744	16	0.925555
Phvul.010G118800.1	2235	2065.74	0	0
Phvul.010G010500.1	1833	1663.74	172	4.63919
Phvul.010G025500.1	2925	2755.74	41.8011	0.68069
Phvul.010G025500.2	2589	2419.74	23.6267	0.438162
Phvul.010G083100.3	798	628.761	35.2806	2.51797
Phvul.010G025166.1	1179	1009.74	29.8054	1.3246
Phvul.010G071900.1	1458	1288.74	791	27.5429
Phvul.010G157000.1	2241	2071.74	6	0.129962
Phvul.010G046200.1	2658	2488.74	30.9041	0.557233
Phvul.010G068692.1	630	460.798	782	76.1547
Phvul.010G068692.2	612	442.82	0	0
Phvul.010G068692.3	612	442.82	0	0
Phvul.010G124800.1	861	691.744	29	1.88128
Phvul.010G098000.1	984	814.744	14	0.771094
Phvul.010G156700.1	507	337.999	238	31.5982
Phvul.010G117900.1	1395	1225.74	184	6.73626
Phvul.010G026601.1	1272	1102.74	8.46592	0.344509
Phvul.010G063000.1	3735	3565.74	109.577	1.37902
Phvul.010G054000.1	852	682.744	76	4.99524
Phvul.010G108800.1	1281	1111.74	793	32.0088
Phvul.010G160900.1	1332	1162.74	720	27.7875
Phvul.010G052200.1	918	748.744	34	2.03773
Phvul.010G140301.1	3648	3478.74	78.6978	1.01517
Phvul.010G157100.1	1119	949.744	24	1.13398
Phvul.010G145800.1	807	637.761	81	5.69938
Phvul.010G027450.1	768	598.761	68	5.09631
Phvul.010G050100.1	2433	2263.74	44	0.87222
Phvul.010G050100.2	2382	2212.74	0	0
Phvul.010G008000.1	1071	901.744	384	19.1095
Phvul.010G027232.1	738	568.761	43.4571	3.42872
Phvul.010G162400.1	489	320.089	216	30.2819
Phvul.010G000400.1	501	332.032	0	0
Phvul.010G019400.1	315	150.669	3	0.893508
Phvul.010G139200.1	1923	1753.74	2372	60.6945
Phvul.010G078200.1	2544	2374.74	2451	46.3156
Phvul.010G078200.2	2391	2221.74	0	0
Phvul.010G087900.1	732	562.761	0	0
Phvul.010G054900.1	771	601.761	0	0
Phvul.010G073200.1	2295	2125.74	209	4.412
Phvul.010G073200.2	2184	2014.74	0	0
Phvul.010G073200.3	1872	1702.74	0	0
Phvul.010G017400.1	948	778.744	20	1.15249
Phvul.010G126500.1	462	293.301	1	0.152998
Phvul.010G010400.1	408	240.019	858	160.414
Phvul.010G063100.1	3648	3478.74	72.2014	0.931373
Phvul.010G044300.1	1341	1171.74	594	22.7486
Phvul.010G107800.1	1932	1762.74	83	2.11295
Phvul.010G125600.1	3870	3700.74	983	11.9197
Phvul.010G062300.3	1494	1324.74	0	0
Phvul.010G062300.1	1386	1216.74	0.900061	0.0331951
Phvul.010G062300.2	1380	1210.74	98.0999	3.63594
Phvul.010G024833.1	708	538.761	0	0
Phvul.010G135050.1	1005	835.744	4	0.214777
Phvul.010G108100.1	1656	1486.74	571.658	17.2544
Phvul.010G077790.1	1140	970.744	848	39.2005
Phvul.010G076400.1	234	79.6321	0	0
Phvul.010G126900.1	1548	1378.74	0	0
Phvul.010G144900.1	1488	1318.74	15	0.510424
Phvul.010G166000.1	471	302.197	139.279	20.6821
Phvul.010G043200.1	726	556.761	0	0
Phvul.010G105300.2	1179	1009.74	32	1.42213
Phvul.010G164900.1	2412	2242.74	2265	45.3199
Phvul.010G000300.2	1122	952.744	59	2.77892
Phvul.010G089000.1	252	94.4677	16.6131	7.89165
Phvul.010G127900.1	387	219.551	232	47.4191
Phvul.010G055800.3	966	796.744	1	0.0563225
Phvul.010G055800.2	966	796.744	1	0.0563225
Phvul.010G145300.1	1986	1816.74	1129	27.8869
Phvul.010G061800.1	216	65.5791	0	0
Phvul.010G021800.1	606	436.82	188	19.3133
Phvul.010G009800.1	1059	889.744	108.646	5.47959
Phvul.010G039200.1	948	778.744	1	0.0576243
Phvul.010G043400.1	966	796.744	26	1.46438
Phvul.010G036500.1	1203	1033.74	23	0.998425
Phvul.010G036500.2	1176	1006.74	2.53666e-07	1.13069e-08
Phvul.010G045000.3	984	814.744	0	0
Phvul.010G045000.1	951	781.744	183.566	10.5373
Phvul.010G045000.4	936	766.744	0	0
Phvul.010G045000.5	903	733.744	38.6761	2.36537
Phvul.010G045000.6	891	721.744	0	0
Phvul.010G045000.2	858	688.744	351.593	22.9078
Phvul.010G045000.7	783	613.761	18.1654	1.32815
Phvul.010G102100.1	1473	1303.74	218	7.50351
Phvul.010G143200.1	1773	1603.74	135	3.77745
Phvul.010G077800.1	459	290.323	4	0.618271
Phvul.010G164100.1	816	646.761	127	8.81172
Phvul.010G092800.2	1341	1171.74	125.186	4.79429
Phvul.010G092800.1	1107	937.744	16.8137	0.804598
Phvul.010G150900.1	459	290.323	270	41.7333
Phvul.010G091701.1	3531	3361.74	0	0
Phvul.010G120500.1	1884	1714.74	339	8.87158
Phvul.010G120500.2	1434	1264.74	0	0
Phvul.010G083300.1	675	505.786	1133	100.523
Phvul.010G000100.1	411	242.946	0	0
Phvul.010G000100.2	363	196.359	12	2.7424
Phvul.010G052300.1	672	502.786	93	8.30042
Phvul.010G037500.1	216	65.5791	0	0
Phvul.010G028400.1	1404	1234.74	23.4392	0.851856
Phvul.010G083700.1	897	727.744	13	0.801614
Phvul.010G039500.1	423	254.71	17	2.99504
Phvul.010G106600.1	1269	1099.74	0	0
Phvul.010G075000.1	300	136.795	0	0
Phvul.010G079200.1	648	478.786	0	0
Phvul.010G079200.2	639	469.798	0	0
Phvul.010G131650.1	3168	2998.74	180.033	2.69409
Phvul.010G074100.1	2052	1882.74	1.00931	0.0240565
Phvul.010G132600.1	2595	2425.74	925	17.1119
Phvul.010G132600.2	2511	2341.74	1.15178e-06	2.20715e-08
Phvul.010G132600.3	2502	2332.74	0	0
Phvul.010G131800.1	900	730.744	70.05	4.30173
Phvul.010G141533.1	654	484.786	0	0
Phvul.010G018500.1	591	421.831	285	30.3184
Phvul.010G020600.1	945	775.744	0	0
Phvul.010G153800.1	759	589.761	741	56.3823
Phvul.010G018300.1	2715	2545.74	251	4.42445
Phvul.010G018300.2	2661	2491.74	0	0
Phvul.010G133500.1	1011	841.744	87	4.6381
Phvul.010G084000.1	990	820.744	359	19.6285
Phvul.010G038400.1	1680	1510.74	241	7.15858
Phvul.010G038400.3	1680	1510.74	241	7.15858
Phvul.010G130700.1	1764	1594.74	685	19.2753
Phvul.010G040600.1	1878	1708.74	1	0.0262617
Phvul.010G015700.1	1101	931.744	561	27.0188
Phvul.010G107300.1	504	335.007	0	0
Phvul.010G047200.1	645	475.786	0	0
Phvul.010G067900.1	1809	1639.74	5524	151.174
Phvul.010G124100.1	954	784.744	0	0
Phvul.010G037300.1	1149	979.744	0	0
Phvul.010G114500.1	1782	1612.74	755	21.0079
Phvul.010G054300.1	765	595.761	18	1.35582
Phvul.010G003500.1	207	58.9142	0	0
Phvul.010G107500.1	531	361.947	37.4658	4.64505
Phvul.010G053900.1	1272	1102.74	2643	107.553
Phvul.010G095600.1	3567	3397.74	404.88	5.34732
Phvul.010G011100.1	447	278.444	88	14.1823
Phvul.010G130400.4	399	231.172	0	0
Phvul.010G152300.1	945	775.744	7635	441.663
Phvul.010G019800.1	495	326.041	44	6.05594
Phvul.010G022800.1	414	245.873	110	20.0763
Phvul.010G099700.1	1506	1336.74	170	5.70691
Phvul.010G138500.1	987	817.744	0	0
Phvul.010G142700.1	1293	1123.74	109	4.35271
Phvul.010G053600.1	3003	2833.74	632	10.0082
Phvul.010G053600.2	2781	2611.74	0	0
Phvul.010G162800.1	486	317.105	2	0.283027
Phvul.010G129100.1	2142	1972.74	3077	69.9934
Phvul.010G030500.2	738	568.761	777	61.3044
Phvul.010G120200.1	1107	937.744	582	27.8509
Phvul.010G117100.1	1626	1456.74	1855	57.1428
Phvul.010G157300.1	549	379.91	14	1.65367
Phvul.010G098400.1	1002	832.744	624	33.6259
Phvul.010G086700.1	2139	1969.74	1368	31.1657
Phvul.010G135500.2	1929	1759.74	7073.58	180.381
Phvul.010G006300.1	1047	877.744	255	13.0369
Phvul.010G105700.1	765	595.761	133	10.018
Phvul.010G090400.1	1791	1621.74	176	4.87002
Phvul.010G063600.1	570	400.861	8158	913.251
Phvul.010G134800.1	2589	2419.74	5	0.0927259
Phvul.010G104100.2	1740	1570.74	18.5	0.528527
Phvul.010G104100.1	1740	1570.74	18.5	0.528527
Phvul.010G158000.1	1569	1399.74	0	0
Phvul.010G158000.2	1299	1129.74	0	0
Phvul.010G089200.1	1098	928.744	467.994	22.6123
Phvul.010G089200.2	1086	916.744	12.0059	0.58769
Phvul.010G103600.1	552	382.91	0	0
Phvul.010G001300.1	1455	1285.74	16	0.558427
Phvul.010G090100.1	537	367.938	291.991	35.612
Phvul.010G141800.1	3660	3490.74	511	6.56906
Phvul.010G116700.1	834	664.761	4	0.27002
Phvul.010G086300.1	447	278.444	13.2058	2.12827
Phvul.010G086300.2	447	278.444	13.2058	2.12827
Phvul.010G086300.3	447	278.444	13.2058	2.12827
Phvul.010G086300.4	330	164.737	4.86123	1.32421
Phvul.010G086300.5	330	164.737	4.86123	1.32421
Phvul.010G086300.6	330	164.737	4.86123	1.32421
Phvul.010G060900.1	807	637.761	1	0.0703627
Phvul.010G046900.1	456	287.338	434	67.7794
Phvul.010G046900.2	456	287.338	434	67.7794
Phvul.010G128300.1	2004	1834.74	381	9.31859
Phvul.010G128300.2	1980	1810.74	1.90941e-07	4.73198e-09
Phvul.010G122900.1	225	72.4665	22	13.6234
Phvul.010G003100.1	1167	997.744	27	1.21435
Phvul.010G063500.1	564	394.881	230	26.1374
Phvul.010G110000.1	633	463.798	1	0.0967546
Phvul.010G039100.1	1032	862.744	7	0.364097
Phvul.010G097800.1	975	805.744	1	0.0556934
Phvul.010G132000.1	1317	1147.74	204.341	7.98935
Phvul.010G007100.1	606	436.82	349	35.8528
Phvul.010G051700.1	354	187.638	0	0
Phvul.010G054600.1	1356	1186.74	128.594	4.86254
Phvul.010G131100.2	435	266.58	0	0
Phvul.010G148000.1	1749	1579.74	38	1.07944
Phvul.010G148000.2	1659	1489.74	0	0
Phvul.010G144500.1	2085	1915.74	45	1.05408
Phvul.010G045600.1	1497	1327.74	135	4.56268
Phvul.010G045600.2	1410	1240.74	0	0
Phvul.010G039600.1	1563	1393.74	212	6.8258
Phvul.010G075400.1	663	493.786	633	57.5261
Phvul.010G078400.1	939	769.744	398	23.2026
Phvul.010G093900.1	978	808.744	85	4.71638
Phvul.010G035500.1	219	67.8679	0	0
Phvul.010G165200.1	2070	1900.74	0	0
Phvul.010G165200.2	1878	1708.74	37	0.971684
Phvul.010G022700.1	1593	1423.74	1	0.0315187
Phvul.010G002000.1	720	550.761	273	22.2434
Phvul.010G002000.2	612	442.82	0	0
Phvul.010G002000.3	612	442.82	0	0
Phvul.010G116600.1	1434	1264.74	313	11.1056
Phvul.010G146200.1	2511	2341.74	1333.43	25.5524
Phvul.010G104700.1	609	439.82	26	2.65276
Phvul.010G103900.1	1437	1267.74	2	0.0707944
Phvul.010G152000.1	1593	1423.74	556	17.5244
Phvul.010G072700.2	1959	1789.74	212.68	5.33256
Phvul.010G072700.1	1959	1789.74	212.68	5.33256
Phvul.010G072700.3	1956	1786.74	0	0
Phvul.010G072700.4	1956	1786.74	0	0
Phvul.010G155100.1	399	231.172	206	39.9882
Phvul.010G087300.3	1104	934.744	66.4675	3.19093
Phvul.010G087300.1	1086	916.744	70.6263	3.45716
Phvul.010G087300.2	978	808.744	45.9061	2.54718
Phvul.010G001800.1	519	349.956	6442.31	826.092
Phvul.010G001800.2	423	254.71	5.69175	1.00277
Phvul.010G023000.1	1398	1228.74	1.0006	0.0365427
Phvul.010G098200.1	1314	1144.74	170	6.66409
Phvul.010G002400.1	258	99.36	0	0
Phvul.010G113266.1	504	335.007	8.07831	1.0821
Phvul.010G085400.1	786	616.761	0	0
Phvul.010G080800.1	1260	1090.74	598	24.6025
Phvul.010G080800.2	1260	1090.74	598	24.6025
Phvul.010G091650.1	2226	2056.74	0	0
Phvul.010G112800.1	2076	1906.74	331	7.78998
Phvul.010G108400.2	726	556.761	263	21.1976
Phvul.010G137600.1	402	234.12	272	52.1352
Phvul.010G159200.1	1743	1573.74	159	4.53381
Phvul.010G160500.1	423	254.71	2216	390.413
Phvul.010G133700.1	627	457.798	87	8.52797
Phvul.010G061500.1	501	332.032	2	0.270302
Phvul.010G028500.1	2202	2032.74	292.407	6.45514
Phvul.010G028500.3	1548	1378.74	83.3437	2.71262
Phvul.010G116200.1	3159	2989.74	199	2.98689
Phvul.010G116200.2	3159	2989.74	199	2.98689
Phvul.010G005600.1	480	311.121	55.5859	8.01745
Phvul.010G005600.2	366	199.284	60.4141	13.604
Phvul.010G110700.1	2631	2461.74	671.38	12.2384
Phvul.010G110700.2	2199	2029.74	0	0
Phvul.010G101100.1	624	454.798	138	13.6164
Phvul.010G086400.1	960	790.744	0	0
Phvul.010G150700.1	801	631.761	0	0
Phvul.010G165600.1	1836	1666.74	52	1.40002
Phvul.010G165600.2	1824	1654.74	0	0
Phvul.010G119200.1	831	661.761	1	0.0678109
Phvul.010G022500.1	1242	1072.74	0	0
Phvul.010G158200.1	633	463.798	224	21.673
Phvul.010G050400.1	381	213.758	0	0
Phvul.010G037900.1	1185	1015.74	0	0
Phvul.010G102200.1	1047	877.744	132.395	6.7687
Phvul.010G102200.2	1047	877.744	132.395	6.7687
Phvul.010G113200.1	378	210.837	7.05664	1.50193
Phvul.010G123700.1	1050	880.744	596	30.3667
Phvul.010G024351.1	1320	1150.74	12.5276	0.488528
