target_id	length	eff_length	est_counts	tpm
Phvul.010G011300.2	801	633.224	501.992	23.8836
Phvul.010G011300.1	768	600.224	0.00751892	0.0003774
Phvul.010G061300.1	354	188.804	0	0
Phvul.010G147300.1	729	561.224	216	11.5952
Phvul.010G022300.1	1242	1074.22	0	0
Phvul.010G134200.1	2151	1983.22	0	0
Phvul.010G039800.1	1302	1134.22	1174	31.1838
Phvul.010G165400.2	1914	1746.22	1012.72	17.4723
Phvul.010G165400.1	1905	1737.22	682.677	11.8391
Phvul.010G165400.3	1881	1713.22	256.952	4.51854
Phvul.010G165400.4	1872	1704.22	82.8828	1.4652
Phvul.010G165400.5	1872	1704.22	82.8828	1.4652
Phvul.010G165400.6	1872	1704.22	82.8828	1.4652
Phvul.010G065600.1	783	615.224	652	31.9282
Phvul.010G108700.1	1239	1071.22	0	0
Phvul.010G031900.1	2439	2271.22	0	0
Phvul.010G129600.1	621	453.249	0	0
Phvul.010G111900.1	1110	942.224	911	29.1289
Phvul.010G085500.1	1110	942.224	362	11.5748
Phvul.010G096700.1	567	399.291	2.5	0.18863
Phvul.010G155900.1	543	375.329	3	0.240807
Phvul.010G079000.2	357	191.684	0	0
Phvul.010G079000.3	354	188.804	0	0
Phvul.010G011400.1	1410	1242.22	1599	38.7801
Phvul.010G109000.1	231	78.0594	11.1633	4.30849
Phvul.010G109000.2	231	78.0594	11.1633	4.30849
Phvul.010G037000.1	1317	1149.22	0	0
Phvul.010G032600.3	600	432.271	26	1.81208
Phvul.010G150100.1	210	61.9931	302	146.765
Phvul.010G010050.1	2340	2172.22	149.203	2.06935
Phvul.010G010050.2	2115	1947.22	0	0
Phvul.010G010050.3	1845	1677.22	30.7968	0.553189
Phvul.010G010050.4	1620	1452.22	0	0
Phvul.010G022600.2	1380	1212.22	0	0
Phvul.010G110500.1	1665	1497.22	0	0
Phvul.010G007800.1	918	750.224	553	22.2072
Phvul.010G032900.1	987	819.224	52	1.91232
Phvul.010G068600.1	111	15.1926	2	3.96606
Phvul.010G056100.1	213	64.2001	4	1.87709
Phvul.010G049900.1	1857	1689.22	841.242	15.0035
Phvul.010G049900.3	1854	1686.22	124.061	2.21657
Phvul.010G049900.4	1851	1683.22	130.07	2.32807
Phvul.010G049900.2	1848	1680.22	16.6267	0.298125
Phvul.010G071766.1	2304	2136.22	850	11.9876
Phvul.010G144100.1	417	250.206	0	0
Phvul.010G038300.1	1725	1557.22	557	10.7762
Phvul.010G091000.1	846	678.224	699	31.0502
Phvul.010G039400.1	315	151.701	2.10303	0.417654
Phvul.010G110300.1	1668	1500.22	115	2.30941
Phvul.010G055000.1	537	369.329	0	0
Phvul.010G144600.1	783	615.224	0	0
Phvul.010G024866.1	2067	1899.22	5.74486	0.0911304
Phvul.010G062000.1	303	140.55	493	105.676
Phvul.010G157500.1	873	705.224	266	11.3636
Phvul.010G080700.1	660	492.237	53	3.24386
Phvul.010G117500.1	327	162.945	574	106.128
Phvul.010G057500.1	2421	2253.22	210.633	2.81632
Phvul.010G163700.1	1335	1167.22	1898	48.9894
Phvul.010G081400.1	1929	1761.22	63	1.07767
Phvul.010G081400.2	1929	1761.22	63	1.07767
Phvul.010G099400.3	2706	2538.22	0	0
Phvul.010G099400.4	2673	2505.22	84.2215	1.01283
Phvul.010G099400.2	2673	2505.22	84.2215	1.01283
Phvul.010G099400.5	2673	2505.22	84.2215	1.01283
Phvul.010G099400.6	2547	2379.22	0	0
Phvul.010G127100.1	3219	3051.22	816	8.05705
Phvul.010G097100.1	237	82.9874	738	267.919
Phvul.010G025600.1	255	97.9713	4	1.23004
Phvul.010G052700.1	1392	1224.22	0	0
Phvul.010G044600.1	1059	891.224	2	0.0676088
Phvul.010G067300.1	498	330.487	22	2.00552
Phvul.010G108200.1	1653	1485.22	415	8.41814
Phvul.010G032700.1	2295	2127.22	1259	17.8309
Phvul.010G083000.1	381	214.992	57	7.98753
Phvul.010G041900.2	681	513.237	40	2.34802
Phvul.010G106300.1	375	209.168	0	0
Phvul.010G001100.1	771	603.224	8	0.39955
Phvul.010G001100.3	747	579.224	0	0
Phvul.010G001100.2	693	525.224	0	0
Phvul.010G001100.4	669	501.237	0	0
Phvul.010G001100.5	651	483.237	0	0
Phvul.010G001100.6	651	483.237	0	0
Phvul.010G001100.7	627	459.249	0	0
Phvul.010G100400.1	2484	2316.22	141	1.834
Phvul.010G041600.1	1365	1197.22	80	2.01314
Phvul.010G139900.1	552	384.3	8	0.627161
Phvul.010G033400.1	1551	1383.22	637	13.8742
Phvul.010G019300.1	945	777.224	6	0.232576
Phvul.010G118800.1	2235	2067.22	0	0
Phvul.010G010500.1	1833	1665.22	221	3.99834
Phvul.010G025500.1	2925	2757.22	86.4675	0.944801
Phvul.010G025500.2	2589	2421.22	47.2767	0.588264
Phvul.010G083100.3	798	630.224	74.1501	3.54468
Phvul.010G025166.1	1179	1011.22	52.7216	1.57073
Phvul.010G071900.1	1458	1290.22	1173	27.39
Phvul.010G157000.1	2241	2073.22	2	0.0290632
Phvul.010G046200.1	2658	2490.22	39.0088	0.471937
Phvul.010G068692.1	630	462.249	1302	84.8585
Phvul.010G068692.2	612	444.26	0	0
Phvul.010G068692.3	612	444.26	0	0
Phvul.010G124800.1	861	693.224	2179	94.6986
Phvul.010G098000.1	984	816.224	12	0.442927
Phvul.010G156700.1	507	339.47	267	23.6957
Phvul.010G117900.1	1395	1227.22	179	4.39429
Phvul.010G026601.1	1272	1104.22	169.639	4.62838
Phvul.010G063000.1	3735	3567.22	93.5562	0.790136
Phvul.010G054000.1	852	684.224	168	7.39726
Phvul.010G108800.1	1281	1113.22	675	18.2676
Phvul.010G160900.1	1332	1164.22	677	17.5191
Phvul.010G052200.1	918	750.224	34	1.36536
Phvul.010G140301.1	3648	3480.22	152.995	1.32444
Phvul.010G157100.1	1119	951.224	67	2.12203
Phvul.010G145800.1	807	639.224	117	5.51433
Phvul.010G027450.1	768	600.224	60	3.0116
Phvul.010G050100.1	2433	2265.22	71.4191	0.949868
Phvul.010G050100.2	2382	2214.22	20.5809	0.280028
Phvul.010G008000.1	1071	903.224	508	16.9445
Phvul.010G027232.1	738	570.224	117.34	6.19958
Phvul.010G162400.1	489	321.536	340	31.8573
Phvul.010G000400.1	501	333.479	0	0
Phvul.010G019400.1	315	151.701	0	0
Phvul.010G139200.1	1923	1755.22	3752	64.4006
Phvul.010G078200.1	2544	2376.22	2023.46	25.6548
Phvul.010G078200.2	2391	2223.22	15.5361	0.210532
Phvul.010G087900.1	732	564.224	0	0
Phvul.010G054900.1	771	603.224	0	0
Phvul.010G073200.1	2295	2127.22	290	4.10719
Phvul.010G073200.2	2184	2016.22	0	0
Phvul.010G073200.3	1872	1704.22	0	0
Phvul.010G017400.1	948	780.224	6	0.231682
Phvul.010G126500.1	462	294.698	0	0
Phvul.010G010400.1	408	241.33	1635	204.111
Phvul.010G063100.1	3648	3480.22	79.4744	0.687986
Phvul.010G044300.1	1341	1173.22	809	20.7744
Phvul.010G107800.1	1932	1764.22	62	1.05876
Phvul.010G125600.1	3870	3702.22	1343	10.9288
Phvul.010G062300.3	1494	1326.22	23.2831	0.528912
Phvul.010G062300.1	1386	1218.22	0.834088	0.0206274
Phvul.010G062300.2	1380	1212.22	67.8828	1.68709
Phvul.010G024833.1	708	540.224	0	0
Phvul.010G135050.1	1005	837.224	7	0.251893
Phvul.010G108100.1	1656	1488.22	718	14.535
Phvul.010G077790.1	1140	972.224	1220	37.8054
Phvul.010G076400.1	234	80.4984	0	0
Phvul.010G126900.1	1548	1380.22	0	0
Phvul.010G144900.1	1488	1320.22	40	0.912793
Phvul.010G166000.1	471	303.653	122.252	12.1294
Phvul.010G043200.1	726	558.224	0	0
Phvul.010G105300.2	1179	1011.22	80	2.38343
Phvul.010G164900.1	2412	2244.22	3973	53.335
Phvul.010G000300.2	1122	954.224	12	0.378871
Phvul.010G089000.1	252	95.4416	12.7668	4.02998
Phvul.010G127900.1	387	220.822	324.009	44.2053
Phvul.010G055800.3	966	798.224	1.5	0.0566143
Phvul.010G055800.2	966	798.224	1.5	0.0566143
Phvul.010G145300.1	1986	1818.22	1346	22.3027
Phvul.010G061800.1	216	66.4915	1	0.453099
Phvul.010G021800.1	606	438.26	249	17.117
Phvul.010G009800.1	1059	891.224	82	2.77196
Phvul.010G039200.1	948	780.224	0	0
Phvul.010G043400.1	966	798.224	14	0.5284
Phvul.010G036500.1	1203	1035.22	26	0.756657
Phvul.010G036500.2	1176	1008.22	0	0
Phvul.010G045000.3	984	816.224	5.45052	0.201182
Phvul.010G045000.1	951	783.224	894.433	34.405
Phvul.010G045000.4	936	768.224	0.0736281	0.00288746
Phvul.010G045000.5	903	735.224	32.1969	1.31933
Phvul.010G045000.6	891	723.224	4.8408	0.201653
Phvul.010G045000.2	858	690.224	1464.79	63.9361
Phvul.010G045000.7	783	615.224	143.212	7.01305
Phvul.010G102100.1	1473	1305.22	305	7.04003
Phvul.010G143200.1	1773	1605.22	113	2.12081
Phvul.010G077800.1	459	291.72	3	0.309824
Phvul.010G164100.1	816	648.224	121	5.62368
Phvul.010G092800.2	1341	1173.22	140.386	3.60497
Phvul.010G092800.1	1107	939.224	95.6143	3.067
Phvul.010G150900.1	459	291.72	332	34.2872
Phvul.010G091701.1	3531	3363.22	1	0.00895785
Phvul.010G120500.1	1884	1716.22	376	6.60045
Phvul.010G120500.2	1434	1266.22	0	0
Phvul.010G083300.1	675	507.237	1979	117.543
Phvul.010G000100.1	411	244.293	0	0
Phvul.010G000100.2	363	197.454	9	1.37321
Phvul.010G052300.1	672	504.237	43	2.56918
Phvul.010G037500.1	216	66.4915	0	0
Phvul.010G028400.1	1404	1236.22	3.01491	0.0734746
Phvul.010G083700.1	897	729.224	42	1.7352
Phvul.010G039500.1	423	256.093	26	3.05869
Phvul.010G106600.1	1269	1101.22	0	0
Phvul.010G075000.1	300	137.793	0	0
Phvul.010G079200.1	648	480.249	0	0
Phvul.010G079200.2	639	471.249	0	0
Phvul.010G131650.1	3168	3000.22	145.464	1.4607
Phvul.010G074100.1	2052	1884.22	1.01628	0.0162496
Phvul.010G132600.1	2595	2427.22	1031.34	12.8013
Phvul.010G132600.2	2511	2343.22	34.7988	0.447414
Phvul.010G132600.3	2502	2334.22	87.8565	1.13394
Phvul.010G131800.1	900	732.224	43	1.76923
Phvul.010G141533.1	654	486.237	0	0
Phvul.010G018500.1	591	423.271	488	34.7345
Phvul.010G020600.1	945	777.224	4.25675	0.165003
Phvul.010G153800.1	759	591.224	1119	57.0214
Phvul.010G018300.1	2715	2547.22	343.995	4.0686
Phvul.010G018300.2	2661	2493.22	0.00450654	5.44555e-05
Phvul.010G133500.1	1011	843.224	19	0.678845
Phvul.010G084000.1	990	822.224	427	15.6458
Phvul.010G038400.1	1680	1512.22	255	5.08024
Phvul.010G038400.3	1680	1512.22	255	5.08024
Phvul.010G130700.1	1764	1596.22	865	16.3261
Phvul.010G040600.1	1878	1710.22	0	0
Phvul.010G015700.1	1101	933.224	819	26.4398
Phvul.010G107300.1	504	336.479	0	0
Phvul.010G047200.1	645	477.249	0	0
Phvul.010G067900.1	1809	1641.22	4659	85.5233
Phvul.010G124100.1	954	786.224	0	0
Phvul.010G037300.1	1149	981.224	0	0
Phvul.010G114500.1	1782	1614.22	1056	19.7088
Phvul.010G054300.1	765	597.224	48	2.42139
Phvul.010G003500.1	207	59.8384	1	0.503477
Phvul.010G107500.1	531	363.356	97.8465	8.11284
Phvul.010G053900.1	1272	1104.22	3385	92.3552
Phvul.010G095600.1	3567	3399.22	186	1.64852
Phvul.010G011100.1	447	279.833	113	12.1657
Phvul.010G130400.4	399	232.567	0	0
Phvul.010G152300.1	945	777.224	7940	307.776
Phvul.010G019800.1	495	327.487	73	6.71565
Phvul.010G022800.1	414	247.25	123	14.9875
Phvul.010G099700.1	1506	1338.22	502	11.3015
Phvul.010G138500.1	987	819.224	0	0
Phvul.010G142700.1	1293	1125.22	191	5.11392
Phvul.010G053600.1	3003	2835.22	789.658	8.39095
Phvul.010G053600.2	2781	2613.22	11.3423	0.130763
Phvul.010G162800.1	486	318.552	5	0.472878
Phvul.010G129100.1	2142	1974.22	4562	69.6175
Phvul.010G030500.2	738	570.224	668	35.2932
Phvul.010G120200.1	1107	939.224	1959	62.8384
Phvul.010G117100.1	1626	1458.22	2896	59.8321
Phvul.010G157300.1	549	381.3	23	1.81727
Phvul.010G098400.1	1002	834.224	107	3.86421
Phvul.010G086700.1	2139	1971.22	1653	25.2637
Phvul.010G135500.2	1929	1761.22	12953	221.573
Phvul.010G006300.1	1047	879.224	382	13.0895
Phvul.010G105700.1	765	597.224	90	4.5401
Phvul.010G090400.1	1791	1623.22	245	4.54724
Phvul.010G063600.1	570	402.281	16031	1200.58
Phvul.010G134800.1	2589	2421.22	4.00254	0.0498036
Phvul.010G104100.2	1740	1572.22	34.5	0.661096
Phvul.010G104100.1	1740	1572.22	34.5	0.661096
Phvul.010G158000.1	1569	1401.22	0	0
Phvul.010G158000.2	1299	1131.22	0	0
Phvul.010G089200.1	1098	930.224	456.086	14.7713
Phvul.010G089200.2	1086	918.224	6.91381	0.226845
Phvul.010G103600.1	552	384.3	0	0
Phvul.010G001300.1	1455	1287.22	17.4595	0.408637
Phvul.010G090100.1	537	369.329	736.116	60.0473
Phvul.010G141800.1	3660	3492.22	612	5.2797
Phvul.010G116700.1	834	666.224	13	0.587872
Phvul.010G086300.1	447	279.833	14.1142	1.51956
Phvul.010G086300.2	447	279.833	14.1142	1.51956
Phvul.010G086300.3	447	279.833	14.1142	1.51956
Phvul.010G086300.4	330	165.804	7.27744	1.32234
Phvul.010G086300.5	330	165.804	7.27744	1.32234
Phvul.010G086300.6	330	165.804	7.27744	1.32234
Phvul.010G060900.1	807	639.224	0	0
Phvul.010G046900.1	456	288.727	502	52.3813
Phvul.010G046900.2	456	288.727	502	52.3813
Phvul.010G128300.1	2004	1836.22	510	8.36767
Phvul.010G128300.2	1980	1812.22	1.81008e-06	3.00917e-08
Phvul.010G122900.1	225	73.4147	8	3.28297
Phvul.010G003100.1	1167	999.224	32	0.964822
Phvul.010G063500.1	564	396.291	412	31.3215
Phvul.010G110000.1	633	465.249	2	0.12951
Phvul.010G039100.1	1032	864.224	10	0.348605
Phvul.010G097800.1	975	807.224	3	0.111966
Phvul.010G132000.1	1317	1149.22	427.811	11.2152
Phvul.010G007100.1	606	438.26	575	39.5272
Phvul.010G051700.1	354	188.804	0	0
Phvul.010G054600.1	1356	1188.22	330.998	8.39241
Phvul.010G131100.2	435	267.915	0	0
Phvul.010G148000.1	1749	1581.22	37	0.704966
Phvul.010G148000.2	1659	1491.22	0	0
Phvul.010G144500.1	2085	1917.22	60	0.94284
Phvul.010G045600.1	1497	1329.22	199	4.5104
Phvul.010G045600.2	1410	1242.22	0	0
Phvul.010G039600.1	1563	1395.22	223	4.81527
Phvul.010G075400.1	663	495.237	1800	109.501
Phvul.010G078400.1	939	771.224	494	19.2977
Phvul.010G093900.1	978	810.224	147	5.46603
Phvul.010G035500.1	219	68.7924	0	0
Phvul.010G165200.1	2070	1902.22	0	0
Phvul.010G165200.2	1878	1710.22	53	0.933647
Phvul.010G022700.1	1593	1425.22	0	0
Phvul.010G002000.1	720	552.224	229	12.4934
Phvul.010G002000.2	612	444.26	0	0
Phvul.010G002000.3	612	444.26	0	0
Phvul.010G116600.1	1434	1266.22	410	9.75513
Phvul.010G146200.1	2511	2343.22	1436	18.4629
Phvul.010G104700.1	609	441.26	66	4.50619
Phvul.010G103900.1	1437	1269.22	6	0.142421
Phvul.010G152000.1	1593	1425.22	747	15.7906
Phvul.010G072700.2	1959	1791.22	232.257	3.90641
Phvul.010G072700.1	1959	1791.22	232.257	3.90641
Phvul.010G072700.3	1956	1788.22	0	0
Phvul.010G072700.4	1956	1788.22	0	0
Phvul.010G155100.1	399	232.567	406	52.5942
Phvul.010G087300.3	1104	936.224	20.5947	0.662729
Phvul.010G087300.1	1086	918.224	132.838	4.35848
Phvul.010G087300.2	978	810.224	60.5668	2.25211
Phvul.010G001800.1	519	351.419	8644.09	741.061
Phvul.010G001800.2	423	256.093	5.91427	0.695767
Phvul.010G023000.1	1398	1230.22	0	0
Phvul.010G098200.1	1314	1146.22	202	5.30935
Phvul.010G002400.1	258	100.56	0	0
Phvul.010G113266.1	504	336.479	16.1042	1.44192
Phvul.010G085400.1	786	618.224	0	0
Phvul.010G080800.1	1260	1092.22	707.5	19.5153
Phvul.010G080800.2	1260	1092.22	707.5	19.5153
Phvul.010G091650.1	2226	2058.22	0	0
Phvul.010G112800.1	2076	1908.22	437	6.89941
Phvul.010G108400.2	726	558.224	334	18.0259
Phvul.010G137600.1	402	235.49	348	44.5211
Phvul.010G159200.1	1743	1575.22	115	2.19946
Phvul.010G160500.1	423	256.093	4174	491.038
Phvul.010G133700.1	627	459.249	94	6.16651
Phvul.010G061500.1	501	333.479	2	0.180685
Phvul.010G028500.1	2202	2034.22	32.8733	0.48686
Phvul.010G028500.3	1548	1380.22	40.7193	0.888813
Phvul.010G116200.1	3159	2991.22	291	2.93092
Phvul.010G116200.2	3159	2991.22	291	2.93092
Phvul.010G005600.1	480	312.576	30	2.89152
Phvul.010G005600.2	366	200.389	0	0
Phvul.010G110700.1	2631	2463.22	642.927	7.86353
Phvul.010G110700.2	2199	2031.22	0	0
Phvul.010G101100.1	624	456.249	182	12.0179
Phvul.010G086400.1	960	792.224	0	0
Phvul.010G150700.1	801	633.224	0	0
Phvul.010G165600.1	1836	1668.22	11	0.198654
Phvul.010G165600.2	1824	1656.22	0	0
Phvul.010G119200.1	831	663.224	1	0.0454255
Phvul.010G022500.1	1242	1074.22	0	0
Phvul.010G158200.1	633	465.249	227	14.6994
Phvul.010G050400.1	381	214.992	0	0
Phvul.010G037900.1	1185	1017.22	0	0
Phvul.010G102200.1	1047	879.224	141	4.83147
Phvul.010G102200.2	1047	879.224	141	4.83147
Phvul.010G113200.1	378	212.078	5.03583	0.715378
Phvul.010G123700.1	1050	882.224	1208	41.2523
