target_id	length	eff_length	est_counts	tpm
Phvul.010G004000.1	1905	1740.55	16.0848	0.281846
Phvul.010G058700.1	1506	1341.55	53	1.2049
Phvul.010G042100.1	2886	2721.55	891	9.98489
Phvul.010G050300.1	375	211.959	6	0.86334
Phvul.010G057200.1	1878	1713.55	2	0.0355972
Phvul.010G060700.1	216	67.558	577.667	260.785
Phvul.010G065200.1	753	588.564	527.5	27.3345
Phvul.010G065200.2	753	588.564	527.5	27.3345
Phvul.010G133600.1	1032	867.549	825	29.0029
Phvul.010G133600.2	1032	867.549	825	29.0029
Phvul.010G013600.1	3285	3120.55	0	0
Phvul.010G031300.1	441	277.009	500	55.0501
Phvul.010G133100.1	351	188.658	10	1.61662
Phvul.010G071200.1	1431	1266.55	0	0
Phvul.010G024600.1	657	492.592	6507	402.88
Phvul.010G009000.2	1518	1353.55	20	0.450648
Phvul.010G009000.1	1455	1290.55	0	0
Phvul.010G000200.1	816	651.549	149	6.97463
Phvul.010G018600.2	1866	1701.55	445	7.97623
Phvul.010G001200.1	1527	1362.55	1586	35.5004
Phvul.010G124300.1	552	387.666	1	0.0786727
Phvul.010G071832.1	1737	1572.55	417	8.08749
Phvul.010G077400.1	375	211.959	0	0
Phvul.010G165100.1	2292	2127.55	1062	15.2239
Phvul.010G081100.1	2247	2082.55	71	1.03979
Phvul.010G011200.1	909	744.549	6	0.245776
Phvul.010G155200.2	483	318.796	709	67.8289
Phvul.010G138200.1	1503	1338.55	153	3.48609
Phvul.010G084400.1	666	501.592	636	38.6713
Phvul.010G122100.1	2157	1992.55	1244	19.0412
Phvul.010G122100.2	2052	1887.55	0.00029137	4.70791e-06
Phvul.010G070100.3	1833	1668.55	76.6667	1.40136
Phvul.010G070100.1	1833	1668.55	76.6667	1.40136
Phvul.010G070100.2	1833	1668.55	76.6667	1.40136
Phvul.010G145400.2	456	291.925	0	0
Phvul.010G163400.1	615	450.592	646	43.7252
Phvul.010G089500.1	333	171.434	0	0
Phvul.010G016900.1	942	777.549	57.5996	2.2593
Phvul.010G161600.3	855	690.549	412	18.1964
Phvul.010G119600.1	1287	1122.55	1796	48.7959
Phvul.010G088400.1	2235	2070.55	316.334	4.65953
Phvul.010G088400.2	2019	1854.55	81.6661	1.34303
Phvul.010G077900.1	2157	1992.55	246	3.76537
Phvul.010G118100.3	660	495.592	487.333	29.9905
Phvul.010G118100.1	660	495.592	487.333	29.9905
Phvul.010G118100.2	660	495.592	487.333	29.9905
Phvul.010G140900.1	816	651.549	665.671	31.1598
Phvul.010G082900.1	456	291.925	6642	693.921
Phvul.010G147700.1	753	588.564	91	4.71552
Phvul.010G147700.2	588	423.625	0	0
Phvul.010G041100.1	408	244.332	0	0
Phvul.010G010800.1	546	381.676	211.605	16.9088
Phvul.010G010800.2	405	241.362	26.3952	3.33532
Phvul.010G075200.1	627	462.592	2	0.13186
Phvul.010G141200.2	816	651.549	522.166	24.4424
Phvul.010G070200.1	2721	2556.55	292.739	3.49228
Phvul.010G070200.2	2721	2556.55	292.739	3.49228
Phvul.010G070200.3	2613	2448.55	82.2606	1.02463
Phvul.010G070200.4	2613	2448.55	82.2606	1.02463
Phvul.010G058500.1	621	456.592	351	23.4456
Phvul.010G144200.1	813	648.549	389	18.2932
Phvul.010G070600.1	1191	1026.55	23.5005	0.698198
Phvul.010G070600.3	1116	951.549	315.5	10.1123
Phvul.010G066600.1	1011	846.549	390.981	14.0859
Phvul.010G014400.1	291	131.989	0	0
Phvul.010G078102.1	2292	2127.55	2	0.0286703
Phvul.010G037600.1	1326	1161.55	6	0.157542
Phvul.010G056400.1	381	217.845	52	7.28009
Phvul.010G065500.1	513	348.722	549	48.0148
Phvul.010G085100.1	639	474.592	119	7.64731
Phvul.010G123600.1	660	495.592	2155	132.619
Phvul.010G036700.1	1848	1683.55	0	0
Phvul.010G025400.1	2976	2811.55	514.668	5.58295
Phvul.010G025400.3	2973	2808.55	0	0
Phvul.010G025400.4	2628	2463.55	0	0
Phvul.010G025400.2	2604	2439.55	11.9455	0.14934
Phvul.010G025400.5	2544	2379.55	10.3751	0.132978
Phvul.010G025400.6	2247	2082.55	0	0
Phvul.010G025400.7	1935	1770.55	0	0
Phvul.010G162300.1	1167	1002.55	27.6259	0.840414
Phvul.010G153700.1	432	268.05	466	53.0215
Phvul.010G098800.1	1752	1587.55	448.302	8.61243
Phvul.010G088700.1	2295	2130.55	166	2.37628
Phvul.010G137700.1	1167	1002.55	194.59	5.91967
Phvul.010G137700.2	912	747.549	46.4097	1.89344
Phvul.010G068700.1	699	534.578	23	1.31219
Phvul.010G069165.1	654	489.592	8	0.498354
Phvul.010G076001.1	315	154.361	0	0
Phvul.010G076001.2	315	154.361	0	0
Phvul.010G054400.1	978	813.549	859.853	32.2346
Phvul.010G101300.1	585	420.635	3	0.217519
Phvul.010G074500.1	360	197.333	99.4897	15.3766
Phvul.010G119400.1	5754	5589.55	937	5.11263
Phvul.010G160200.1	906	741.549	0	0
Phvul.010G160200.2	885	720.549	0	0
Phvul.010G160200.3	753	588.564	0	0
Phvul.010G088600.1	3321	3156.55	3	0.0289862
Phvul.010G024301.1	2952	2787.55	81.5395	0.892128
Phvul.010G142800.1	1143	978.549	230	7.16848
Phvul.010G016600.1	936	771.549	129.565	5.12161
Phvul.010G016600.2	723	558.578	54.7131	2.98737
Phvul.010G064000.1	1434	1269.55	0	0
Phvul.010G164600.1	423	259.182	20	2.35346
Phvul.010G017000.1	942	777.549	380.12	14.9099
Phvul.010G080300.1	1461	1296.55	173	4.06948
Phvul.010G048800.1	1527	1362.55	616	13.7883
Phvul.010G100100.1	6654	6489.55	2213	10.4004
Phvul.010G127500.1	2226	2061.55	2	0.0295882
Phvul.010G015600.1	645	480.592	320	20.3075
Phvul.010G015600.2	570	405.656	0	0
Phvul.010G048500.1	321	160.054	867	165.209
Phvul.010G149400.1	3438	3273.55	725.254	6.75699
Phvul.010G149400.2	3342	3177.55	203.746	1.9556
Phvul.010G042300.1	1422	1257.55	0	0
Phvul.010G159900.1	711	546.578	120	6.69593
Phvul.010G022100.1	801	636.549	1	0.0479126
Phvul.010G011000.1	1494	1329.55	1.10811	0.0254191
Phvul.010G052600.2	654	489.592	7	0.43606
Phvul.010G156200.1	1278	1113.55	39	1.06816
Phvul.010G092500.1	558	393.656	20	1.54951
Phvul.010G084200.1	3960	3795.55	492	3.95342
Phvul.010G133900.2	633	468.592	0	0
Phvul.010G133900.1	615	450.592	0	0
Phvul.010G099600.1	1044	879.549	216	7.48989
Phvul.010G009400.1	1803	1638.55	236	4.39273
Phvul.010G009400.2	1527	1362.55	1.85848e-06	4.15996e-08
Phvul.010G115000.1	7587	7422.55	1111.67	4.56777
Phvul.010G115000.2	7113	6948.55	123.332	0.54133
Phvul.010G053400.1	1437	1272.55	1	0.0239667
Phvul.010G003200.2	381	217.845	109.585	15.3421
Phvul.010G003200.1	366	203.172	0	0
Phvul.010G148300.1	1830	1665.55	3120	57.132
Phvul.010G027601.1	711	546.578	53.4419	2.98203
Phvul.010G065900.1	438	274.016	23.1384	2.57536
Phvul.010G123800.1	282	123.674	1.66533	0.410681
Phvul.010G123800.2	270	112.901	5.33467	1.44109
Phvul.010G042600.1	1437	1272.55	5	0.119833
Phvul.010G076720.1	534	369.704	13	1.07244
Phvul.010G097600.1	300	140.336	318	69.1096
Phvul.010G011300.2	801	636.549	453	21.7044
Phvul.010G011300.1	768	603.564	3.84037e-06	1.94058e-07
Phvul.010G061300.1	354	191.533	0	0
Phvul.010G147300.1	729	564.578	217	11.7224
Phvul.010G022300.1	1242	1077.55	3	0.0849114
Phvul.010G134200.1	2151	1986.55	0	0
Phvul.010G039800.1	1302	1137.55	1045	28.0174
Phvul.010G165400.2	1914	1749.55	764.923	13.3344
Phvul.010G165400.1	1905	1740.55	831.101	14.5629
Phvul.010G165400.3	1881	1716.55	189.777	3.37186
Phvul.010G165400.4	1872	1707.55	79.3996	1.41817
Phvul.010G165400.5	1872	1707.55	79.3996	1.41817
Phvul.010G165400.6	1872	1707.55	79.3996	1.41817
Phvul.010G065600.1	783	618.549	492	24.259
Phvul.010G108700.1	1239	1074.55	0	0
Phvul.010G031900.1	2439	2274.55	108	1.44814
Phvul.010G129600.1	621	456.592	0	0
Phvul.010G111900.1	1110	945.549	3165	102.087
Phvul.010G085500.1	1110	945.549	417	13.4504
Phvul.010G096700.1	567	402.656	0	0
Phvul.010G155900.1	543	378.685	0	0
Phvul.010G079000.2	357	194.456	0	0
Phvul.010G079000.3	354	191.533	0	0
Phvul.010G011400.1	1410	1245.55	1975	48.3602
Phvul.010G109000.1	231	79.4588	12	4.60597
Phvul.010G109000.2	231	79.4588	12	4.60597
Phvul.010G037000.1	1317	1152.55	0	0
Phvul.010G032600.3	600	435.625	21	1.47024
Phvul.010G150100.1	210	62.9839	14	6.77923
Phvul.010G010050.1	2340	2175.55	79.5293	1.11491
Phvul.010G010050.2	2115	1950.55	7.50584	0.117361
Phvul.010G010050.3	1845	1680.55	68.3195	1.23987
Phvul.010G010050.4	1620	1455.55	2.64535	0.0554291
Phvul.010G022600.2	1380	1215.55	0	0
Phvul.010G110500.1	1665	1500.55	0	0
Phvul.010G007800.1	918	753.549	775	31.3669
Phvul.010G032900.1	987	822.549	45	1.66852
Phvul.010G068600.1	111	13.6314	5	11.187
Phvul.010G056100.1	213	65.2649	0	0
Phvul.010G049900.1	1857	1692.55	878.775	15.835
Phvul.010G049900.3	1854	1689.55	119.476	2.15671
Phvul.010G049900.4	1851	1686.55	140.26	2.53639
Phvul.010G049900.2	1848	1683.55	16.4894	0.298718
Phvul.010G071766.1	2304	2139.55	802	11.4323
Phvul.010G144100.1	417	253.22	2	0.240887
Phvul.010G038300.1	1725	1560.55	615	12.0193
Phvul.010G091000.1	846	681.549	1119	50.0743
Phvul.010G039400.1	315	154.361	0	0
Phvul.010G110300.1	1668	1503.55	99	2.00817
Phvul.010G055000.1	537	372.704	0	0
Phvul.010G144600.1	783	618.549	14	0.690297
Phvul.010G024866.1	2067	1902.55	13.8562	0.222122
Phvul.010G062000.1	303	143.105	378	80.5599
Phvul.010G157500.1	873	708.549	254	10.9332
Phvul.010G080700.1	660	495.592	75	4.61551
Phvul.010G117500.1	327	165.749	726	133.588
Phvul.010G057500.1	2421	2256.55	46.9778	0.634936
Phvul.010G163700.1	1335	1170.55	1553	40.4635
Phvul.010G081400.1	1929	1764.55	70	1.20989
Phvul.010G081400.2	1929	1764.55	70	1.20989
Phvul.010G099400.3	2706	2541.55	0	0
Phvul.010G099400.4	2673	2508.55	67.6439	0.822409
Phvul.010G099400.2	2673	2508.55	67.6439	0.822409
Phvul.010G099400.5	2673	2508.55	67.6439	0.822409
Phvul.010G099400.6	2547	2382.55	1.35179e-07	1.73041e-09
Phvul.010G127100.1	3219	3054.55	1064	10.6237
Phvul.010G097100.1	237	84.4049	827	298.827
Phvul.010G025600.1	255	99.6556	4	1.22417
Phvul.010G052700.1	1392	1227.55	0	0
Phvul.010G044600.1	1059	894.549	1	0.034094
Phvul.010G067300.1	498	333.739	41	3.74679
Phvul.010G108200.1	1653	1488.55	415.353	8.51014
Phvul.010G032700.1	2295	2130.55	913	13.0696
Phvul.010G083000.1	381	217.845	49.3562	6.90996
Phvul.010G041900.2	681	516.592	31	1.83019
Phvul.010G106300.1	375	211.959	0	0
Phvul.010G001100.1	771	606.549	98.4366	4.94963
Phvul.010G001100.3	747	582.564	22.009	1.15223
Phvul.010G001100.2	693	528.578	0	0
Phvul.010G001100.4	669	504.592	0	0
Phvul.010G001100.5	651	486.592	12.1295	0.760257
Phvul.010G001100.6	651	486.592	12.1295	0.760257
Phvul.010G001100.7	627	462.592	1.29533	0.0854014
Phvul.010G100400.1	2484	2319.55	148	1.94599
Phvul.010G041600.1	1365	1200.55	110	2.79444
Phvul.010G139900.1	552	387.666	12	0.944073
Phvul.010G033400.1	1551	1386.55	666	14.6494
Phvul.010G019300.1	945	780.549	49	1.9146
Phvul.010G118800.1	2235	2070.55	0	0
Phvul.010G010500.1	1833	1668.55	335	6.12333
Phvul.010G025500.1	2925	2760.55	89.061	0.983952
Phvul.010G025500.2	2589	2424.55	8.28304	0.104194
Phvul.010G083100.3	798	633.549	72.2067	3.47599
Phvul.010G025166.1	1179	1014.55	23.2546	0.699065
Phvul.010G071900.1	1458	1293.55	853	20.1117
Phvul.010G157000.1	2241	2076.55	8	0.117498
Phvul.010G046200.1	2658	2493.55	45.8178	0.560401
Phvul.010G068692.1	630	465.592	1228	80.4406
Phvul.010G068692.2	612	447.603	0	0
Phvul.010G068692.3	612	447.603	0	0
Phvul.010G124800.1	861	696.549	24	1.05085
Phvul.010G098000.1	984	819.549	19	0.707067
Phvul.010G156700.1	507	342.722	290	25.807
Phvul.010G117900.1	1395	1230.55	472	11.6984
Phvul.010G026601.1	1272	1107.55	7.56507	0.20832
Phvul.010G063000.1	3735	3570.55	118.086	1.00866
Phvul.010G054000.1	852	687.549	93	4.12535
Phvul.010G108800.1	1281	1116.55	1086	29.6643
Phvul.010G160900.1	1332	1167.55	864	22.5694
Phvul.010G052200.1	918	753.549	53	2.14509
Phvul.010G140301.1	3648	3483.55	188.298	1.64856
Phvul.010G157100.1	1119	954.549	53	1.6934
Phvul.010G145800.1	807	642.549	139	6.59767
Phvul.010G027450.1	768	603.564	110.955	5.60669
Phvul.010G050100.1	2433	2268.55	81	1.08898
Phvul.010G050100.2	2382	2217.55	0	0
Phvul.010G008000.1	1071	906.549	478	16.0812
Phvul.010G027232.1	738	573.578	86.9578	4.62378
Phvul.010G162400.1	489	324.78	403	37.844
Phvul.010G000400.1	501	336.739	0	0
Phvul.010G019400.1	315	154.361	7	1.38307
Phvul.010G139200.1	1923	1758.55	3053	52.9486
Phvul.010G078200.1	2544	2379.55	3373.96	43.2442
Phvul.010G078200.2	2391	2226.55	18.038	0.247081
Phvul.010G087900.1	732	567.578	0	0
Phvul.010G054900.1	771	606.549	0	0
Phvul.010G073200.1	2295	2130.55	355	5.08181
Phvul.010G073200.2	2184	2019.55	0	0
Phvul.010G073200.3	1872	1707.55	0	0
Phvul.010G017400.1	948	783.549	37	1.44018
Phvul.010G126500.1	462	297.888	3	0.30715
Phvul.010G010400.1	408	244.332	1510	188.486
Phvul.010G063100.1	3648	3483.55	74.4672	0.651966
Phvul.010G044300.1	1341	1176.55	864	22.3968
Phvul.010G107800.1	1932	1767.55	84	1.4494
Phvul.010G125600.1	3870	3705.55	1260	10.3705
Phvul.010G062300.3	1494	1329.55	11.6685	0.267665
Phvul.010G062300.1	1386	1221.55	0.487954	0.0121829
Phvul.010G062300.2	1380	1215.55	54.8436	1.37605
Phvul.010G024833.1	708	543.578	0	0
Phvul.010G135050.1	1005	840.549	9	0.326559
Phvul.010G108100.1	1656	1491.55	761.647	15.5739
Phvul.010G077790.1	1140	975.549	1020	31.8884
Phvul.010G076400.1	234	81.9145	0	0
Phvul.010G126900.1	1548	1383.55	1	0.0220438
Phvul.010G144900.1	1488	1323.55	41	0.944769
Phvul.010G166000.1	471	306.835	192.315	19.1157
Phvul.010G043200.1	726	561.578	0	0
Phvul.010G105300.2	1179	1014.55	57	1.7135
Phvul.010G164900.1	2412	2247.55	3105	42.1342
Phvul.010G000300.2	1122	957.549	892	28.411
Phvul.010G089000.1	252	97.0916	15.472	4.86013
Phvul.010G127900.1	387	223.74	385	52.4805
Phvul.010G055800.3	966	801.549	3.5	0.133174
Phvul.010G055800.2	966	801.549	3.5	0.133174
Phvul.010G145300.1	1986	1821.55	1290	21.5989
Phvul.010G061800.1	216	67.558	1	0.451445
Phvul.010G021800.1	606	441.614	214	14.7793
Phvul.010G009800.1	1059	894.549	136.593	4.65701
Phvul.010G039200.1	948	783.549	1.05534	0.041078
Phvul.010G043400.1	966	801.549	13	0.494647
Phvul.010G036500.1	1203	1038.55	21.059	0.618432
Phvul.010G036500.2	1176	1011.55	5.94103	0.179125
Phvul.010G045000.3	984	819.549	2.29967	0.0855799
Phvul.010G045000.1	951	786.549	170.062	6.5942
Phvul.010G045000.4	936	771.549	0	0
Phvul.010G045000.5	903	738.549	0	0
Phvul.010G045000.6	891	726.549	2.38969	0.100313
Phvul.010G045000.2	858	693.549	289.249	12.7197
Phvul.010G045000.7	783	618.549	0	0
Phvul.010G102100.1	1473	1308.55	421	9.81237
Phvul.010G143200.1	1773	1608.55	253	4.79698
Phvul.010G077800.1	459	294.895	4	0.413689
Phvul.010G164100.1	816	651.549	149	6.97463
Phvul.010G092800.2	1341	1176.55	160.896	4.17077
Phvul.010G092800.1	1107	942.549	77.1044	2.49492
Phvul.010G150900.1	459	294.895	406	41.9894
Phvul.010G091701.1	3531	3366.55	0	0
Phvul.010G120500.1	1884	1719.55	436.576	7.74333
Phvul.010G120500.2	1434	1269.55	0.423579	0.0101758
Phvul.010G083300.1	675	510.592	674	40.2595
Phvul.010G000100.1	411	247.271	0	0
Phvul.010G000100.2	363	200.248	7	1.06613
Phvul.010G052300.1	672	507.592	109	6.54929
Phvul.010G037500.1	216	67.558	0	0
Phvul.010G028400.1	1404	1239.55	29.4082	0.72358
Phvul.010G083700.1	897	732.549	12	0.499605
Phvul.010G039500.1	423	259.182	24	2.82415
Phvul.010G106600.1	1269	1104.55	0	0
Phvul.010G075000.1	300	140.336	0	0
Phvul.010G079200.1	648	483.592	0	0
Phvul.010G079200.2	639	474.592	0	0
Phvul.010G131650.1	3168	3003.55	176.907	1.79636
Phvul.010G074100.1	2052	1887.55	1.01867	0.0164596
Phvul.010G132600.1	2595	2430.55	972.392	12.2017
Phvul.010G132600.2	2511	2346.55	94.2642	1.22518
Phvul.010G132600.3	2502	2337.55	22.3436	0.291524
Phvul.010G131800.1	900	735.549	62.2115	2.57953
Phvul.010G141533.1	654	489.592	0	0
Phvul.010G018500.1	591	426.625	499	35.6727
Phvul.010G020600.1	945	780.549	0	0
Phvul.010G153800.1	759	594.564	795	40.7803
Phvul.010G018300.1	2715	2550.55	499	5.9669
Phvul.010G018300.2	2661	2496.55	1.67747e-07	2.04926e-09
Phvul.010G133500.1	1011	846.549	139	5.00777
Phvul.010G084000.1	990	825.549	530	19.5801
Phvul.010G038400.1	1680	1515.55	326.5	6.57045
Phvul.010G038400.3	1680	1515.55	326.5	6.57045
Phvul.010G130700.1	1764	1599.55	756	14.4147
Phvul.010G040600.1	1878	1713.55	0	0
Phvul.010G015700.1	1101	936.549	847	27.5826
Phvul.010G107300.1	504	339.739	0	0
Phvul.010G047200.1	645	480.592	0	0
Phvul.010G067900.1	1809	1644.55	5297	98.2347
Phvul.010G124100.1	954	789.549	0	0
Phvul.010G037300.1	1149	984.549	0	0
Phvul.010G114500.1	1782	1617.55	1273	24.0023
Phvul.010G054300.1	765	600.564	73.1032	3.71244
Phvul.010G003500.1	207	60.7342	0	0
Phvul.010G107500.1	531	366.704	77.9735	6.48505
Phvul.010G053900.1	1272	1107.55	3957	108.964
Phvul.010G095600.1	3567	3402.55	441.348	3.95602
Phvul.010G011100.1	447	282.939	132	14.2286
Phvul.010G130400.4	399	235.493	0	0
Phvul.010G152300.1	945	780.549	9499	371.159
Phvul.010G019800.1	495	330.764	63	5.80904
Phvul.010G022800.1	414	250.252	127	15.4778
Phvul.010G099700.1	1506	1341.55	184	4.18305
Phvul.010G138500.1	987	822.549	0	0
Phvul.010G142700.1	1293	1128.55	154	4.16181
Phvul.010G053600.1	3003	2838.55	752	8.07985
Phvul.010G053600.2	2781	2616.55	0	0
Phvul.010G162800.1	486	321.796	4	0.379106
Phvul.010G129100.1	2142	1977.55	3481	53.6857
Phvul.010G030500.2	738	573.578	719	38.2312
Phvul.010G120200.1	1107	942.549	536	17.3437
Phvul.010G117100.1	1626	1461.55	2707	56.4881
Phvul.010G157300.1	549	384.676	25	1.98211
Phvul.010G098400.1	1002	837.549	950	34.5936
Phvul.010G086700.1	2139	1974.55	1506	23.2616
Phvul.010G135500.2	1929	1764.55	11363	196.399
Phvul.010G006300.1	1047	882.549	390	13.4774
Phvul.010G105700.1	765	600.564	158	8.02379
Phvul.010G090400.1	1791	1626.55	210	3.93762
Phvul.010G063600.1	570	405.656	14581	1096.25
Phvul.010G134800.1	2589	2424.55	3	0.0377374
Phvul.010G104100.2	1740	1575.55	25.5	0.493617
Phvul.010G104100.1	1740	1575.55	25.5	0.493617
Phvul.010G158000.1	1569	1404.55	0	0
Phvul.010G158000.2	1299	1134.55	0	0
Phvul.010G089200.1	1098	933.549	656.077	21.4338
Phvul.010G089200.2	1086	921.549	28.9234	0.957222
Phvul.010G103600.1	552	387.666	0	0
Phvul.010G001300.1	1455	1290.55	14	0.330853
Phvul.010G090100.1	537	372.704	1282.75	104.968
Phvul.010G141800.1	3660	3495.55	607	5.29609
Phvul.010G116700.1	834	669.549	6	0.273307
Phvul.010G086300.1	447	282.939	22.5714	2.43303
Phvul.010G086300.2	447	282.939	22.5714	2.43303
Phvul.010G086300.3	447	282.939	22.5714	2.43303
Phvul.010G086300.4	330	168.606	7.58673	1.37235
Phvul.010G086300.5	330	168.606	7.58673	1.37235
Phvul.010G086300.6	330	168.606	7.58673	1.37235
Phvul.010G060900.1	807	642.549	0	0
Phvul.010G046900.1	456	291.925	595	62.1625
Phvul.010G046900.2	456	291.925	595	62.1625
Phvul.010G128300.1	2004	1839.55	575.997	9.54972
Phvul.010G128300.2	1980	1815.55	0.0030368	5.10141e-05
Phvul.010G122900.1	225	74.6378	19	7.76384
Phvul.010G003100.1	1167	1002.55	64	1.94696
Phvul.010G063500.1	564	399.656	270	20.6044
Phvul.010G110000.1	633	468.592	2	0.130172
Phvul.010G039100.1	1032	867.549	19.9447	0.701156
Phvul.010G097800.1	975	810.549	5	0.188136
Phvul.010G132000.1	1317	1152.55	363.432	9.61714
Phvul.010G007100.1	606	441.614	560	38.6747
Phvul.010G051700.1	354	191.533	0	0
Phvul.010G054600.1	1356	1191.55	571	14.6152
Phvul.010G131100.2	435	271.043	0	0
Phvul.010G148000.1	1749	1584.55	57	1.09711
Phvul.010G148000.2	1659	1494.55	0	0
Phvul.010G144500.1	2085	1920.55	49	0.778131
Phvul.010G045600.1	1497	1332.55	187.89	4.30033
Phvul.010G045600.2	1410	1245.55	20.1103	0.492424
Phvul.010G039600.1	1563	1398.55	332	7.24006
Phvul.010G075400.1	663	498.592	1362	83.3133
Phvul.010G078400.1	939	774.549	391	15.3961
Phvul.010G093900.1	978	813.549	184	6.89789
Phvul.010G035500.1	219	69.8999	0	0
Phvul.010G165200.1	2070	1905.55	0	0
Phvul.010G165200.2	1878	1713.55	48	0.854332
Phvul.010G022700.1	1593	1428.55	0	0
Phvul.010G002000.1	720	555.578	398	21.8484
Phvul.010G002000.2	612	447.603	5.1751e-07	3.52621e-08
Phvul.010G002000.3	612	447.603	5.1751e-07	3.52621e-08
Phvul.010G116600.1	1434	1269.55	445	10.6904
Phvul.010G146200.1	2511	2346.55	1931	25.0977
Phvul.010G104700.1	609	444.614	40	2.74384
Phvul.010G103900.1	1437	1272.55	5	0.119833
Phvul.010G152000.1	1593	1428.55	764	16.311
Phvul.010G072700.2	1959	1794.55	265.736	4.51625
Phvul.010G072700.1	1959	1794.55	265.736	4.51625
Phvul.010G072700.3	1956	1791.55	3.0949e-08	5.26865e-10
Phvul.010G072700.4	1956	1791.55	3.0949e-08	5.26865e-10
Phvul.010G155100.1	399	235.493	450	58.2795
Phvul.010G087300.3	1104	939.549	36.7029	1.19142
Phvul.010G087300.1	1086	921.549	83.4603	2.76212
Phvul.010G087300.2	978	813.549	99.8368	3.74273
Phvul.010G001800.1	519	354.722	8618.56	741.018
Phvul.010G001800.2	423	259.182	2.44297	0.287472
Phvul.010G023000.1	1398	1233.55	1	0.0247244
Phvul.010G098200.1	1314	1149.55	292	7.74707
Phvul.010G002400.1	258	102.236	0	0
Phvul.010G113266.1	504	339.739	15.1135	1.35676
Phvul.010G085400.1	786	621.549	0	0
Phvul.010G080800.1	1260	1095.55	895	24.9157
Phvul.010G080800.2	1260	1095.55	895	24.9157
Phvul.010G091650.1	2226	2061.55	0	0
Phvul.010G112800.1	2076	1911.55	452	7.21165
Phvul.010G108400.2	726	561.578	310	16.8358
Phvul.010G137600.1	402	238.404	388	49.6363
Phvul.010G159200.1	1743	1578.55	171	3.30385
Phvul.010G160500.1	423	259.182	3599	423.505
Phvul.010G133700.1	627	462.592	156	10.2851
Phvul.010G061500.1	501	336.739	0	0
Phvul.010G028500.1	2202	2037.55	406.801	6.08915
Phvul.010G028500.3	1548	1383.55	93.184	2.05413
Phvul.010G116200.1	3159	2994.55	435.5	4.43546
Phvul.010G116200.2	3159	2994.55	435.5	4.43546
Phvul.010G005600.1	480	315.804	31.7611	3.06732
Phvul.010G005600.2	366	203.172	61.2389	9.19274
Phvul.010G110700.1	2631	2466.55	850.403	10.5152
Phvul.010G110700.2	2199	2034.55	0	0
Phvul.010G101100.1	624	459.592	219	14.533
Phvul.010G086400.1	960	795.549	0	0
Phvul.010G150700.1	801	636.549	3	0.143738
Phvul.010G165600.1	1836	1671.55	73	1.33194
Phvul.010G165600.2	1824	1659.55	0	0
Phvul.010G119200.1	831	666.549	5	0.228781
Phvul.010G022500.1	1242	1077.55	0	0
Phvul.010G158200.1	633	468.592	353	22.9754
