target_id	length	eff_length	est_counts	tpm
Phvul.010G050300.1	375	208.114	2	0.375496
Phvul.010G057200.1	1878	1709.31	2	0.0457177
Phvul.010G060700.1	216	65.6619	311.71	185.487
Phvul.010G065200.1	753	584.312	425.5	28.4532
Phvul.010G065200.2	753	584.312	425.5	28.4532
Phvul.010G133600.1	1032	863.312	1439.5	65.1508
Phvul.010G133600.2	1032	863.312	1439.5	65.1508
Phvul.010G013600.1	3285	3116.31	3	0.0376146
Phvul.010G031300.1	441	272.837	222	31.7926
Phvul.010G133100.1	351	185.036	9.14653	1.93141
Phvul.010G071200.1	1431	1262.31	0	0
Phvul.010G024600.1	657	488.341	3077	246.196
Phvul.010G009000.2	1518	1349.31	26.5872	0.769905
Phvul.010G009000.1	1455	1286.31	20.2301	0.61451
Phvul.010G000200.1	816	647.312	137	8.26957
Phvul.010G018600.2	1866	1697.31	444	10.2211
Phvul.010G001200.1	1527	1358.31	1216	34.9792
Phvul.010G124300.1	552	383.373	0	0
Phvul.010G071832.1	1737	1568.31	504	12.5567
Phvul.010G077400.1	375	208.114	0	0
Phvul.010G165100.1	2292	2123.31	469	8.63048
Phvul.010G081100.1	2247	2078.31	53	0.996417
Phvul.010G011200.1	909	740.312	3	0.158337
Phvul.010G155200.2	483	314.546	722	89.687
Phvul.010G138200.1	1503	1334.31	110	3.22115
Phvul.010G084400.1	666	497.341	649	50.9879
Phvul.010G122100.1	2157	1988.31	935	18.374
Phvul.010G122100.2	2052	1883.31	0	0
Phvul.010G070100.3	1833	1664.31	237.333	5.57186
Phvul.010G070100.1	1833	1664.31	237.333	5.57186
Phvul.010G070100.2	1833	1664.31	237.333	5.57186
Phvul.010G145400.2	456	287.718	0	0
Phvul.010G163400.1	615	446.352	416	36.416
Phvul.010G089500.1	333	168.007	0	0
Phvul.010G016900.1	942	773.312	37.7518	1.90747
Phvul.010G161600.3	855	686.312	276.993	15.7697
Phvul.010G119600.1	1287	1118.31	765	26.7285
Phvul.010G088400.1	2235	2066.31	210	3.97099
Phvul.010G088400.2	2019	1850.31	0.00026856	5.67116e-06
Phvul.010G077900.1	2157	1988.31	148	2.90839
Phvul.010G118100.3	660	491.341	320.667	25.5004
Phvul.010G118100.1	660	491.341	320.667	25.5004
Phvul.010G118100.2	660	491.341	320.667	25.5004
Phvul.010G140900.1	816	647.312	147.905	8.92779
Phvul.010G082900.1	456	287.718	3731	506.682
Phvul.010G147700.1	753	584.312	93.9985	6.28568
Phvul.010G147700.2	588	419.363	0.00152045	0.000141663
Phvul.010G041100.1	408	240.269	0	0
Phvul.010G010800.1	546	377.373	129.491	13.4075
Phvul.010G010800.2	405	237.359	17.5085	2.88217
Phvul.010G075200.1	627	458.352	0	0
Phvul.010G141200.2	816	647.312	246.227	14.8627
Phvul.010G070200.1	2721	2552.31	205.883	3.15184
Phvul.010G070200.2	2721	2552.31	205.883	3.15184
Phvul.010G070200.3	2613	2444.31	134.617	2.15188
Phvul.010G070200.4	2613	2444.31	134.617	2.15188
Phvul.010G058500.1	621	452.352	256	22.1126
Phvul.010G144200.1	813	644.312	23	1.39479
Phvul.010G070600.1	1191	1022.31	18.9054	0.72257
Phvul.010G070600.3	1116	947.312	167.095	6.892
Phvul.010G066600.1	1011	842.312	39	1.80912
Phvul.010G014400.1	291	129.028	0	0
Phvul.010G078102.1	2292	2123.31	2	0.0368038
Phvul.010G037600.1	1326	1157.31	0	0
Phvul.010G056400.1	381	213.913	25	4.56646
Phvul.010G065500.1	513	344.473	483	54.7859
Phvul.010G085100.1	639	470.341	464	38.5462
Phvul.010G123600.1	660	491.341	2346	186.561
Phvul.010G036700.1	1848	1679.31	0	0
Phvul.010G025400.1	2976	2807.31	416.029	5.7904
Phvul.010G025400.3	2973	2804.31	0	0
Phvul.010G025400.4	2628	2459.31	0	0
Phvul.010G025400.2	2604	2435.31	0	0
Phvul.010G025400.5	2544	2375.31	0	0
Phvul.010G025400.6	2247	2078.31	0	0
Phvul.010G025400.7	1935	1766.31	0	0
Phvul.010G162300.1	1167	998.312	21.6651	0.847949
Phvul.010G153700.1	432	263.931	324	47.9658
Phvul.010G098800.1	1752	1583.31	383.652	9.46777
Phvul.010G088700.1	2295	2126.31	81	1.48845
Phvul.010G137700.1	1167	998.312	129.849	5.08218
Phvul.010G137700.2	912	743.312	14.1505	0.743836
Phvul.010G068700.1	699	530.341	5	0.368376
Phvul.010G069165.1	654	485.341	1	0.0805062
Phvul.010G076001.1	315	151.105	7.5	1.93936
Phvul.010G076001.2	315	151.105	7.5	1.93936
Phvul.010G054400.1	978	809.312	85.6887	4.13698
Phvul.010G101300.1	585	416.363	4	0.375374
Phvul.010G074500.1	360	193.668	63.8486	12.8816
Phvul.010G119400.1	5754	5585.31	740	5.17679
Phvul.010G160200.1	906	737.312	0	0
Phvul.010G160200.2	885	716.312	0	0
Phvul.010G160200.3	753	584.312	0	0
Phvul.010G088600.1	3321	3152.31	1	0.012395
Phvul.010G024301.1	2952	2783.31	53.2139	0.747032
Phvul.010G142800.1	1143	974.312	82	3.28846
Phvul.010G016600.1	936	767.312	46.4729	2.36648
Phvul.010G016600.2	723	554.341	8.25054	0.581543
Phvul.010G064000.1	1434	1265.31	0	0
Phvul.010G164600.1	423	255.028	21	3.21742
Phvul.010G017000.1	942	773.312	395.416	19.9791
Phvul.010G080300.1	1461	1292.31	164	4.95853
Phvul.010G048800.1	1527	1358.31	846	24.3359
Phvul.010G100100.1	6654	6485.31	2059	12.4051
Phvul.010G127500.1	2226	2057.31	8	0.151938
Phvul.010G015600.1	645	476.341	252.82	20.7381
Phvul.010G015600.2	570	401.363	9.18	0.893679
Phvul.010G048500.1	321	156.741	486	121.152
Phvul.010G149400.1	3438	3269.31	456.838	5.45986
Phvul.010G149400.2	3342	3173.31	310.162	3.81902
Phvul.010G042300.1	1422	1253.31	0	0
Phvul.010G159900.1	711	542.341	55	3.96248
Phvul.010G022100.1	801	632.312	1	0.0617938
Phvul.010G011000.1	1494	1325.31	0	0
Phvul.010G052600.2	654	485.341	3.05439	0.245897
Phvul.010G156200.1	1278	1109.31	3	0.105668
Phvul.010G092500.1	558	389.373	45	4.51567
Phvul.010G084200.1	3960	3791.31	434	4.47277
Phvul.010G133900.2	633	464.352	0	0
Phvul.010G133900.1	615	446.352	0	0
Phvul.010G099600.1	1044	875.312	130	5.80305
Phvul.010G009400.1	1803	1634.31	47.3714	1.13255
Phvul.010G009400.2	1527	1358.31	9.62863	0.276975
Phvul.010G115000.1	7587	7418.31	798.173	4.20405
Phvul.010G115000.2	7113	6944.31	280.827	1.58011
Phvul.010G053400.1	1437	1268.31	1	0.030807
Phvul.010G003200.2	381	213.913	49.6034	9.06047
Phvul.010G003200.1	366	199.425	0	0
Phvul.010G148300.1	1830	1661.31	5259	123.688
Phvul.010G027601.1	711	542.341	276.877	19.9476
Phvul.010G065900.1	438	269.871	12.4715	1.80567
Phvul.010G123800.1	282	120.971	0	0
Phvul.010G123800.2	270	110.291	0	0
Phvul.010G042600.1	1437	1268.31	0	0
Phvul.010G076720.1	534	365.411	13	1.39008
Phvul.010G097600.1	300	137.31	180	51.221
Phvul.010G011300.2	801	632.312	271	16.7461
Phvul.010G011300.1	768	599.312	0	0
Phvul.010G061300.1	354	187.933	0	0
Phvul.010G147300.1	729	560.341	198	13.8067
Phvul.010G022300.1	1242	1073.31	0	0
Phvul.010G134200.1	2151	1982.31	0	0
Phvul.010G039800.1	1302	1133.31	706	24.3406
Phvul.010G165400.2	1914	1745.31	802.875	17.9743
Phvul.010G165400.1	1905	1736.31	634.047	14.2682
Phvul.010G165400.3	1881	1712.31	67.7327	1.54558
Phvul.010G165400.4	1872	1703.31	62.4485	1.43253
Phvul.010G165400.5	1872	1703.31	62.4485	1.43253
Phvul.010G165400.6	1872	1703.31	62.4485	1.43253
Phvul.010G065600.1	783	614.312	169	10.7491
Phvul.010G108700.1	1239	1070.31	0	0
Phvul.010G031900.1	2439	2270.31	0	0
Phvul.010G129600.1	621	452.352	0	0
Phvul.010G111900.1	1110	941.312	353	14.6527
Phvul.010G085500.1	1110	941.312	363	15.0678
Phvul.010G096700.1	567	398.373	0	0
Phvul.010G155900.1	543	374.401	0	0
Phvul.010G079000.2	357	190.813	0	0
Phvul.010G079000.3	354	187.933	0	0
Phvul.010G011400.1	1410	1241.31	1743	54.8646
Phvul.010G109000.1	231	77.383	7	3.53451
Phvul.010G109000.2	231	77.383	7	3.53451
Phvul.010G037000.1	1317	1148.31	0	0
Phvul.010G032600.3	600	431.363	22	1.99276
Phvul.010G150100.1	210	61.1922	62	39.5888
Phvul.010G010050.1	2340	2171.31	110	1.97946
Phvul.010G010050.2	2115	1946.31	0	0
Phvul.010G010050.3	1845	1676.31	6.77081e-05	1.5782e-06
Phvul.010G010050.4	1620	1451.31	0	0
Phvul.010G022600.2	1380	1211.31	0	0
Phvul.010G110500.1	1665	1496.31	0	0
Phvul.010G007800.1	918	749.312	898.917	46.8741
Phvul.010G032900.1	987	818.312	36	1.71894
Phvul.010G068600.1	111	14.1476	0	0
Phvul.010G056100.1	213	63.4037	3	1.84877
Phvul.010G049900.1	1857	1688.31	846.639	19.5939
Phvul.010G049900.3	1854	1685.31	87.6181	2.03137
Phvul.010G049900.4	1851	1682.31	130.393	3.02847
Phvul.010G049900.2	1848	1679.31	11.3504	0.264092
Phvul.010G071766.1	2304	2135.31	940	17.2006
Phvul.010G144100.1	417	249.116	0	0
Phvul.010G038300.1	1725	1556.31	559	14.0343
Phvul.010G091000.1	846	677.312	1455	83.9364
Phvul.010G039400.1	315	151.105	0	0
Phvul.010G110300.1	1668	1499.31	54	1.40727
Phvul.010G055000.1	537	368.401	0	0
Phvul.010G144600.1	783	614.312	2	0.127209
Phvul.010G024866.1	2067	1898.31	0.047484	0.000977363
Phvul.010G062000.1	303	140.038	400	111.606
Phvul.010G157500.1	873	704.312	148	8.21056
Phvul.010G080700.1	660	491.341	18	1.43142
Phvul.010G117500.1	327	162.351	535	128.758
Phvul.010G057500.1	2421	2252.31	99.1293	1.71969
Phvul.010G163700.1	1335	1166.31	712	23.8529
Phvul.010G081400.1	1929	1760.31	46	1.02104
Phvul.010G081400.2	1929	1760.31	46	1.02104
Phvul.010G099400.3	2706	2537.31	0	0
Phvul.010G099400.4	2673	2504.31	20.9814	0.327358
Phvul.010G099400.2	2673	2504.31	20.9814	0.327358
Phvul.010G099400.5	2673	2504.31	20.9814	0.327358
Phvul.010G099400.6	2547	2378.31	0	0
Phvul.010G127100.1	3219	3050.31	644	8.24931
Phvul.010G097100.1	237	82.3131	408	193.672
Phvul.010G025600.1	255	97.3098	4	1.60613
Phvul.010G052700.1	1392	1223.31	0	0
Phvul.010G044600.1	1059	890.312	4	0.175547
Phvul.010G067300.1	498	329.49	20	2.37173
Phvul.010G108200.1	1653	1484.31	338	8.89749
Phvul.010G032700.1	2295	2126.31	879	16.1524
Phvul.010G083000.1	381	213.913	32.7202	5.97662
Phvul.010G041900.2	681	512.341	22	1.6778
Phvul.010G106300.1	375	208.114	0	0
Phvul.010G001100.1	771	602.312	3.68848	0.239278
Phvul.010G001100.3	747	578.312	1.27901	0.0864149
Phvul.010G001100.2	693	524.341	0	0
Phvul.010G001100.4	669	500.341	0	0
Phvul.010G001100.5	651	482.341	4.89477	0.396511
Phvul.010G001100.6	651	482.341	4.89477	0.396511
Phvul.010G001100.7	627	458.352	1.24296	0.105958
Phvul.010G100400.1	2484	2315.31	76	1.28257
Phvul.010G041600.1	1365	1196.31	36	1.1758
Phvul.010G139900.1	552	383.373	6	0.611513
Phvul.010G033400.1	1551	1382.31	839	23.7155
Phvul.010G019300.1	945	776.312	4.4917	0.226074
Phvul.010G118800.1	2235	2066.31	0	0
Phvul.010G010500.1	1833	1664.31	95	2.23031
Phvul.010G025500.1	2925	2756.31	101.852	1.44383
Phvul.010G025500.2	2589	2420.31	33.5205	0.541147
Phvul.010G083100.3	798	629.312	38	2.35936
Phvul.010G025166.1	1179	1010.31	53.0464	2.05152
Phvul.010G071900.1	1458	1289.31	230	6.97021
Phvul.010G157000.1	2241	2072.31	4	0.075419
Phvul.010G046200.1	2658	2489.31	46.2228	0.725525
Phvul.010G068692.1	630	461.352	674	57.0825
Phvul.010G068692.2	612	443.352	0	0
Phvul.010G068692.3	612	443.352	0	0
Phvul.010G124800.1	861	692.312	2447	138.105
Phvul.010G098000.1	984	815.312	15	0.718859
Phvul.010G156700.1	507	338.481	237	27.3583
Phvul.010G117900.1	1395	1226.31	190	6.05381
Phvul.010G026601.1	1272	1103.31	238.531	8.44738
Phvul.010G063000.1	3735	3566.31	96.7373	1.05987
Phvul.010G054000.1	852	683.312	79	4.51735
Phvul.010G108800.1	1281	1112.31	730	25.6432
Phvul.010G160900.1	1332	1163.31	1591	53.438
Phvul.010G052200.1	918	749.312	33	1.72079
Phvul.010G140301.1	3648	3479.31	64.3638	0.72281
Phvul.010G157100.1	1119	950.312	21	0.863434
Phvul.010G145800.1	807	638.312	73	4.46854
Phvul.010G027450.1	768	599.312	27	1.7603
Phvul.010G050100.1	2433	2264.31	116	2.00169
Phvul.010G050100.2	2382	2213.31	0	0
Phvul.010G008000.1	1071	902.312	345	14.9396
Phvul.010G027232.1	738	569.341	91.2869	6.26488
Phvul.010G162400.1	489	320.514	102	12.4345
Phvul.010G000400.1	501	332.481	0	0
Phvul.010G019400.1	315	151.105	0	0
Phvul.010G139200.1	1923	1754.31	2264	50.425
Phvul.010G078200.1	2544	2375.31	2787.59	45.8547
Phvul.010G078200.2	2391	2222.31	15.4119	0.270974
Phvul.010G087900.1	732	563.341	0	0
Phvul.010G054900.1	771	602.312	0	0
Phvul.010G073200.1	2295	2126.31	169	3.10553
Phvul.010G073200.2	2184	2015.31	3.93667e-08	7.63243e-10
Phvul.010G073200.3	1872	1703.31	0.000161213	3.69814e-06
Phvul.010G017400.1	948	779.312	9	0.45124
Phvul.010G126500.1	462	293.659	1	0.133055
Phvul.010G010400.1	408	240.269	1177	191.406
Phvul.010G063100.1	3648	3479.31	42.4496	0.476712
Phvul.010G044300.1	1341	1172.31	546	18.1981
Phvul.010G107800.1	1932	1763.31	95	2.10509
Phvul.010G125600.1	3870	3701.31	1121	11.8339
Phvul.010G062300.3	1494	1325.31	0	0
Phvul.010G062300.1	1386	1217.31	0.143988	0.00462169
Phvul.010G062300.2	1380	1211.31	20.856	0.672746
Phvul.010G024833.1	708	539.341	0	0
Phvul.010G135050.1	1005	836.312	8	0.373764
Phvul.010G108100.1	1656	1487.31	906	23.8014
Phvul.010G077790.1	1140	971.312	896	36.0434
Phvul.010G076400.1	234	79.8191	0	0
Phvul.010G126900.1	1548	1379.31	0	0
Phvul.010G144900.1	1488	1319.31	18	0.533091
Phvul.010G166000.1	471	302.607	83.1196	10.7325
Phvul.010G043200.1	726	557.341	0	0
Phvul.010G105300.2	1179	1010.31	24	0.928179
Phvul.010G164900.1	2412	2243.31	2006	34.9396
Phvul.010G000300.2	1122	953.312	129	5.28726
Phvul.010G089000.1	252	94.7622	14.1531	5.83569
Phvul.010G127900.1	387	219.706	209	37.1689
Phvul.010G055800.3	966	797.312	0	0
Phvul.010G055800.2	966	797.312	0	0
Phvul.010G145300.1	1986	1817.31	1230	26.4455
Phvul.010G061800.1	216	65.6619	0	0
Phvul.010G021800.1	606	437.352	162	14.473
Phvul.010G009800.1	1059	890.312	58.9051	2.58515
Phvul.010G039200.1	948	779.312	0	0
Phvul.010G043400.1	966	797.312	2	0.0980117
Phvul.010G036500.1	1203	1034.31	7	0.264437
Phvul.010G036500.2	1176	1007.31	0	0
Phvul.010G045000.3	984	815.312	4.87023	0.2334
Phvul.010G045000.1	951	782.312	315.146	15.7401
Phvul.010G045000.4	936	767.312	0.65214	0.0332082
Phvul.010G045000.5	903	734.312	73.724	3.92288
Phvul.010G045000.6	891	722.312	8.47211	0.458293
Phvul.010G045000.2	858	689.312	797.274	45.1927
Phvul.010G045000.7	783	614.312	20.862	1.32692
Phvul.010G102100.1	1473	1304.31	261	7.81871
Phvul.010G143200.1	1773	1604.31	122	2.9713
Phvul.010G077800.1	459	290.689	5	0.672076
Phvul.010G164100.1	816	647.312	114	6.88125
Phvul.010G092800.2	1341	1172.31	140.277	4.6754
Phvul.010G092800.1	1107	938.312	11.7233	0.48818
Phvul.010G150900.1	459	290.689	202	27.1519
Phvul.010G091701.1	3531	3362.31	0	0
Phvul.010G120500.1	1884	1715.31	302	6.87923
Phvul.010G120500.2	1434	1265.31	0	0
Phvul.010G083300.1	675	506.341	1434	110.658
Phvul.010G000100.1	411	243.208	0	0
Phvul.010G000100.2	363	196.56	6	1.1927
Phvul.010G052300.1	672	503.341	40	3.10509
Phvul.010G037500.1	216	65.6619	0	0
Phvul.010G028400.1	1404	1235.31	5	0.15815
Phvul.010G083700.1	897	728.312	12	0.643784
Phvul.010G039500.1	423	255.028	25	3.83026
Phvul.010G106600.1	1269	1100.31	0	0
Phvul.010G075000.1	300	137.31	0	0
Phvul.010G079200.1	648	479.341	0	0
Phvul.010G079200.2	639	470.341	0	0
Phvul.010G131650.1	3168	2999.31	104.139	1.35665
Phvul.010G074100.1	2052	1883.31	0	0
Phvul.010G132600.1	2595	2426.31	855	13.7688
Phvul.010G132600.2	2511	2342.31	0	0
Phvul.010G132600.3	2502	2333.31	0	0
Phvul.010G131800.1	900	731.312	148.385	7.92798
Phvul.010G141533.1	654	485.341	0	0
Phvul.010G018500.1	591	422.363	349	32.2861
Phvul.010G020600.1	945	776.312	0	0
Phvul.010G153800.1	759	590.312	636	42.097
Phvul.010G018300.1	2715	2546.31	332	5.09451
Phvul.010G018300.2	2661	2492.31	0	0
Phvul.010G133500.1	1011	842.312	120	5.56653
Phvul.010G084000.1	990	821.312	473	22.5024
Phvul.010G038400.1	1680	1511.31	217.5	5.62317
Phvul.010G038400.3	1680	1511.31	217.5	5.62317
Phvul.010G130700.1	1764	1595.31	621	15.2098
Phvul.010G040600.1	1878	1709.31	0	0
Phvul.010G015700.1	1101	932.312	396	16.5963
Phvul.010G107300.1	504	335.481	0	0
Phvul.010G047200.1	645	476.341	0	0
Phvul.010G067900.1	1809	1640.31	4929	117.411
Phvul.010G124100.1	954	785.312	0	0
Phvul.010G037300.1	1149	980.312	0	0
Phvul.010G114500.1	1782	1613.31	733	17.7526
Phvul.010G054300.1	765	596.312	17	1.11391
Phvul.010G003500.1	207	58.9554	0	0
Phvul.010G107500.1	531	362.42	50.3229	5.42538
Phvul.010G053900.1	1272	1103.31	3687	130.572
Phvul.010G095600.1	3567	3398.31	357.694	4.11268
Phvul.010G011100.1	447	278.782	118	16.5384
Phvul.010G130400.4	399	231.464	0	0
Phvul.010G152300.1	945	776.312	3796	191.058
Phvul.010G019800.1	495	326.49	61	7.30023
Phvul.010G022800.1	414	246.172	83	13.174
Phvul.010G099700.1	1506	1337.31	146	4.26576
Phvul.010G138500.1	987	818.312	0	0
Phvul.010G142700.1	1293	1124.31	83	2.88448
Phvul.010G053600.1	3003	2834.31	682	9.40184
Phvul.010G053600.2	2781	2612.31	0	0
Phvul.010G162800.1	486	317.53	1	0.123053
Phvul.010G129100.1	2142	1973.31	6177	122.309
Phvul.010G030500.2	738	569.341	271	18.5983
Phvul.010G120200.1	1107	938.312	584	24.3188
Phvul.010G117100.1	1626	1457.31	1233	33.0588
Phvul.010G157300.1	549	380.373	14	1.43812
Phvul.010G098400.1	1002	833.312	262	12.2848
Phvul.010G086700.1	2139	1970.31	1608	31.888
Phvul.010G135500.2	1929	1760.31	32805.7	728.174
Phvul.010G006300.1	1047	878.312	189	8.40793
Phvul.010G105700.1	765	596.312	143	9.36998
Phvul.010G090400.1	1791	1622.31	112	2.69749
Phvul.010G063600.1	570	401.363	11502	1119.73
Phvul.010G134800.1	2589	2420.31	3	0.0484313
Phvul.010G104100.2	1740	1571.31	16	0.397863
Phvul.010G104100.1	1740	1571.31	16	0.397863
Phvul.010G158000.1	1569	1400.31	0	0
Phvul.010G158000.2	1299	1130.31	0	0
Phvul.010G089200.1	1098	929.312	435.776	18.3222
Phvul.010G089200.2	1086	917.312	36.2243	1.54298
Phvul.010G103600.1	552	383.373	0	0
Phvul.010G001300.1	1455	1286.31	10.1826	0.309307
Phvul.010G090100.1	537	368.401	775.974	82.3004
Phvul.010G141800.1	3660	3491.31	610	6.8268
Phvul.010G116700.1	834	665.312	7	0.411101
Phvul.010G086300.1	447	278.782	22.6558	3.17535
Phvul.010G086300.2	447	278.782	22.6558	3.17535
Phvul.010G086300.3	447	278.782	22.6558	3.17535
Phvul.010G086300.4	330	165.185	5.51304	1.30406
Phvul.010G086300.5	330	165.185	5.51304	1.30406
Phvul.010G086300.6	330	165.185	5.51304	1.30406
Phvul.010G060900.1	807	638.312	0	0
Phvul.010G046900.1	456	287.718	308.5	41.8953
Phvul.010G046900.2	456	287.718	308.5	41.8953
Phvul.010G128300.1	2004	1835.31	600.867	12.7922
Phvul.010G128300.2	1980	1811.31	0.133163	0.00287255
Phvul.010G122900.1	225	72.6497	4	2.15131
Phvul.010G003100.1	1167	998.312	36	1.409
Phvul.010G063500.1	564	395.373	162	16.0097
Phvul.010G110000.1	633	464.352	1	0.084145
Phvul.010G039100.1	1032	863.312	8	0.362075
Phvul.010G097800.1	975	806.312	3	0.145377
Phvul.010G132000.1	1317	1148.31	372.551	12.6766
Phvul.010G007100.1	606	437.352	277	24.7471
Phvul.010G051700.1	354	187.933	0	0
Phvul.010G054600.1	1356	1187.31	77.2151	2.54105
Phvul.010G131100.2	435	266.904	0	0
Phvul.010G148000.1	1749	1580.31	29	0.71702
Phvul.010G148000.2	1659	1490.31	0	0
Phvul.010G144500.1	2085	1916.31	35	0.713638
Phvul.010G045600.1	1497	1328.31	106.876	3.1438
Phvul.010G045600.2	1410	1241.31	22.1244	0.696413
Phvul.010G039600.1	1563	1394.31	93	2.60615
Phvul.010G075400.1	663	494.341	939	74.219
Phvul.010G078400.1	939	770.312	370	18.7677
Phvul.010G093900.1	978	809.312	111	5.35899
Phvul.010G035500.1	219	67.9795	0	0
Phvul.010G165200.1	2070	1901.31	0	0
Phvul.010G165200.2	1878	1709.31	12	0.274306
Phvul.010G022700.1	1593	1424.31	0	0
Phvul.010G002000.1	720	551.341	317	22.4655
Phvul.010G002000.2	612	443.352	0	0
Phvul.010G002000.3	612	443.352	0	0
Phvul.010G116600.1	1434	1265.31	126	3.89089
Phvul.010G146200.1	2511	2342.31	1523	25.4057
Phvul.010G104700.1	609	440.352	16	1.4197
Phvul.010G103900.1	1437	1268.31	4	0.123228
Phvul.010G152000.1	1593	1424.31	490	13.4421
Phvul.010G072700.2	1959	1790.31	161.764	3.53045
Phvul.010G072700.1	1959	1790.31	161.764	3.53045
Phvul.010G072700.3	1956	1787.31	0	0
Phvul.010G072700.4	1956	1787.31	0	0
Phvul.010G155100.1	399	231.464	262	44.2276
Phvul.010G087300.3	1104	935.312	0	0
Phvul.010G087300.1	1086	917.312	67.949	2.89429
Phvul.010G087300.2	978	809.312	63.051	3.04405
Phvul.010G001800.1	519	350.464	7137.61	795.767
Phvul.010G001800.2	423	255.028	14.385	2.20394
Phvul.010G023000.1	1398	1229.31	3	0.0953532
Phvul.010G098200.1	1314	1145.31	194	6.61842
Phvul.010G002400.1	258	99.8894	0	0
Phvul.010G113266.1	504	335.481	7	0.815278
Phvul.010G085400.1	786	617.312	0	0
Phvul.010G080800.1	1260	1091.31	585	20.9451
Phvul.010G080800.2	1260	1091.31	585	20.9451
Phvul.010G091650.1	2226	2057.31	1	0.0189922
Phvul.010G112800.1	2076	1907.31	193	3.95377
Phvul.010G108400.2	726	557.341	190	13.3201
Phvul.010G137600.1	402	234.406	201	33.5045
Phvul.010G159200.1	1743	1574.31	115	2.85419
Phvul.010G160500.1	423	255.028	1970	301.825
Phvul.010G133700.1	627	458.352	114	9.71811
Phvul.010G061500.1	501	332.481	0	0
Phvul.010G028500.1	2202	2033.31	43.7328	0.840387
Phvul.010G028500.3	1548	1379.31	24.1521	0.684176
Phvul.010G116200.1	3159	2990.31	131	1.71171
Phvul.010G116200.2	3159	2990.31	131	1.71171
Phvul.010G005600.1	480	311.561	79.6627	9.99051
Phvul.010G005600.2	366	199.425	85.3373	16.7199
Phvul.010G110700.1	2631	2462.31	575.795	9.13695
Phvul.010G110700.2	2199	2030.31	0	0
Phvul.010G101100.1	624	455.352	230	19.7359
Phvul.010G086400.1	960	791.312	0	0
Phvul.010G150700.1	801	632.312	0	0
Phvul.010G165600.1	1836	1667.31	79	1.85134
Phvul.010G165600.2	1824	1655.31	0	0
Phvul.010G119200.1	831	662.312	4	0.235979
Phvul.010G022500.1	1242	1073.31	0	0
Phvul.010G158200.1	633	464.352	85	7.15233
Phvul.010G050400.1	381	213.913	0	0
Phvul.010G037900.1	1185	1016.31	0	0
Phvul.010G102200.1	1047	878.312	129.365	5.755
Phvul.010G102200.2	1047	878.312	129.365	5.755
Phvul.010G113200.1	378	211.009	5.05841	0.936677
Phvul.010G123700.1	1050	881.312	907	40.2118
Phvul.010G024351.1	1320	1151.31	0	0
Phvul.010G024351.2	1254	1085.31	24.8696	0.895343
