target_id	length	eff_length	est_counts	tpm
Phvul.010G082900.1	456	289.261	4169	530.82
Phvul.010G147700.1	753	585.835	78.1496	4.9131
Phvul.010G147700.2	588	420.916	11.8504	1.03691
Phvul.010G041100.1	408	241.749	0	0
Phvul.010G010800.1	546	378.956	130	12.6345
Phvul.010G010800.2	405	238.821	0	0
Phvul.010G075200.1	627	459.862	0	0
Phvul.010G141200.2	816	648.835	160.771	9.12596
Phvul.010G070200.1	2721	2553.82	181.485	2.61732
Phvul.010G070200.2	2721	2553.82	181.485	2.61732
Phvul.010G070200.3	2613	2445.82	102.515	1.54372
Phvul.010G070200.4	2613	2445.82	102.515	1.54372
Phvul.010G058500.1	621	453.862	241	19.5568
Phvul.010G144200.1	813	645.835	39	2.22406
Phvul.010G070600.1	1191	1023.82	16.1546	0.581136
Phvul.010G070600.3	1116	948.818	167.845	6.51526
Phvul.010G066600.1	1011	843.818	119.985	5.237
Phvul.010G014400.1	291	129.665	0	0
Phvul.010G078102.1	2292	2124.82	0	0
Phvul.010G037600.1	1326	1158.82	2	0.0635652
Phvul.010G056400.1	381	215.24	40	6.84451
Phvul.010G065500.1	513	346.01	470	50.0281
Phvul.010G085100.1	639	471.862	300	23.4159
Phvul.010G123600.1	660	492.862	2204	164.699
Phvul.010G036700.1	1848	1680.82	0	0
Phvul.010G025400.1	2976	2808.82	342.88	4.49597
Phvul.010G025400.3	2973	2805.82	0	0
Phvul.010G025400.4	2628	2460.82	0	0
Phvul.010G025400.2	2604	2436.82	0	0
Phvul.010G025400.5	2544	2376.82	0	0
Phvul.010G025400.6	2247	2079.82	0	0
Phvul.010G025400.7	1935	1767.82	0	0
Phvul.010G162300.1	1167	999.818	18.457	0.6799
Phvul.010G153700.1	432	265.44	299	41.4868
Phvul.010G098800.1	1752	1584.82	362.893	8.43343
Phvul.010G088700.1	2295	2127.82	111	1.92129
Phvul.010G137700.1	1167	999.818	166.872	6.14706
Phvul.010G137700.2	912	744.818	7.12802	0.352471
Phvul.010G068700.1	699	531.849	3	0.207748
Phvul.010G069165.1	654	486.862	5	0.378241
Phvul.010G076001.1	315	151.921	6.5	1.5758
Phvul.010G076001.2	315	151.921	6.5	1.5758
Phvul.010G054400.1	978	810.818	209.273	9.50593
Phvul.010G101300.1	585	417.916	1	0.0881283
Phvul.010G074500.1	360	194.832	45.0899	8.52363
Phvul.010G119400.1	5754	5586.82	779	5.13544
Phvul.010G160200.1	906	738.818	0	0
Phvul.010G160200.2	885	717.818	0	0
Phvul.010G160200.3	753	585.835	1	0.0628679
Phvul.010G088600.1	3321	3153.82	0	0
Phvul.010G024301.1	2952	2784.82	41.0442	0.542825
Phvul.010G142800.1	1143	975.818	101	3.81204
Phvul.010G016600.1	936	768.818	81.8124	3.91923
Phvul.010G016600.2	723	555.835	6.16588	0.408558
Phvul.010G064000.1	1434	1266.82	0	0
Phvul.010G164600.1	423	256.524	19	2.72791
Phvul.010G017000.1	942	774.818	500.476	23.7897
Phvul.010G080300.1	1461	1293.82	165	4.69695
Phvul.010G048800.1	1527	1359.82	840	22.7511
Phvul.010G100100.1	6654	6486.82	1918	10.8898
Phvul.010G127500.1	2226	2058.82	14	0.250446
Phvul.010G015600.1	645	477.862	308.505	23.7774
Phvul.010G015600.2	570	402.926	8.49482	0.776485
Phvul.010G048500.1	321	157.513	578	135.15
Phvul.010G149400.1	3438	3270.82	532.181	5.9925
Phvul.010G149400.2	3342	3174.82	115.819	1.34359
Phvul.010G042300.1	1422	1254.82	0	0
Phvul.010G159900.1	711	543.835	86	5.82419
Phvul.010G022100.1	801	633.835	1	0.058107
Phvul.010G011000.1	1494	1326.82	0	0
Phvul.010G052600.2	654	486.862	7	0.529538
Phvul.010G156200.1	1278	1110.82	0	0
Phvul.010G092500.1	558	390.946	33	3.10886
Phvul.010G084200.1	3960	3792.82	317	3.07824
Phvul.010G133900.2	633	465.862	0	0
Phvul.010G133900.1	615	447.873	0	0
Phvul.010G099600.1	1044	876.818	131	5.50258
Phvul.010G009400.1	1803	1635.82	69	1.55353
Phvul.010G009400.2	1527	1359.82	0	0
Phvul.010G115000.1	7587	7419.82	907.907	4.50664
Phvul.010G115000.2	7113	6945.82	156.093	0.827683
Phvul.010G053400.1	1437	1269.82	1	0.0290044
Phvul.010G003200.2	381	215.24	63.1814	10.8111
Phvul.010G003200.1	366	200.683	0	0
Phvul.010G148300.1	1830	1662.82	3219	71.2986
Phvul.010G027601.1	711	543.835	223.897	15.163
Phvul.010G065900.1	438	271.393	12.4075	1.6838
Phvul.010G123800.1	282	121.471	0	0
Phvul.010G123800.2	270	110.812	1	0.332368
Phvul.010G042600.1	1437	1269.82	0	0
Phvul.010G076720.1	534	366.974	9	0.903257
Phvul.010G097600.1	300	137.988	206	54.9834
Phvul.010G011300.2	801	633.835	322	18.7104
Phvul.010G011300.1	768	600.835	0	0
Phvul.010G061300.1	354	189.015	0	0
Phvul.010G147300.1	729	561.835	197	12.914
Phvul.010G022300.1	1242	1074.82	0	0
Phvul.010G134200.1	2151	1983.82	0	0
Phvul.010G039800.1	1302	1134.82	791	25.6717
Phvul.010G165400.2	1914	1746.82	702.975	14.8217
Phvul.010G165400.1	1905	1737.82	735.916	15.5966
Phvul.010G165400.3	1881	1713.82	140.626	3.02207
Phvul.010G165400.4	1872	1704.82	37.4943	0.810012
Phvul.010G165400.5	1872	1704.82	37.4943	0.810012
Phvul.010G165400.6	1872	1704.82	37.4943	0.810012
Phvul.010G065600.1	783	615.835	226	13.516
Phvul.010G108700.1	1239	1071.82	0	0
Phvul.010G031900.1	2439	2271.82	0	0
Phvul.010G129600.1	621	453.862	0	0
Phvul.010G111900.1	1110	942.818	749	29.259
Phvul.010G085500.1	1110	942.818	322	12.5786
Phvul.010G096700.1	567	399.946	1	0.092088
Phvul.010G155900.1	543	375.965	0	0
Phvul.010G079000.2	357	191.929	9.64676e-08	1.85117e-08
Phvul.010G079000.3	354	189.015	1	0.194853
Phvul.010G011400.1	1410	1242.82	1845	54.6756
Phvul.010G109000.1	231	77.823	7	3.31279
Phvul.010G109000.2	231	77.823	7	3.31279
Phvul.010G037000.1	1317	1149.82	0	0
Phvul.010G032600.3	600	432.884	18	1.53146
Phvul.010G150100.1	210	61.6106	47	28.0962
Phvul.010G010050.1	2340	2172.82	126.72	2.14795
Phvul.010G010050.2	2115	1947.82	0	0
Phvul.010G010050.3	1845	1677.82	0.280473	0.00615675
Phvul.010G010050.4	1620	1452.82	0	0
Phvul.010G022600.2	1380	1212.82	0	0
Phvul.010G110500.1	1665	1497.82	0	0
Phvul.010G007800.1	918	750.818	883	43.3143
Phvul.010G032900.1	987	819.818	51	2.29117
Phvul.010G068600.1	111	14.1003	0	0
Phvul.010G056100.1	213	63.8315	1	0.576992
Phvul.010G049900.1	1857	1689.82	687.192	14.9776
Phvul.010G049900.3	1854	1686.82	41.5319	0.906815
Phvul.010G049900.4	1851	1683.82	133.362	2.91704
Phvul.010G049900.2	1848	1680.82	6.91439	0.151509
Phvul.010G071766.1	2304	2136.82	711	12.2548
Phvul.010G144100.1	417	250.632	1	0.146949
Phvul.010G038300.1	1725	1557.82	495	11.7029
Phvul.010G091000.1	846	678.835	939	50.9455
Phvul.010G039400.1	315	151.921	0	0
Phvul.010G110300.1	1668	1500.82	63	1.54603
Phvul.010G055000.1	537	369.965	0	0
Phvul.010G144600.1	783	615.835	3	0.179416
Phvul.010G024866.1	2067	1899.82	9.17121	0.177795
Phvul.010G062000.1	303	140.731	411	107.561
Phvul.010G157500.1	873	705.835	154	8.03567
Phvul.010G080700.1	660	492.862	30	2.24182
Phvul.010G117500.1	327	163.179	795	179.435
Phvul.010G057500.1	2421	2253.82	50.3824	0.823313
Phvul.010G163700.1	1335	1167.82	966	30.4654
Phvul.010G081400.1	1929	1761.82	55.5	1.16021
Phvul.010G081400.2	1929	1761.82	55.5	1.16021
Phvul.010G099400.3	2706	2538.82	0	0
Phvul.010G099400.4	2673	2505.82	28.8536	0.424088
Phvul.010G099400.2	2673	2505.82	28.8536	0.424088
Phvul.010G099400.5	2673	2505.82	28.8536	0.424088
Phvul.010G099400.6	2547	2379.82	0	0
Phvul.010G127100.1	3219	3051.82	629	7.59096
Phvul.010G097100.1	237	82.6883	457	203.553
Phvul.010G025600.1	255	97.7963	4	1.50641
Phvul.010G052700.1	1392	1224.82	0	0
Phvul.010G044600.1	1059	891.818	11	0.454278
Phvul.010G067300.1	498	331.061	28	3.11498
Phvul.010G108200.1	1653	1485.82	374	9.27066
Phvul.010G032700.1	2295	2127.82	907	15.6992
Phvul.010G083000.1	381	215.24	18.545	3.17328
Phvul.010G041900.2	681	513.862	11	0.788408
Phvul.010G106300.1	375	209.416	0	0
Phvul.010G001100.1	771	603.835	10.0662	0.613973
Phvul.010G001100.3	747	579.835	0	0
Phvul.010G001100.2	693	525.862	0	0
Phvul.010G001100.4	669	501.862	0	0
Phvul.010G001100.5	651	483.862	1.46692	0.111658
Phvul.010G001100.6	651	483.862	1.46692	0.111658
Phvul.010G001100.7	627	459.862	0	0
Phvul.010G100400.1	2484	2316.82	109	1.73276
Phvul.010G041600.1	1365	1197.82	59	1.81412
Phvul.010G139900.1	552	384.946	6	0.574058
Phvul.010G033400.1	1551	1383.82	845	22.4896
Phvul.010G019300.1	945	777.818	1	0.0473508
Phvul.010G118800.1	2235	2067.82	0	0
Phvul.010G010500.1	1833	1665.82	122	2.69735
Phvul.010G025500.1	2925	2757.82	112.457	1.50184
Phvul.010G025500.2	2589	2421.82	0	0
Phvul.010G083100.3	798	630.835	24.7393	1.44436
Phvul.010G025166.1	1179	1011.82	44.4663	1.61858
Phvul.010G071900.1	1458	1290.82	435	12.4116
Phvul.010G157000.1	2241	2073.82	5	0.0887982
Phvul.010G046200.1	2658	2490.82	36.7101	0.54281
Phvul.010G068692.1	630	462.862	888	70.6588
Phvul.010G068692.2	612	444.873	0	0
Phvul.010G068692.3	612	444.873	0	0
Phvul.010G124800.1	861	693.835	2415	128.193
Phvul.010G098000.1	984	816.818	12	0.541079
Phvul.010G156700.1	507	340.019	238	25.7798
Phvul.010G117900.1	1395	1227.82	248	7.43914
Phvul.010G026601.1	1272	1104.82	145.371	4.84609
Phvul.010G063000.1	3735	3567.82	94.5494	0.976025
Phvul.010G054000.1	852	684.835	70	3.76458
Phvul.010G108800.1	1281	1113.82	624	20.6336
Phvul.010G160900.1	1332	1164.82	1330	42.0531
Phvul.010G052200.1	918	750.818	38	1.86403
Phvul.010G140301.1	3648	3480.82	95.4577	1.01003
Phvul.010G157100.1	1119	951.818	25	0.967366
Phvul.010G145800.1	807	639.835	83	4.77765
Phvul.010G027450.1	768	600.835	27	1.65506
Phvul.010G050100.1	2433	2265.82	108	1.75551
Phvul.010G050100.2	2382	2214.82	0	0
Phvul.010G008000.1	1071	903.818	407	16.5851
Phvul.010G027232.1	738	570.835	59.9406	3.86737
Phvul.010G162400.1	489	322.101	168	19.2097
Phvul.010G000400.1	501	334.061	0	0
Phvul.010G019400.1	315	151.921	0	0
Phvul.010G139200.1	1923	1755.82	2675	56.1111
Phvul.010G078200.1	2544	2376.82	3033.75	47.0098
Phvul.010G078200.2	2391	2223.82	22.2501	0.3685
Phvul.010G087900.1	732	564.835	0	0
Phvul.010G054900.1	771	603.835	0	0
Phvul.010G073200.1	2295	2127.82	202	3.4964
Phvul.010G073200.2	2184	2016.82	0	0
Phvul.010G073200.3	1872	1704.82	0	0
Phvul.010G017400.1	948	780.818	8	0.377351
Phvul.010G126500.1	462	295.224	3	0.37426
Phvul.010G010400.1	408	241.749	954	145.341
Phvul.010G063100.1	3648	3480.82	39.6163	0.419177
Phvul.010G044300.1	1341	1173.82	635	19.9241
Phvul.010G107800.1	1932	1764.82	88	1.83649
Phvul.010G125600.1	3870	3702.82	1005	9.99628
Phvul.010G062300.3	1494	1326.82	24.5707	0.682042
Phvul.010G062300.1	1386	1218.82	23.4293	0.707987
Phvul.010G062300.2	1380	1212.82	0	0
Phvul.010G024833.1	708	540.835	0	0
Phvul.010G135050.1	1005	837.818	11	0.483557
Phvul.010G108100.1	1656	1488.82	1042	25.7769
Phvul.010G077790.1	1140	972.818	938	35.5121
Phvul.010G076400.1	234	80.2124	0	0
Phvul.010G126900.1	1548	1380.82	1	0.0266728
Phvul.010G144900.1	1488	1320.82	19	0.529804
Phvul.010G166000.1	471	304.187	97.0355	11.7488
Phvul.010G043200.1	726	558.835	0	0
Phvul.010G105300.2	1179	1011.82	37	1.3468
Phvul.010G164900.1	2412	2244.82	2344	38.4575
Phvul.010G000300.2	1122	954.818	181	6.98173
Phvul.010G089000.1	252	95.2351	20.6893	8.00119
Phvul.010G127900.1	387	221.114	242.513	40.3945
Phvul.010G055800.3	966	798.818	1.5	0.0691589
Phvul.010G055800.2	966	798.818	1.5	0.0691589
Phvul.010G145300.1	1986	1818.82	1187	24.0362
Phvul.010G061800.1	216	66.0315	1	0.557768
Phvul.010G021800.1	606	438.873	204	17.1197
Phvul.010G009800.1	1059	891.818	53	2.18879
Phvul.010G039200.1	948	780.818	1	0.0471688
Phvul.010G043400.1	966	798.818	11	0.507165
Phvul.010G036500.1	1203	1035.82	13	0.462237
Phvul.010G036500.2	1176	1008.82	0	0
Phvul.010G045000.3	984	816.818	2.84829	0.128429
Phvul.010G045000.1	951	783.818	389.496	18.3018
Phvul.010G045000.4	936	768.818	0.148067	0.00709314
Phvul.010G045000.5	903	735.818	42.3601	2.12027
Phvul.010G045000.6	891	723.818	2.53233	0.128854
Phvul.010G045000.2	858	690.835	615.045	32.7897
Phvul.010G045000.7	783	615.835	77.5695	4.63907
Phvul.010G102100.1	1473	1305.82	267	7.53067
Phvul.010G143200.1	1773	1605.82	131	3.00455
Phvul.010G077800.1	459	292.239	1	0.126028
Phvul.010G164100.1	816	648.835	133	7.54956
Phvul.010G092800.2	1341	1173.82	95.31	2.99049
Phvul.010G092800.1	1107	939.818	25.69	1.00676
Phvul.010G150900.1	459	292.239	295	37.1782
Phvul.010G091701.1	3531	3363.82	0	0
Phvul.010G120500.1	1884	1716.82	326	6.99356
Phvul.010G120500.2	1434	1266.82	0	0
Phvul.010G083300.1	675	507.862	1240	89.9251
Phvul.010G000100.1	411	244.707	0	0
Phvul.010G000100.2	363	197.743	11	2.04879
Phvul.010G052300.1	672	504.862	42	3.06395
Phvul.010G037500.1	216	66.0315	0	0
Phvul.010G028400.1	1404	1236.82	4.03574	0.120177
Phvul.010G083700.1	897	729.818	21	1.05977
Phvul.010G039500.1	423	256.524	23	3.3022
Phvul.010G106600.1	1269	1101.82	0	0
Phvul.010G075000.1	300	137.988	0	0
Phvul.010G079200.1	648	480.862	0	0
Phvul.010G079200.2	639	471.862	0	0
Phvul.010G131650.1	3168	3000.82	122.683	1.50574
Phvul.010G074100.1	2052	1884.82	1.01509	0.0198354
Phvul.010G132600.1	2595	2427.82	936.125	14.2011
Phvul.010G132600.2	2511	2343.82	86.8747	1.36513
Phvul.010G132600.3	2502	2334.82	0	0
Phvul.010G131800.1	900	732.818	111.355	5.59651
Phvul.010G141533.1	654	486.862	0	0
Phvul.010G018500.1	591	423.916	296	25.7168
Phvul.010G020600.1	945	777.818	0	0
Phvul.010G153800.1	759	591.835	744	46.2995
Phvul.010G018300.1	2715	2547.82	282	4.07648
Phvul.010G018300.2	2661	2493.82	1.49391e-05	2.20629e-07
Phvul.010G133500.1	1011	843.818	90	3.92825
Phvul.010G084000.1	990	822.818	407	18.2178
Phvul.010G038400.1	1680	1512.82	207.5	5.05168
Phvul.010G038400.3	1680	1512.82	207.5	5.05168
Phvul.010G130700.1	1764	1596.82	669	15.4303
Phvul.010G040600.1	1878	1710.82	0	0
Phvul.010G015700.1	1101	933.818	491	19.3653
Phvul.010G107300.1	504	337.027	0	0
Phvul.010G047200.1	645	477.862	0	0
Phvul.010G067900.1	1809	1641.82	4992	111.984
Phvul.010G124100.1	954	786.818	4	0.187237
Phvul.010G037300.1	1149	981.818	0	0
Phvul.010G114500.1	1782	1614.82	821	18.7251
Phvul.010G054300.1	765	597.835	26	1.60176
Phvul.010G003500.1	207	59.4226	0	0
Phvul.010G107500.1	531	363.974	53.5038	5.41401
Phvul.010G053900.1	1272	1104.82	3294	109.809
Phvul.010G095600.1	3567	3399.82	280.723	3.04108
Phvul.010G011100.1	447	280.296	107	14.0595
Phvul.010G130400.4	399	232.904	0	0
Phvul.010G152300.1	945	777.818	5474	259.198
Phvul.010G019800.1	495	328.077	69	7.74601
Phvul.010G022800.1	414	247.676	112	16.6548
Phvul.010G099700.1	1506	1338.82	117	3.21862
Phvul.010G138500.1	987	819.818	0	0
Phvul.010G142700.1	1293	1125.82	109	3.56585
Phvul.010G053600.1	3003	2835.82	607.789	7.89367
Phvul.010G053600.2	2781	2613.82	14.2114	0.200247
Phvul.010G162800.1	486	319.117	1	0.115413
Phvul.010G129100.1	2142	1974.82	4339	80.9221
Phvul.010G030500.2	738	570.835	378	24.3885
Phvul.010G120200.1	1107	939.818	633	24.8065
Phvul.010G117100.1	1626	1458.82	1471	37.1378
Phvul.010G157300.1	549	381.956	14	1.34996
Phvul.010G098400.1	1002	834.818	342	15.0883
Phvul.010G086700.1	2139	1971.82	1457	27.2143
Phvul.010G135500.2	1929	1761.82	25129.2	525.318
Phvul.010G006300.1	1047	879.818	224	9.37692
Phvul.010G105700.1	765	597.835	123	7.57754
Phvul.010G090400.1	1791	1623.82	141	3.19806
Phvul.010G063600.1	570	402.926	13119	1199.17
Phvul.010G134800.1	2589	2421.82	5	0.0760384
Phvul.010G104100.2	1740	1572.82	11.5	0.269292
Phvul.010G104100.1	1740	1572.82	11.5	0.269292
Phvul.010G158000.1	1569	1401.82	0	0
Phvul.010G158000.2	1299	1131.82	0	0
Phvul.010G089200.1	1098	930.818	409	16.1832
Phvul.010G089200.2	1086	918.818	0	0
Phvul.010G103600.1	552	384.946	0	0
Phvul.010G001300.1	1455	1287.82	17.5363	0.501519
Phvul.010G090100.1	537	369.965	1261.81	125.614
Phvul.010G141800.1	3660	3492.82	476	5.01921
Phvul.010G116700.1	834	666.835	1	0.0552314
Phvul.010G086300.1	447	280.296	15.3817	2.02112
Phvul.010G086300.2	447	280.296	15.3817	2.02112
Phvul.010G086300.3	447	280.296	15.3817	2.02112
Phvul.010G086300.4	330	166.046	7.02135	1.55739
Phvul.010G086300.5	330	166.046	7.02135	1.55739
Phvul.010G086300.6	330	166.046	7.02135	1.55739
Phvul.010G060900.1	807	639.835	1	0.0575621
Phvul.010G046900.1	456	289.261	377.5	48.0653
Phvul.010G046900.2	456	289.261	377.5	48.0653
Phvul.010G128300.1	2004	1836.82	552.998	11.0882
Phvul.010G128300.2	1980	1812.82	0.00225182	4.57493e-05
Phvul.010G122900.1	225	73.0242	10	5.04356
Phvul.010G003100.1	1167	999.818	20	0.736739
Phvul.010G063500.1	564	396.946	370	34.3301
Phvul.010G110000.1	633	465.862	2	0.158117
Phvul.010G039100.1	1032	864.818	4	0.170349
Phvul.010G097800.1	975	807.818	0	0
Phvul.010G132000.1	1317	1149.82	317.869	10.1818
Phvul.010G007100.1	606	438.873	326	27.3579
Phvul.010G051700.1	354	189.015	0	0
Phvul.010G054600.1	1356	1188.82	181	5.60748
Phvul.010G131100.2	435	268.426	0	0
Phvul.010G148000.1	1749	1581.82	41	0.954623
Phvul.010G148000.2	1659	1491.82	0	0
Phvul.010G144500.1	2085	1917.82	30	0.576128
Phvul.010G045600.1	1497	1329.82	129	3.57275
Phvul.010G045600.2	1410	1242.82	0	0
Phvul.010G039600.1	1563	1395.82	126	3.32465
Phvul.010G075400.1	663	495.862	1196	88.8332
Phvul.010G078400.1	939	771.818	402	19.183
Phvul.010G093900.1	978	810.818	120	5.45083
Phvul.010G035500.1	219	68.3975	0	0
Phvul.010G165200.1	2070	1902.82	0	0
Phvul.010G165200.2	1878	1710.82	25	0.538197
Phvul.010G022700.1	1593	1425.82	0	0
Phvul.010G002000.1	720	552.835	295	19.6531
Phvul.010G002000.2	612	444.873	0	0
Phvul.010G002000.3	612	444.873	0	0
Phvul.010G116600.1	1434	1266.82	232	6.74495
Phvul.010G146200.1	2511	2343.82	1523	23.9321
Phvul.010G104700.1	609	441.873	8	0.666802
Phvul.010G103900.1	1437	1269.82	4	0.116017
Phvul.010G152000.1	1593	1425.82	537	13.8712
Phvul.010G072700.2	1959	1791.82	164.244	3.37599
Phvul.010G072700.1	1959	1791.82	164.244	3.37599
Phvul.010G072700.3	1956	1788.82	0	0
Phvul.010G072700.4	1956	1788.82	0	0
Phvul.010G155100.1	399	232.904	361	57.0867
Phvul.010G087300.3	1104	936.818	0	0
Phvul.010G087300.1	1086	918.818	144.629	5.79735
Phvul.010G087300.2	978	810.818	47.3713	2.15177
Phvul.010G001800.1	519	352.01	6942	726.33
Phvul.010G001800.2	423	256.524	0	0
Phvul.010G023000.1	1398	1230.82	5	0.149617
Phvul.010G098200.1	1314	1146.82	166	5.33112
Phvul.010G002400.1	258	100.372	0	0
Phvul.010G113266.1	504	337.027	11	1.20208
Phvul.010G085400.1	786	618.835	0	0
Phvul.010G080800.1	1260	1092.82	593	19.9853
Phvul.010G080800.2	1260	1092.82	593	19.9853
Phvul.010G091650.1	2226	2058.82	0	0
Phvul.010G112800.1	2076	1908.82	254	4.90088
Phvul.010G108400.2	726	558.835	235	15.4878
Phvul.010G137600.1	402	235.863	280	43.7223
Phvul.010G159200.1	1743	1575.82	136	3.17861
Phvul.010G160500.1	423	256.524	2548	365.827
Phvul.010G133700.1	627	459.862	87	6.96781
Phvul.010G061500.1	501	334.061	0	0
Phvul.010G028500.1	2202	2034.82	38.0348	0.688431
Phvul.010G028500.3	1548	1380.82	20.3666	0.543233
Phvul.010G116200.1	3159	2991.82	194	2.3882
Phvul.010G116200.2	3159	2991.82	194	2.3882
Phvul.010G005600.1	480	313.141	62.2046	7.31623
Phvul.010G005600.2	366	200.683	71.7954	13.1762
Phvul.010G110700.1	2631	2463.82	612.929	9.16234
Phvul.010G110700.2	2199	2031.82	0	0
Phvul.010G101100.1	624	456.862	210	16.9293
Phvul.010G086400.1	960	792.818	0	0
Phvul.010G150700.1	801	633.835	1	0.058107
Phvul.010G165600.1	1836	1668.82	85	1.87592
Phvul.010G165600.2	1824	1656.82	0	0
Phvul.010G119200.1	831	663.835	0	0
Phvul.010G022500.1	1242	1074.82	0	0
Phvul.010G158200.1	633	465.862	122	9.64511
Phvul.010G050400.1	381	215.24	0	0
Phvul.010G037900.1	1185	1017.82	0	0
Phvul.010G102200.1	1047	879.818	132.399	5.54238
Phvul.010G102200.2	1047	879.818	132.399	5.54238
Phvul.010G113200.1	378	212.336	9.09862	1.57818
Phvul.010G123700.1	1050	882.818	867	36.1704
Phvul.010G024351.1	1320	1152.82	24.2697	0.775369
