target_id	length	eff_length	est_counts	tpm
Phvul.010G070200.3	2613	2457.21	100.653	2.44179
Phvul.010G070200.4	2613	2457.21	100.653	2.44179
Phvul.010G058500.1	621	465.228	179	22.9356
Phvul.010G144200.1	813	657.228	26	2.35819
Phvul.010G070600.1	1191	1035.21	7.50003	0.431874
Phvul.010G070600.3	1116	960.211	138.5	8.59816
Phvul.010G066600.1	1011	855.211	43	2.99721
Phvul.010G014400.1	291	138.863	0	0
Phvul.010G078102.1	2292	2136.21	2	0.0558095
Phvul.010G037600.1	1326	1170.21	0	0
Phvul.010G056400.1	381	226.163	13	3.42644
Phvul.010G065500.1	513	357.277	264	44.0475
Phvul.010G085100.1	639	483.228	18	2.22046
Phvul.010G123600.1	660	504.228	1289	152.387
Phvul.010G036700.1	1848	1692.21	0	0
Phvul.010G025400.1	2976	2820.21	194.47	4.11048
Phvul.010G025400.3	2973	2817.21	5.16714e-05	1.09334e-06
Phvul.010G025400.4	2628	2472.21	5.06279	0.122075
Phvul.010G025400.2	2604	2448.21	0.00269508	6.56214e-05
Phvul.010G025400.5	2544	2388.21	7.83764e-08	1.9563e-09
Phvul.010G025400.6	2247	2091.21	0	0
Phvul.010G025400.7	1935	1779.21	0	0
Phvul.010G162300.1	1167	1011.21	13.1569	0.775596
Phvul.010G153700.1	432	276.624	256	55.1661
Phvul.010G098800.1	1752	1596.21	301.121	11.2453
Phvul.010G088700.1	2295	2139.21	40	1.11462
Phvul.010G137700.1	1167	1011.21	120.527	7.10502
Phvul.010G137700.2	912	756.211	10.4729	0.825557
Phvul.010G068700.1	699	543.228	5	0.548669
Phvul.010G069165.1	654	498.228	0	0
Phvul.010G076001.1	315	161.717	2.5	0.921524
Phvul.010G076001.2	315	161.717	2.5	0.921524
Phvul.010G054400.1	978	822.211	233.857	16.9547
Phvul.010G101300.1	585	429.239	1	0.138875
Phvul.010G074500.1	360	205.488	37.4117	10.8528
Phvul.010G119400.1	5754	5598.21	603	6.42082
Phvul.010G160200.1	906	750.211	0	0
Phvul.010G160200.2	885	729.211	0	0
Phvul.010G160200.3	753	597.228	0	0
Phvul.010G088600.1	3321	3165.21	0	0
Phvul.010G024301.1	2952	2796.21	53.1647	1.13338
Phvul.010G142800.1	1143	987.211	97	5.85712
Phvul.010G016600.1	936	780.211	74.8864	5.72154
Phvul.010G016600.2	723	567.228	5.15692	0.541944
Phvul.010G064000.1	1434	1278.21	0	0
Phvul.010G164600.1	423	267.665	6	1.33623
Phvul.010G017000.1	942	786.211	160.477	12.1673
Phvul.010G080300.1	1461	1305.21	34	1.55282
Phvul.010G048800.1	1527	1371.21	487	21.1713
Phvul.010G100100.1	6654	6498.21	1386	12.7143
Phvul.010G127500.1	2226	2070.21	8	0.230355
Phvul.010G015600.1	645	489.228	219	26.6843
Phvul.010G015600.2	570	414.239	0	0
Phvul.010G048500.1	321	167.518	412	146.608
Phvul.010G149400.1	3438	3282.21	347.511	6.31138
Phvul.010G149400.2	3342	3186.21	171.489	3.20837
Phvul.010G042300.1	1422	1266.21	0	0
Phvul.010G159900.1	711	555.228	47	5.04602
Phvul.010G022100.1	801	645.228	1	0.0923866
Phvul.010G011000.1	1494	1338.21	0	0
Phvul.010G052600.2	654	498.228	0	0
Phvul.010G156200.1	1278	1122.21	3	0.159356
Phvul.010G092500.1	558	402.239	9	1.33377
Phvul.010G084200.1	3960	3804.21	265	4.15244
Phvul.010G133900.2	633	477.228	0	0
Phvul.010G133900.1	615	459.228	0	0
Phvul.010G099600.1	1044	888.211	92	6.17439
Phvul.010G009400.1	1803	1647.21	11.9363	0.43196
Phvul.010G009400.2	1527	1371.21	23.0637	1.00264
Phvul.010G115000.1	7587	7431.21	769.413	6.17194
Phvul.010G115000.2	7113	6957.21	2.58727	0.0221681
Phvul.010G053400.1	1437	1281.21	2	0.0930533
Phvul.010G003200.2	381	226.163	44	11.5972
Phvul.010G003200.1	366	211.405	0	0
Phvul.010G148300.1	1830	1674.21	1999	71.1746
Phvul.010G027601.1	711	555.228	166.456	17.8711
Phvul.010G065900.1	438	282.596	12.8915	2.71933
Phvul.010G123800.1	282	130.404	1	0.457123
Phvul.010G123800.2	270	119.21	0	0
Phvul.010G042600.1	1437	1281.21	0	0
Phvul.010G076720.1	534	378.258	7	1.10314
Phvul.010G097600.1	300	147.408	141	57.0189
Phvul.010G011300.2	801	645.228	204.269	18.8717
Phvul.010G011300.1	768	612.228	0.730997	0.0711746
Phvul.010G061300.1	354	199.656	0	0
Phvul.010G147300.1	729	573.228	123	12.7909
Phvul.010G022300.1	1242	1086.21	0	0
Phvul.010G134200.1	2151	1995.21	0	0
Phvul.010G039800.1	1302	1146.21	548	28.4996
Phvul.010G165400.2	1914	1758.21	570.035	19.3265
Phvul.010G165400.1	1905	1749.21	476.29	16.2312
Phvul.010G165400.3	1881	1725.21	80.9185	2.79594
Phvul.010G165400.4	1872	1716.21	28.9191	1.00447
Phvul.010G165400.5	1872	1716.21	28.9191	1.00447
Phvul.010G165400.6	1872	1716.21	28.9191	1.00447
Phvul.010G065600.1	783	627.228	344	32.693
Phvul.010G108700.1	1239	1083.21	0	0
Phvul.010G031900.1	2439	2283.21	0	0
Phvul.010G129600.1	621	465.228	0	0
Phvul.010G111900.1	1110	954.211	762	47.6028
Phvul.010G085500.1	1110	954.211	222	13.8685
Phvul.010G096700.1	567	411.239	0.5	0.0724766
Phvul.010G155900.1	543	387.249	1	0.153933
Phvul.010G079000.2	357	202.565	0	0
Phvul.010G079000.3	354	199.656	0	0
Phvul.010G011400.1	1410	1254.21	953	45.2944
Phvul.010G109000.1	231	84.1358	4.12451	2.92223
Phvul.010G109000.2	231	84.1358	4.12451	2.92223
Phvul.010G037000.1	1317	1161.21	0	0
Phvul.010G032600.3	600	444.239	4	0.536742
Phvul.010G150100.1	210	66.4968	4	3.58576
Phvul.010G010050.1	2340	2184.21	77.3309	2.11048
Phvul.010G010050.2	2115	1959.21	9.79516	0.298025
Phvul.010G010050.3	1845	1689.21	30.4749	1.07543
Phvul.010G010050.4	1620	1464.21	1.39908	0.0569588
Phvul.010G022600.2	1380	1224.21	0	0
Phvul.010G110500.1	1665	1509.21	0	0
Phvul.010G007800.1	918	762.211	276.74	21.6431
Phvul.010G032900.1	987	831.211	33	2.3666
Phvul.010G068600.1	111	12.3273	2	9.67132
Phvul.010G056100.1	213	68.9449	2	1.72922
Phvul.010G049900.1	1857	1701.21	407.678	14.285
Phvul.010G049900.3	1854	1698.21	59.2643	2.08029
Phvul.010G049900.4	1851	1695.21	86.0888	3.02723
Phvul.010G049900.2	1848	1692.21	10.9693	0.38641
Phvul.010G071766.1	2304	2148.21	533	14.7902
Phvul.010G144100.1	417	261.698	0	0
Phvul.010G038300.1	1725	1569.21	279	10.5985
Phvul.010G091000.1	846	690.211	361	31.178
Phvul.010G039400.1	315	161.717	0	0
Phvul.010G110300.1	1668	1512.21	68	2.68052
Phvul.010G055000.1	537	381.258	0	0
Phvul.010G144600.1	783	627.228	3	0.285114
Phvul.010G024866.1	2067	1911.21	0.000145132	4.52665e-06
Phvul.010G062000.1	303	150.239	250	99.1927
Phvul.010G157500.1	873	717.211	117	9.72437
Phvul.010G080700.1	660	504.228	32	3.78308
Phvul.010G117500.1	327	173.308	634	218.069
Phvul.010G057500.1	2421	2265.21	172.902	4.55003
Phvul.010G163700.1	1335	1179.21	710	35.8913
Phvul.010G081400.1	1929	1773.21	44.5	1.49597
Phvul.010G081400.2	1929	1773.21	44.5	1.49597
Phvul.010G099400.3	2706	2550.21	0	0
Phvul.010G099400.4	2673	2517.21	85.8491	2.033
Phvul.010G099400.2	2673	2517.21	85.8491	2.033
Phvul.010G099400.5	2673	2517.21	85.8491	2.033
Phvul.010G099400.6	2547	2391.21	0	0
Phvul.010G127100.1	3219	3063.21	505	9.82736
Phvul.010G097100.1	237	89.3148	322	214.909
Phvul.010G025600.1	255	105.411	0	0
Phvul.010G052700.1	1392	1236.21	0	0
Phvul.010G044600.1	1059	903.211	0	0
Phvul.010G067300.1	498	342.33	7	1.21892
Phvul.010G108200.1	1653	1497.21	236	9.39618
Phvul.010G032700.1	2295	2139.21	669	18.6421
Phvul.010G083000.1	381	226.163	21.279	5.60857
Phvul.010G041900.2	681	525.228	9	1.02145
Phvul.010G106300.1	375	220.264	0	0
Phvul.010G001100.1	771	615.228	0	0
Phvul.010G001100.3	747	591.228	0	0
Phvul.010G001100.2	693	537.228	0	0
Phvul.010G001100.4	669	513.228	0	0
Phvul.010G001100.5	651	495.228	4.5	0.541664
Phvul.010G001100.6	651	495.228	4.5	0.541664
Phvul.010G001100.7	627	471.228	0	0
Phvul.010G100400.1	2484	2328.21	82	2.09949
Phvul.010G041600.1	1365	1209.21	33	1.6268
Phvul.010G139900.1	552	396.239	2	0.300881
Phvul.010G033400.1	1551	1395.21	500	21.3625
Phvul.010G019300.1	945	789.211	3	0.226595
Phvul.010G118800.1	2235	2079.21	0	0
Phvul.010G010500.1	1833	1677.21	116	4.1228
Phvul.010G025500.1	2925	2769.21	52.0454	1.12034
Phvul.010G025500.2	2589	2433.21	38.3334	0.939119
Phvul.010G083100.3	798	642.228	29.0152	2.69314
Phvul.010G025166.1	1179	1023.21	35.9957	2.09704
Phvul.010G071900.1	1458	1302.21	447	20.462
Phvul.010G157000.1	2241	2085.21	7	0.200111
Phvul.010G046200.1	2658	2502.21	20.8192	0.495978
Phvul.010G068692.1	630	474.228	571	71.7747
Phvul.010G068692.2	612	456.228	0	0
Phvul.010G068692.3	612	456.228	0	0
Phvul.010G124800.1	861	705.211	1341	113.353
Phvul.010G098000.1	984	828.211	4	0.2879
Phvul.010G156700.1	507	351.304	149	25.2828
Phvul.010G117900.1	1395	1239.21	246	11.8335
Phvul.010G026601.1	1272	1116.21	120.199	6.41915
Phvul.010G063000.1	3735	3579.21	62.5987	1.04256
Phvul.010G054000.1	852	696.211	57	4.88041
Phvul.010G108800.1	1281	1125.21	505	26.7534
Phvul.010G160900.1	1332	1176.21	358	18.1435
Phvul.010G052200.1	918	762.211	21	1.64235
Phvul.010G140301.1	3648	3492.21	103.017	1.75845
Phvul.010G157100.1	1119	963.211	29	1.79473
Phvul.010G145800.1	807	651.228	73	6.68209
Phvul.010G027450.1	768	612.228	36	3.50519
Phvul.010G050100.1	2433	2277.21	47	1.23032
Phvul.010G050100.2	2382	2226.21	0	0
Phvul.010G008000.1	1071	915.211	294	19.1491
Phvul.010G027232.1	738	582.228	66.8701	6.84639
Phvul.010G162400.1	489	333.363	117	20.9214
Phvul.010G000400.1	501	345.321	0	0
Phvul.010G019400.1	315	161.717	0	0
Phvul.010G139200.1	1923	1767.21	1880	63.415
Phvul.010G078200.1	2544	2388.21	1282.08	32.001
Phvul.010G078200.2	2391	2235.21	17.9217	0.477951
Phvul.010G087900.1	732	576.228	0	0
Phvul.010G054900.1	771	615.228	0	0
Phvul.010G073200.1	2295	2139.21	163	4.5421
Phvul.010G073200.2	2184	2028.21	0	0
Phvul.010G073200.3	1872	1716.21	1.07184e-05	3.72289e-07
Phvul.010G017400.1	948	792.211	4	0.300983
Phvul.010G126500.1	462	306.442	2	0.389048
Phvul.010G010400.1	408	252.769	808	190.551
Phvul.010G063100.1	3648	3492.21	41.4192	0.707006
Phvul.010G044300.1	1341	1185.21	423	21.2749
Phvul.010G107800.1	1932	1776.21	41	1.37598
Phvul.010G125600.1	3870	3714.21	730	11.716
Phvul.010G062300.3	1494	1338.21	0	0
Phvul.010G062300.1	1386	1230.21	0.592761	0.0287225
Phvul.010G062300.2	1380	1224.21	71.4072	3.47703
Phvul.010G024833.1	708	552.228	0	0
Phvul.010G135050.1	1005	849.211	1	0.0701951
Phvul.010G108100.1	1656	1500.21	483	19.1919
Phvul.010G077790.1	1140	984.211	679	41.1248
Phvul.010G076400.1	234	86.7201	0	0
Phvul.010G126900.1	1548	1392.21	0	0
Phvul.010G144900.1	1488	1332.21	18	0.805419
Phvul.010G166000.1	471	315.412	75.1667	14.2059
Phvul.010G043200.1	726	570.228	0	0
Phvul.010G105300.2	1179	1023.21	14	0.815615
Phvul.010G164900.1	2412	2256.21	1894	50.0406
Phvul.010G000300.2	1122	966.211	118	7.28002
Phvul.010G089000.1	252	102.679	5.12231	2.97378
Phvul.010G127900.1	387	232.077	166.541	42.7769
Phvul.010G055800.3	966	810.211	0.5	0.036787
Phvul.010G055800.2	966	810.211	0.5	0.036787
Phvul.010G145300.1	1986	1830.21	814	26.5122
Phvul.010G061800.1	216	71.4637	0	0
Phvul.010G021800.1	606	450.228	112	14.8289
Phvul.010G009800.1	1059	903.211	55	3.62991
Phvul.010G039200.1	948	792.211	0	0
Phvul.010G043400.1	966	810.211	5	0.36787
Phvul.010G036500.1	1203	1047.21	6.03593	0.343583
Phvul.010G036500.2	1176	1020.21	6.96407	0.406908
Phvul.010G045000.3	984	828.211	3.29154	0.236909
Phvul.010G045000.1	951	795.211	411.393	30.8387
Phvul.010G045000.4	936	780.211	0.284838	0.0217625
Phvul.010G045000.5	903	747.211	64.6738	5.1595
Phvul.010G045000.6	891	735.211	3.16952	0.256983
Phvul.010G045000.2	858	702.211	701.321	59.5349
Phvul.010G045000.7	783	627.228	57.8671	5.49957
Phvul.010G102100.1	1473	1317.21	125	5.65688
Phvul.010G143200.1	1773	1617.21	89	3.28054
Phvul.010G077800.1	459	303.465	5	0.982162
Phvul.010G164100.1	816	660.228	60	5.41726
Phvul.010G092800.2	1341	1185.21	101.3	5.09491
Phvul.010G092800.1	1107	951.211	25.6999	1.61056
Phvul.010G150900.1	459	303.465	203	39.8758
Phvul.010G091701.1	3531	3375.21	0	0
Phvul.010G120500.1	1884	1728.21	216	7.4504
Phvul.010G120500.2	1434	1278.21	0	0
Phvul.010G083300.1	675	519.228	741	85.0712
Phvul.010G000100.1	411	255.737	0	0
Phvul.010G000100.2	363	208.452	4	1.14387
Phvul.010G052300.1	672	516.228	22	2.54041
Phvul.010G037500.1	216	71.4637	0	0
Phvul.010G028400.1	1404	1248.21	6	0.28654
Phvul.010G083700.1	897	741.211	7	0.562961
Phvul.010G039500.1	423	267.665	16	3.56329
Phvul.010G106600.1	1269	1113.21	0	0
Phvul.010G075000.1	300	147.408	0	0
Phvul.010G079200.1	648	492.228	0	0
Phvul.010G079200.2	639	483.228	0	0
Phvul.010G131650.1	3168	3012.21	99.1406	1.96195
Phvul.010G074100.1	2052	1896.21	0	0
Phvul.010G132600.1	2595	2439.21	591.027	14.4438
Phvul.010G132600.2	2511	2355.21	88.2244	2.23296
Phvul.010G132600.3	2502	2346.21	17.7486	0.45094
Phvul.010G131800.1	900	744.211	42	3.36415
Phvul.010G141533.1	654	498.228	0	0
Phvul.010G018500.1	591	435.239	257	35.1988
Phvul.010G020600.1	945	789.211	2.1429	0.161857
Phvul.010G153800.1	759	603.228	668	66.0112
Phvul.010G018300.1	2715	2559.21	250.999	5.84639
Phvul.010G018300.2	2661	2505.21	0.00123757	2.94474e-05
Phvul.010G133500.1	1011	855.211	16	1.11524
Phvul.010G084000.1	990	834.211	235	16.7925
Phvul.010G038400.1	1680	1524.21	132	5.16239
Phvul.010G038400.3	1680	1524.21	132	5.16239
Phvul.010G130700.1	1764	1608.21	527	19.5339
Phvul.010G040600.1	1878	1722.21	0	0
Phvul.010G015700.1	1101	945.211	427	26.9291
Phvul.010G107300.1	504	348.312	0	0
Phvul.010G047200.1	645	489.228	0	0
Phvul.010G067900.1	1809	1653.21	3623	130.636
Phvul.010G124100.1	954	798.211	0	0
Phvul.010G037300.1	1149	993.211	0	0
Phvul.010G114500.1	1782	1626.21	653	23.9364
Phvul.010G054300.1	765	609.228	46	4.50091
Phvul.010G003500.1	207	64.1179	0	0
Phvul.010G107500.1	531	375.268	39.1049	6.21172
Phvul.010G053900.1	1272	1116.21	1863	99.4922
Phvul.010G095600.1	3567	3411.21	151.813	2.65292
Phvul.010G011100.1	447	291.517	56	11.4511
Phvul.010G130400.4	399	243.905	0	0
Phvul.010G152300.1	945	789.211	3787	286.039
Phvul.010G019800.1	495	339.33	49	8.60788
Phvul.010G022800.1	414	258.724	63	14.5153
Phvul.010G099700.1	1506	1350.21	254	11.2138
Phvul.010G138500.1	987	831.211	0	0
Phvul.010G142700.1	1293	1137.21	81	4.24587
Phvul.010G053600.1	3003	2847.21	417	8.73049
Phvul.010G053600.2	2781	2625.21	0	0
Phvul.010G162800.1	486	330.363	2	0.360878
Phvul.010G129100.1	2142	1986.21	2310	69.328
Phvul.010G030500.2	738	582.228	377	38.5985
Phvul.010G120200.1	1107	951.211	1250	78.3349
Phvul.010G117100.1	1626	1470.21	2234	90.5786
Phvul.010G157300.1	549	393.249	10	1.51585
Phvul.010G098400.1	1002	846.211	101	7.11484
Phvul.010G086700.1	2139	1983.21	941	28.2841
Phvul.010G135500.2	1929	1773.21	8616.52	289.664
Phvul.010G006300.1	1047	891.211	163	10.9026
Phvul.010G105700.1	765	609.228	51	4.99014
Phvul.010G090400.1	1791	1635.21	103	3.75479
Phvul.010G063600.1	570	414.239	7916	1139.14
Phvul.010G134800.1	2589	2433.21	2	0.0489973
Phvul.010G104100.2	1740	1584.21	5	0.188139
Phvul.010G104100.1	1740	1584.21	5	0.188139
Phvul.010G158000.1	1569	1413.21	0	0
Phvul.010G158000.2	1299	1143.21	0	0
Phvul.010G089200.1	1098	942.211	263.856	16.6933
Phvul.010G089200.2	1086	930.211	5.14411	0.329649
Phvul.010G103600.1	552	396.239	0	0
Phvul.010G001300.1	1455	1299.21	7	0.321174
Phvul.010G090100.1	537	381.258	701.705	109.713
Phvul.010G141800.1	3660	3504.21	357	6.07296
Phvul.010G116700.1	834	678.228	1	0.0878915
Phvul.010G086300.1	447	291.517	10.9823	2.2457
Phvul.010G086300.2	447	291.517	10.9823	2.2457
Phvul.010G086300.3	447	291.517	10.9823	2.2457
Phvul.010G086300.4	330	176.238	4.76199	1.61069
Phvul.010G086300.5	330	176.238	4.76199	1.61069
Phvul.010G086300.6	330	176.238	4.76199	1.61069
Phvul.010G060900.1	807	651.228	0	0
Phvul.010G046900.1	456	300.473	262	51.9779
Phvul.010G046900.2	456	300.473	262	51.9779
Phvul.010G128300.1	2004	1848.21	328.604	10.5985
Phvul.010G128300.2	1980	1824.21	0.395694	0.0129302
Phvul.010G122900.1	225	78.963	4	3.01966
Phvul.010G003100.1	1167	1011.21	22	1.29689
Phvul.010G063500.1	564	408.239	327	47.748
Phvul.010G110000.1	633	477.228	0	0
Phvul.010G039100.1	1032	876.211	5	0.34016
Phvul.010G097800.1	975	819.211	0	0
Phvul.010G132000.1	1317	1161.21	282.157	14.4845
Phvul.010G007100.1	606	450.228	227	30.0549
Phvul.010G051700.1	354	199.656	0	0
Phvul.010G054600.1	1356	1200.21	255	12.665
Phvul.010G131100.2	435	279.61	0	0
Phvul.010G148000.1	1749	1593.21	12	0.448983
Phvul.010G148000.2	1659	1503.21	0	0
Phvul.010G144500.1	2085	1929.21	26	0.803371
Phvul.010G045600.1	1497	1341.21	105	4.66675
Phvul.010G045600.2	1410	1254.21	0	0
Phvul.010G039600.1	1563	1407.21	129	5.46453
Phvul.010G075400.1	663	507.228	1104	129.744
Phvul.010G078400.1	939	783.211	267	20.3215
Phvul.010G093900.1	978	822.211	63	4.56751
Phvul.010G035500.1	219	73.9578	0	0
Phvul.010G165200.1	2070	1914.21	0	0
Phvul.010G165200.2	1878	1722.21	15	0.519191
Phvul.010G022700.1	1593	1437.21	0	0
Phvul.010G002000.1	720	564.228	143	15.1079
Phvul.010G002000.2	612	456.228	0	0
Phvul.010G002000.3	612	456.228	0	0
Phvul.010G116600.1	1434	1278.21	252	11.7522
Phvul.010G146200.1	2511	2355.21	1108	28.0435
Phvul.010G104700.1	609	453.228	24	3.15658
Phvul.010G103900.1	1437	1281.21	6	0.27916
Phvul.010G152000.1	1593	1437.21	397	16.4662
Phvul.010G072700.2	1959	1803.21	122.507	4.04982
Phvul.010G072700.1	1959	1803.21	122.507	4.04982
Phvul.010G072700.3	1956	1800.21	0	0
Phvul.010G072700.4	1956	1800.21	0	0
Phvul.010G155100.1	399	243.905	370	90.4281
Phvul.010G087300.3	1104	948.211	24.0678	1.51305
Phvul.010G087300.1	1086	930.211	2.2387	0.143462
Phvul.010G087300.2	978	822.211	65.6935	4.76279
Phvul.010G001800.1	519	363.277	5342	876.573
Phvul.010G001800.2	423	267.665	0	0
Phvul.010G023000.1	1398	1242.21	0	0
Phvul.010G098200.1	1314	1158.21	130	6.6908
Phvul.010G002400.1	258	108.151	0	0
Phvul.010G113266.1	504	348.312	14	2.39597
Phvul.010G085400.1	786	630.228	0	0
Phvul.010G080800.1	1260	1104.21	380	20.5142
Phvul.010G080800.2	1260	1104.21	380	20.5142
Phvul.010G091650.1	2226	2070.21	0	0
Phvul.010G112800.1	2076	1920.21	205	6.36396
Phvul.010G108400.2	726	570.228	188	19.6531
Phvul.010G137600.1	402	246.85	144	34.7738
Phvul.010G159200.1	1743	1587.21	81	3.04209
Phvul.010G160500.1	423	267.665	1955	435.389
Phvul.010G133700.1	627	471.228	67	8.47552
Phvul.010G061500.1	501	345.321	0	0
Phvul.010G028500.1	2202	2046.21	10.404	0.303092
Phvul.010G028500.3	1548	1392.21	37.5079	1.60598
Phvul.010G116200.1	3159	3003.21	258.5	5.13094
Phvul.010G116200.2	3159	3003.21	258.5	5.13094
Phvul.010G005600.1	480	324.388	6.44352	1.18408
Phvul.010G005600.2	366	211.405	5.55648	1.56678
Phvul.010G110700.1	2631	2475.21	361.111	8.69663
Phvul.010G110700.2	2199	2043.21	0.000838911	2.44751e-05
Phvul.010G101100.1	624	468.228	152	19.3512
Phvul.010G086400.1	960	804.211	0	0
Phvul.010G150700.1	801	645.228	0	0
Phvul.010G165600.1	1836	1680.21	8	0.283824
Phvul.010G165600.2	1824	1668.21	0	0
Phvul.010G119200.1	831	675.228	0	0
Phvul.010G022500.1	1242	1086.21	0	0
Phvul.010G158200.1	633	477.228	114	14.2397
Phvul.010G050400.1	381	226.163	0	0
Phvul.010G037900.1	1185	1029.21	0	0
Phvul.010G102200.1	1047	891.211	94.1674	6.29857
Phvul.010G102200.2	1047	891.211	94.1674	6.29857
Phvul.010G113200.1	378	223.214	8.09362	2.16144
Phvul.010G123700.1	1050	894.211	631	42.0641
Phvul.010G024351.1	1320	1164.21	0.000629325	3.2223e-05
